name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,15584,103021344,,,0,,,,-77.4332251,39.3887666,,,
,15585,103021654,turning_circle,,0,,,,-77.1887866,39.4038085,,,
,15586,103021857,,,0,,,,-77.4353397,39.3735733,,,
,15587,103021867,turning_circle,,0,,,,-77.437187,39.373435,,,
,15588,103021871,,,0,,,,-77.4331084,39.3893835,,,
,15589,103021873,,,0,,,,-77.4334753,39.388821,,,
,15590,103021879,,,0,,,,-77.4286954,39.4129535,,,
,15591,103021956,,,0,,,,-77.4239487,39.3245213,,,
,15592,103021966,,,0,,,,-77.4224705,39.3258896,,,
,15593,103021973,,,0,,,,-77.421699,39.326858,,,
,15594,103022005,,,0,,,,-77.4238326,39.325272,,,
,15595,103022015,,,0,,,,-77.421805,39.326891,,,
,15596,103022025,,,0,,,,-77.256469,39.324947,,,
,15597,103022034,,,0,,,,-77.256431,39.322902,,,
,15598,103022320,turning_circle,,0,,,,-77.4424136,39.4073224,,,
,15599,103022321,,,0,,,,-77.3548268,39.3965108,,,
,15600,103022331,turning_circle,,0,,,,-77.353836,39.394805,,,
,15601,103022341,,,0,,,,-77.3054372,39.422321,,,
,15602,103022348,,,0,,,,-77.3046796,39.422666,,,
,15603,103022384,,,0,,,,-77.356689,39.354461,,,
,15604,103022410,,,0,,,,-77.3694114,39.3573171,,,
,15605,103022670,,,0,,,,-77.3360176,39.4095636,,,
,15606,103022690,turning_circle,,0,,,,-77.337219,39.409782,,,
,15607,103022756,,,0,,,,-77.2470464,39.3584831,,,
,15608,103022765,,,0,,,,-77.249671,39.360256,,,
,15609,103022785,,,0,,,,-77.254219,39.368415,,,
,15610,103022811,,,0,,,,-77.275764,39.320842,,,
,15611,103022827,turning_circle,,0,,,,-77.277999,39.320552,,,
,15612,103022850,,,0,,,,-77.31639,39.298641,,,
,15613,103022857,turning_circle,,0,,,,-77.3147789,39.2971577,,,
,15614,103022933,,,0,,,,-77.4339415,39.3205722,,,
,15615,103022937,,,0,,,,-77.2510326,39.3502194,,,
,15616,103022951,,,0,,,,-77.25225,39.350536,,,
,15617,103022957,,,0,,,,-77.4403353,39.3818509,,,
,15618,103022959,,,0,,,,-77.4401947,39.3818749,,,
,15619,103022961,,,0,,,,-77.3078065,39.4164946,,,
,15620,103023022,,,0,,,,-77.1873047,39.389218,,,
,15621,103023028,turning_circle,,0,,,,-77.1882836,39.3883392,,,
,15622,103023258,,,0,,,,-77.3846519,39.4113714,,,
,15623,103023285,,,0,,,,-77.2321047,39.3703109,,,
,15624,103023289,turning_circle,,0,,,,-77.2302186,39.3699317,,,
,15625,103023300,turning_circle,,0,,,,-77.322929,39.379528,,,
,15626,103023308,,,0,,,,-77.3201401,39.3903028,,,
,15627,103023428,,,0,,,,-77.3594798,39.2834236,,,
,15628,103023446,,,0,,,,-77.3473871,39.2857851,,,
,15629,103023537,,,0,,,,-77.234512,39.368301,,,
,15630,103023559,,,0,,,,-77.167922,39.374958,,,
,15631,103023563,,,0,,,,-77.168693,39.375232,,,
,15632,103023574,,,0,,,,-77.171882,39.375137,,,
,15633,103023578,,,0,,,,-77.1731136,39.3730857,,,
,15634,103023587,,,0,,,,-77.172821,39.368877,,,
,15635,103023615,,,0,,,,-77.167335,39.386127,,,
,15636,103023671,,,0,,,,-77.3383001,39.3911058,,,
,15637,103023673,turning_circle,,0,,,,-77.3381874,39.3906788,,,
,15638,103023754,turning_circle,,0,,,,-77.2255036,39.3397556,,,
,15639,103023803,,,0,,,,-77.4184852,39.3616514,,,
,15640,103023808,turning_circle,,0,,,,-77.417495,39.361194,,,
,15641,103023926,,,0,,,,-77.3543898,39.4000545,,,
,15642,103024105,,,0,,,,-77.260978,39.340988,,,
,15643,103024117,,,0,,,,-77.231475,39.340858,,,
,15644,103024126,turning_circle,,0,,,,-77.229049,39.339893,,,
,15645,103024260,,,0,,,,-77.426139,39.391696,,,
,15646,103024266,,,0,,,,-77.282409,39.385482,,,
,15647,103024267,,,0,,,,-77.282287,39.385484,,,
,15648,103024272,turning_circle,,0,,,,-77.2793613,39.3845736,,,
,15649,103024355,,,0,,,,-77.322357,39.380737,,,
,15650,103024360,turning_circle,,0,,,,-77.321784,39.379692,,,
,15651,103024452,,,0,,,,-77.4120251,39.4160325,,,
,15652,103024454,,,0,,,,-77.4129972,39.4161078,,,
,15653,103024516,,,0,,,,-77.247871,39.328338,,,
,15654,103024732,,,0,,,,-77.4111198,39.413045,,,
,15655,103024737,traffic_signals,,1,,,,-77.4112667,39.4119249,,,
,15656,103024742,traffic_signals,,1,,,,-77.411792,39.4077561,,,
,15657,103024744,,,0,,,,-77.4119022,39.4069245,,,
,15658,103024755,,,0,,,,-77.4116985,39.4052284,,,
,15659,103025005,,,0,,,,-77.283111,39.315944,,,
,15660,103025021,turning_circle,,0,,,,-77.286521,39.316497,,,
,15661,103025029,turning_circle,,0,,,,-77.3762104,39.3998487,,,
,15662,103025101,,,0,,,,-77.2988205,39.4126942,,,
,15663,103025107,,,0,,,,-77.2982388,39.4136354,,,
,15664,103025108,,,0,,,,-77.297805,39.413982,,,
,15665,103025120,,,0,,,,-77.296089,39.41558,,,
,15666,103025127,,,0,,,,-77.295516,39.416931,,,
,15667,103025158,,,0,,,,-77.234642,39.3413,,,
,15668,103025173,,,0,,,,-77.3160456,39.4167898,,,
,15669,103025181,turning_circle,,0,,,,-77.318634,39.416122,,,
,15670,103025243,,,0,,,,-77.4393138,39.383466,,,
,15671,103025246,,,0,,,,-77.4387095,39.3834976,,,
,15672,103025254,,,0,,,,-77.437957,39.383396,,,
,15673,103025270,,,0,,,,-77.4376885,39.3828825,,,
,15674,103025297,,,0,,,,-77.403274,39.429187,,,
,15675,103025299,,,0,,,,-77.4053742,39.4297862,,,
,15676,103025350,traffic_signals,,1,,,,-77.410827,39.41537,,,
,15677,103025353,traffic_signals,,1,,,,-77.410682,39.41661,,,
,15678,103025356,traffic_signals,,1,,,,-77.41053,39.417854,,,
,15679,103025367,,,0,,,,-77.4087685,39.424255,,,
,15680,103025504,,,0,,,,-77.4052368,39.3881047,,,
,15681,103025714,,,0,,,,-77.2776518,39.4249709,,,
,15682,103025804,,,0,,,,-77.43032,39.383182,,,
,15683,103025824,turning_circle,,0,,,,-77.431175,39.384609,,,
,15684,103025871,,,0,,,,-77.4266502,39.4110992,,,
,15685,103025872,,,0,,,,-77.4282582,39.4110724,,,
,15686,103025876,,,0,,,,-77.4292327,39.4110503,,,
,15687,103025882,,,0,,,,-77.4296716,39.4110604,,,
,15688,103026055,,,0,,,,-77.175262,39.382141,,,
,15689,103026071,,,0,,,,-77.2763243,39.3884248,,,
,15690,103026074,,,0,,,,-77.276228,39.3883547,,,
,15691,103026097,,,0,,,,-77.3396848,39.3850157,,,
,15692,103026154,,,0,,,,-77.4278635,39.387858,,,
,15693,103026295,,,0,,,,-77.163497,39.37957,,,
,15694,103026312,,,0,,,,-77.1633627,39.3768836,,,
,15695,103026557,,,0,,,,-77.2936817,39.4200961,,,
,15696,103026559,,,0,,,,-77.2933097,39.4203689,,,
,15697,103026608,,,0,,,,-77.4252613,39.3826242,,,
,15698,103026612,,,0,,,,-77.4247775,39.3841214,,,
,15699,103026633,,,0,,,,-77.4254014,39.3826076,,,
,15700,103026652,,,0,,,,-77.4250419,39.384167,,,
,15701,103026979,turning_circle,,0,,,,-77.1814565,39.377704,,,
,15702,103026984,,,0,,,,-77.1812639,39.3773669,,,
,15703,103027001,,,0,,,,-77.181373,39.373584,,,
,15704,103027010,,,0,,,,-77.254173,39.317989,,,
,15705,103027013,,,0,,,,-77.255149,39.317012,,,
,15706,103027061,traffic_signals,,1,,,,-77.4052446,39.4149944,,,
,15707,103027063,traffic_signals,,1,,,,-77.4050632,39.4162261,,,
,15708,103027071,traffic_signals,,1,,,,-77.4046815,39.418718,,,
,15709,103027074,traffic_signals,,1,,,,-77.4045187,39.4199674,,,
,15710,103027092,,,0,,,,-77.404342,39.421226,,,
,15711,103027099,,,0,,,,-77.404167,39.422412,,,
