node_id,x_coord,y_coord,Centroid,zone_id,geometry
15574,-111.888213,33.494955,,,POINT (-111.888213 33.494955)
15575,-111.888232,33.494793,,,POINT (-111.888232 33.494793)
15576,-111.88855500000001,33.49479,,,POINT (-111.88855500000001 33.49479)
15577,-111.887681,33.494797,,,POINT (-111.887681 33.494797)
15578,-111.888985,33.494786,,,POINT (-111.888985 33.494786)
15579,-111.88757700000001,33.49496,,,POINT (-111.88757700000001 33.49496)
1303,-111.889169,33.50421,X,1303.0,POINT (-111.889169 33.50421)
15580,-111.88756699999999,33.501964,,,POINT (-111.88756699999999 33.501964)
15581,-111.88801399999998,33.501975,,,POINT (-111.88801399999998 33.501975)
1302,-111.88923700000001,33.513218,X,1302.0,POINT (-111.88923700000001 33.513218)
39486,-111.90020700000001,33.51298,,,POINT (-111.90020700000001 33.51298)
30640,-111.891566,33.513015,,,POINT (-111.891566 33.513015)
15582,-111.888544,33.510103,,,POINT (-111.888544 33.510103)
15583,-111.88756799999999,33.51282,,,POINT (-111.88756799999999 33.51282)
41611,-111.89588799999999,33.516546000000005,,,POINT (-111.89588799999999 33.516546000000005)
15584,-111.89001499999999,33.509369,,,POINT (-111.89001499999999 33.509369)
15585,-111.888287,33.509461,,,POINT (-111.888287 33.509461)
15586,-111.888573,33.509043,,,POINT (-111.888573 33.509043)
15587,-111.888319,33.509315,,,POINT (-111.888319 33.509315)
15588,-111.889007,33.509456,,,POINT (-111.889007 33.509456)
15589,-111.88968200000001,33.509373,,,POINT (-111.88968200000001 33.509373)
15590,-111.88763200000001,33.509321,,,POINT (-111.88763200000001 33.509321)
15591,-111.887308,33.509808,,,POINT (-111.887308 33.509808)
15592,-111.887583,33.509467,,,POINT (-111.887583 33.509467)
15593,-111.88909699999999,33.509308000000004,,,POINT (-111.88909699999999 33.509308000000004)
15594,-111.88802,33.517298,,,POINT (-111.88802 33.517298)
15595,-111.887596,33.51728,,,POINT (-111.887596 33.51728)
