node_id,x_coord,y_coord,zone_id,geometry
67362,-111.652849,35.181923,,POINT (-111.652849 35.181923)
67357,-111.652876,35.184463,,POINT (-111.652876 35.184463)
67364,-111.652485,35.178009,,POINT (-111.652485 35.178009)
67365,-111.650529,35.178711,,POINT (-111.650529 35.178711)
67375,-111.651414,35.180677,,POINT (-111.651414 35.180677)
67378,-111.649857,35.178943,,POINT (-111.649857 35.178943)
67372,-111.655252,35.185071,,POINT (-111.655252 35.185071)
199,-111.655473,35.187553,199.0,POINT (-111.655473 35.187553)
67373,-111.654012,35.185911,,POINT (-111.654012 35.185911)
67370,-111.652895,35.185921,,POINT (-111.652895 35.185921)
67219,-111.665506,35.171309,,POINT (-111.665506 35.171309)
67186,-111.665398,35.172026,,POINT (-111.665398 35.172026)
67179,-111.667804,35.173149,,POINT (-111.667804 35.173149)
195,-111.667875,35.175413,195.0,POINT (-111.667875 35.175413)
344,-111.666749,35.176134,344.0,POINT (-111.666749 35.176134)
67144,-111.668124,35.176409,,POINT (-111.668124 35.176409)
67194,-111.663713,35.164511,,POINT (-111.663713 35.164511)
67195,-111.662793,35.162872,,POINT (-111.662793 35.162872)
67197,-111.662507,35.162366,,POINT (-111.662507 35.162366)
67110,-111.661931,35.161346,,POINT (-111.661931 35.161346)
67199,-111.662587,35.162507,,POINT (-111.662587 35.162507)
67198,-111.662461,35.16277,,POINT (-111.662461 35.16277)
67204,-111.662467,35.163515,,POINT (-111.662467 35.163515)
67196,-111.662469,35.164099,,POINT (-111.662469 35.164099)
67203,-111.663709,35.164519,,POINT (-111.663709 35.164519)
67202,-111.663906,35.164955,,POINT (-111.663906 35.164955)
67201,-111.66443,35.166492,,POINT (-111.66443 35.166492)
67200,-111.664565,35.167126,,POINT (-111.664565 35.167126)
67190,-111.661271,35.164346,,POINT (-111.661271 35.164346)
67187,-111.661605,35.168181,,POINT (-111.661605 35.168181)
237,-111.660065,35.169025,237.0,POINT (-111.660065 35.169025)
67188,-111.660824,35.167746,,POINT (-111.660824 35.167746)
67234,-111.665438,35.190936,,POINT (-111.665438 35.190936)
67287,-111.665881,35.191679,,POINT (-111.665881 35.191679)
67152,-111.662995,35.177222,,POINT (-111.662995 35.177222)
67252,-111.664601,35.17709,,POINT (-111.664601 35.17709)
194,-111.665257,35.181288,194.0,POINT (-111.665257 35.181288)
67251,-111.66465,35.178914,,POINT (-111.66465 35.178914)
67250,-111.66306,35.17898,,POINT (-111.66306 35.17898)
67297,-111.663032,35.178148,,POINT (-111.663032 35.178148)
343,-111.662112,35.178208,343.0,POINT (-111.662112 35.178208)
67296,-111.661351,35.178166,,POINT (-111.661351 35.178166)
67298,-111.660452,35.178093,,POINT (-111.660452 35.178093)
67299,-111.66208,35.179025,,POINT (-111.66208 35.179025)
67354,-111.662851,35.181255,,POINT (-111.662851 35.181255)
67295,-111.661299,35.179035,,POINT (-111.661299 35.179035)
193,-111.662043,35.180018,193.0,POINT (-111.662043 35.180018)
67292,-111.661295,35.18034,,POINT (-111.661295 35.18034)
67293,-111.661295,35.180331,,POINT (-111.661295 35.180331)
67246,-111.664423,35.184234,,POINT (-111.664423 35.184234)
67244,-111.662961,35.184279,,POINT (-111.662961 35.184279)
67291,-111.661335,35.181241,,POINT (-111.661335 35.181241)
68513,-111.662111,35.183341,,POINT (-111.662111 35.183341)
245,-111.669362,35.18232,245.0,POINT (-111.669362 35.18232)
67264,-111.67086,35.184087,,POINT (-111.67086 35.184087)
68433,-111.670305,35.184067,,POINT (-111.670305 35.184067)
67253,-111.669669,35.184061,,POINT (-111.669669 35.184061)
67143,-111.668381,35.177331,,POINT (-111.668381 35.177331)
67268,-111.668299,35.178057,,POINT (-111.668299 35.178057)
68512,-111.666323,35.177176,,POINT (-111.666323 35.177176)
67259,-111.668093,35.178773,,POINT (-111.668093 35.178773)
342,-111.66635,35.177729,342.0,POINT (-111.66635 35.177729)
67267,-111.666748,35.178603,,POINT (-111.666748 35.178603)
67255,-111.667679,35.180374,,POINT (-111.667679 35.180374)
67269,-111.665942,35.178707,,POINT (-111.665942 35.178707)
67272,-111.668124,35.182516,,POINT (-111.668124 35.182516)
67256,-111.668235,35.180721,,POINT (-111.668235 35.180721)
67254,-111.667958,35.182077,,POINT (-111.667958 35.182077)
67249,-111.668379,35.184098,,POINT (-111.668379 35.184098)
67271,-111.668231,35.182797,,POINT (-111.668231 35.182797)
67273,-111.667366,35.184133,,POINT (-111.667366 35.184133)
378,-111.665768,35.183669,378.0,POINT (-111.665768 35.183669)
67209,-111.659833,35.161357,,POINT (-111.659833 35.161357)
67207,-111.65968,35.161704,,POINT (-111.65968 35.161704)
67206,-111.659364,35.162343,,POINT (-111.659364 35.162343)
67208,-111.659002,35.160981,,POINT (-111.659002 35.160981)
238,-111.660952,35.163059,238.0,POINT (-111.660952 35.163059)
67191,-111.660143,35.164375,,POINT (-111.660143 35.164375)
67210,-111.658987,35.162675,,POINT (-111.658987 35.162675)
67205,-111.658995,35.162669,,POINT (-111.658995 35.162669)
67193,-111.658486,35.163047,,POINT (-111.658486 35.163047)
67192,-111.657994,35.164349,,POINT (-111.657994 35.164349)
67189,-111.657239,35.163931,,POINT (-111.657239 35.163931)
67214,-111.659667,35.164387,,POINT (-111.659667 35.164387)
67213,-111.659129,35.164397,,POINT (-111.659129 35.164397)
67211,-111.659625,35.167566,,POINT (-111.659625 35.167566)
67212,-111.658561,35.168231,,POINT (-111.658561 35.168231)
67162,-111.662968,35.169113,,POINT (-111.662968 35.169113)
67224,-111.66246,35.171071,,POINT (-111.66246 35.171071)
67227,-111.661787,35.169672,,POINT (-111.661787 35.169672)
67391,-111.648328,35.182892,,POINT (-111.648328 35.182892)
67390,-111.647038,35.181864,,POINT (-111.647038 35.181864)
67360,-111.648295,35.184188,,POINT (-111.648295 35.184188)
67393,-111.647871,35.184112,,POINT (-111.647871 35.184112)
67386,-111.647441,35.183906,,POINT (-111.647441 35.183906)
67387,-111.647349,35.183854,,POINT (-111.647349 35.183854)
67388,-111.646236,35.183746,,POINT (-111.646236 35.183746)
208,-111.642501,35.180361,208.0,POINT (-111.642501 35.180361)
207,-111.643564,35.183247,207.0,POINT (-111.643564 35.183247)
67389,-111.64677,35.182906,,POINT (-111.64677 35.182906)
67400,-111.646486,35.185849,,POINT (-111.646486 35.185849)
67359,-111.646995,35.186387,,POINT (-111.646995 35.186387)
67402,-111.647048,35.188476,,POINT (-111.647048 35.188476)
67401,-111.646964,35.187776,,POINT (-111.646964 35.187776)
67408,-111.647051,35.188837,,POINT (-111.647051 35.188837)
67399,-111.646247,35.1874,,POINT (-111.646247 35.1874)
67356,-111.647969,35.189895,,POINT (-111.647969 35.189895)
67404,-111.647059,35.189876,,POINT (-111.647059 35.189876)
67406,-111.647492,35.189878,,POINT (-111.647492 35.189878)
67407,-111.647079,35.191597,,POINT (-111.647079 35.191597)
67300,-111.661364,35.182533,,POINT (-111.661364 35.182533)
67301,-111.662616,35.184288,,POINT (-111.662616 35.184288)
67289,-111.661385,35.183358,,POINT (-111.661385 35.183358)
67242,-111.661441,35.18433,,POINT (-111.661441 35.18433)
67146,-111.660342,35.177882,,POINT (-111.660342 35.177882)
67302,-111.660183,35.178175,,POINT (-111.660183 35.178175)
67154,-111.659449,35.178369,,POINT (-111.659449 35.178369)
67294,-111.659944,35.180353,,POINT (-111.659944 35.180353)
385,-111.659682,35.17999,385.0,POINT (-111.659682 35.17999)
67142,-111.657726,35.179033,,POINT (-111.657726 35.179033)
197,-111.660251,35.182825,197.0,POINT (-111.660251 35.182825)
67290,-111.660504,35.183363,,POINT (-111.660504 35.183363)
348,-111.659748,35.184037,348.0,POINT (-111.659748 35.184037)
68515,-111.65869,35.183715,,POINT (-111.65869 35.183715)
272,-111.658462,35.182557,272.0,POINT (-111.658462 35.182557)
68544,-111.663018,35.186212,,POINT (-111.663018 35.186212)
67321,-111.664154,35.187262,,POINT (-111.664154 35.187262)
67322,-111.663178,35.186728,,POINT (-111.663178 35.186728)
67320,-111.663423,35.187959,,POINT (-111.663423 35.187959)
67311,-111.663082,35.188284,,POINT (-111.663082 35.188284)
67243,-111.662987,35.185225,,POINT (-111.662987 35.185225)
67324,-111.663018,35.186204,,POINT (-111.663018 35.186204)
192,-111.662366,35.186982,192.0,POINT (-111.662366 35.186982)
67241,-111.66146,35.184951,,POINT (-111.66146 35.184951)
67323,-111.661518,35.187188,,POINT (-111.661518 35.187188)
67310,-111.662523,35.188818,,POINT (-111.662523 35.188818)
67313,-111.661546,35.187888,,POINT (-111.661546 35.187888)
189,-111.663247,35.189635,189.0,POINT (-111.663247 35.189635)
68223,-111.664999,35.190186,,POINT (-111.664999 35.190186)
263,-111.66442,35.189951,263.0,POINT (-111.66442 35.189951)
67328,-111.663987,35.19091,,POINT (-111.663987 35.19091)
67326,-111.663132,35.191615,,POINT (-111.663132 35.191615)
67330,-111.662184,35.189141,,POINT (-111.662184 35.189141)
68517,-111.662083,35.191019,,POINT (-111.662083 35.191019)
67329,-111.661316,35.189902,,POINT (-111.661316 35.189902)
67327,-111.66209,35.191013,,POINT (-111.66209 35.191013)
67325,-111.662822,35.191861,,POINT (-111.662822 35.191861)
67331,-111.662108,35.192356,,POINT (-111.662108 35.192356)
159,-111.636081,35.194567,159.0,POINT (-111.636081 35.194567)
67832,-111.634267,35.193689,,POINT (-111.634267 35.193689)
67833,-111.634307,35.194586,,POINT (-111.634307 35.194586)
67827,-111.634987,35.196722,,POINT (-111.634987 35.196722)
67826,-111.635115,35.197035,,POINT (-111.635115 35.197035)
67834,-111.634544,35.195401,,POINT (-111.634544 35.195401)
67835,-111.633631,35.193762,,POINT (-111.633631 35.193762)
158,-111.636986,35.198147,158.0,POINT (-111.636986 35.198147)
152,-111.632782,35.197149,152.0,POINT (-111.632782 35.197149)
157,-111.638978,35.202066,157.0,POINT (-111.638978 35.202066)
67449,-111.639515,35.20363,,POINT (-111.639515 35.20363)
67842,-111.637544,35.201423,,POINT (-111.637544 35.201423)
67450,-111.641256,35.204406,,POINT (-111.641256 35.204406)
399,-111.638785,35.204501,399.0,POINT (-111.638785 35.204501)
67843,-111.637021,35.201736,,POINT (-111.637021 35.201736)
67844,-111.637012,35.201736,,POINT (-111.637012 35.201736)
67840,-111.637203,35.203053,,POINT (-111.637203 35.203053)
67838,-111.638135,35.204337,,POINT (-111.638135 35.204337)
67845,-111.638692,35.206657,,POINT (-111.638692 35.206657)
67812,-111.638913,35.207247,,POINT (-111.638913 35.207247)
383,-111.638787,35.209204,383.0,POINT (-111.638787 35.209204)
67467,-111.645683,35.207656,,POINT (-111.645683 35.207656)
67468,-111.645446,35.208174,,POINT (-111.645446 35.208174)
68524,-111.64494,35.209218,,POINT (-111.64494 35.209218)
162,-111.642217,35.200956,162.0,POINT (-111.642217 35.200956)
67696,-111.645472,35.202757,,POINT (-111.645472 35.202757)
163,-111.644303,35.204418,163.0,POINT (-111.644303 35.204418)
67689,-111.644659,35.204508,,POINT (-111.644659 35.204508)
67686,-111.644191,35.2055,,POINT (-111.644191 35.2055)
68523,-111.641787,35.204769,,POINT (-111.641787 35.204769)
67716,-111.643964,35.205984,,POINT (-111.643964 35.205984)
390,-111.645233,35.206388,390.0,POINT (-111.645233 35.206388)
67714,-111.643754,35.206439,,POINT (-111.643754 35.206439)
67715,-111.64375,35.206447,,POINT (-111.64375 35.206447)
67717,-111.643333,35.207242,,POINT (-111.643333 35.207242)
377,-111.641929,35.20589,377.0,POINT (-111.641929 35.20589)
67461,-111.642781,35.207767,,POINT (-111.642781 35.207767)
275,-111.64149,35.208023,275.0,POINT (-111.64149 35.208023)
67457,-111.656866,35.209327,,POINT (-111.656866 35.209327)
171,-111.656412,35.209623,171.0,POINT (-111.656412 35.209623)
67470,-111.654402,35.209699,,POINT (-111.654402 35.209699)
67733,-111.654274,35.210621,,POINT (-111.654274 35.210621)
67731,-111.652486,35.21104,,POINT (-111.652486 35.21104)
267,-111.656725,35.215836,267.0,POINT (-111.656725 35.215836)
67484,-111.652478,35.210214,,POINT (-111.652478 35.210214)
67742,-111.651468,35.210211,,POINT (-111.651468 35.210211)
67741,-111.651943,35.211046,,POINT (-111.651943 35.211046)
67466,-111.651468,35.209398,,POINT (-111.651468 35.209398)
67743,-111.651468,35.209803,,POINT (-111.651468 35.209803)
67646,-111.644232,35.198138,,POINT (-111.644232 35.198138)
67683,-111.644228,35.198146,,POINT (-111.644228 35.198146)
67681,-111.643836,35.199067,,POINT (-111.643836 35.199067)
161,-111.643004,35.196815,161.0,POINT (-111.643004 35.196815)
67682,-111.642323,35.198102,,POINT (-111.642323 35.198102)
160,-111.639874,35.197142,160.0,POINT (-111.639874 35.197142)
67526,-111.648534,35.201569,,POINT (-111.648534 35.201569)
67527,-111.648951,35.200671,,POINT (-111.648951 35.200671)
325,-111.64893,35.2019,325.0,POINT (-111.64893 35.2019)
67699,-111.64853,35.201577,,POINT (-111.64853 35.201577)
167,-111.647595,35.201469,167.0,POINT (-111.647595 35.201469)
67514,-111.648103,35.202522,,POINT (-111.648103 35.202522)
67512,-111.649184,35.202859,,POINT (-111.649184 35.202859)
67697,-111.647667,35.203435,,POINT (-111.647667 35.203435)
67700,-111.647449,35.201223,,POINT (-111.647449 35.201223)
67698,-111.647005,35.202176,,POINT (-111.647005 35.202176)
67513,-111.648748,35.203781,,POINT (-111.648748 35.203781)
67701,-111.648744,35.203789,,POINT (-111.648744 35.203789)
67687,-111.648322,35.204694,,POINT (-111.648322 35.204694)
67688,-111.648318,35.204703,,POINT (-111.648318 35.204703)
326,-111.647601,35.204763,326.0,POINT (-111.647601 35.204763)
67702,-111.647238,35.204354,,POINT (-111.647238 35.204354)
67692,-111.647234,35.204363,,POINT (-111.647234 35.204363)
67691,-111.646797,35.205288,,POINT (-111.646797 35.205288)
67521,-111.645908,35.201827,,POINT (-111.645908 35.201827)
67704,-111.645904,35.201835,,POINT (-111.645904 35.201835)
67703,-111.64571,35.202259,,POINT (-111.64571 35.202259)
67695,-111.645476,35.202749,,POINT (-111.645476 35.202749)
168,-111.646124,35.204364,168.0,POINT (-111.646124 35.204364)
67685,-111.645272,35.205866,,POINT (-111.645272 35.205866)
67693,-111.645056,35.203664,,POINT (-111.645056 35.203664)
67694,-111.645051,35.203672,,POINT (-111.645051 35.203672)
67705,-111.644838,35.203577,,POINT (-111.644838 35.203577)
67690,-111.645704,35.204948,,POINT (-111.645704 35.204948)
67710,-111.64788,35.205622,,POINT (-111.64788 35.205622)
67707,-111.648306,35.206941,,POINT (-111.648306 35.206941)
67709,-111.647457,35.206547,,POINT (-111.647457 35.206547)
284,-111.647221,35.207581,284.0,POINT (-111.647221 35.207581)
67708,-111.646369,35.206208,,POINT (-111.646369 35.206208)
67711,-111.6485,35.207601,,POINT (-111.6485 35.207601)
67712,-111.648501,35.207616,,POINT (-111.648501 35.207616)
67463,-111.648567,35.208139,,POINT (-111.648567 35.208139)
67706,-111.645943,35.207129,,POINT (-111.645943 35.207129)
67570,-111.65373,35.196066,,POINT (-111.65373 35.196066)
67573,-111.653457,35.196209,,POINT (-111.653457 35.196209)
67577,-111.65571,35.199628,,POINT (-111.65571 35.199628)
67583,-111.656854,35.199433,,POINT (-111.656854 35.199433)
67475,-111.65681,35.199976,,POINT (-111.65681 35.199976)
67582,-111.655495,35.200086,,POINT (-111.655495 35.200086)
67576,-111.654632,35.199285,,POINT (-111.654632 35.199285)
67581,-111.655281,35.200545,,POINT (-111.655281 35.200545)
67477,-111.65638,35.200895,,POINT (-111.65638 35.200895)
67575,-111.654833,35.2004,,POINT (-111.654833 35.2004)
67518,-111.655067,35.20101,,POINT (-111.655067 35.20101)
67519,-111.655063,35.20102,,POINT (-111.655063 35.20102)
67585,-111.654124,35.197544,,POINT (-111.654124 35.197544)
67584,-111.653812,35.198197,,POINT (-111.653812 35.198197)
67550,-111.653235,35.198659,,POINT (-111.653235 35.198659)
67553,-111.653295,35.198855,,POINT (-111.653295 35.198855)
67574,-111.654201,35.200198,,POINT (-111.654201 35.200198)
67602,-111.649584,35.199293,,POINT (-111.649584 35.199293)
67604,-111.649821,35.198817,,POINT (-111.649821 35.198817)
67601,-111.64958,35.199301,,POINT (-111.64958 35.199301)
67614,-111.649383,35.19975,,POINT (-111.649383 35.19975)
67615,-111.649647,35.19983,,POINT (-111.649647 35.19983)
166,-111.648864,35.198935,166.0,POINT (-111.648864 35.198935)
67532,-111.648749,35.199536,,POINT (-111.648749 35.199536)
67613,-111.649177,35.2002,,POINT (-111.649177 35.2002)
386,-111.649755,35.200381,386.0,POINT (-111.649755 35.200381)
67612,-111.649612,35.200878,,POINT (-111.649612 35.200878)
67473,-111.65595,35.201821,,POINT (-111.65595 35.201821)
67626,-111.655525,35.202722,,POINT (-111.655525 35.202722)
67627,-111.654857,35.201472,,POINT (-111.654857 35.201472)
67625,-111.654423,35.202397,,POINT (-111.654423 35.202397)
67632,-111.654645,35.201909,,POINT (-111.654645 35.201909)
67623,-111.654224,35.202826,,POINT (-111.654224 35.202826)
67622,-111.653324,35.202043,,POINT (-111.653324 35.202043)
67624,-111.65401,35.203327,,POINT (-111.65401 35.203327)
67618,-111.653241,35.204534,,POINT (-111.653241 35.204534)
67456,-111.65691,35.208924,,POINT (-111.65691 35.208924)
67459,-111.655953,35.208317,,POINT (-111.655953 35.208317)
67740,-111.650976,35.210217,,POINT (-111.650976 35.210217)
67737,-111.651511,35.211054,,POINT (-111.651511 35.211054)
67736,-111.650805,35.211061,,POINT (-111.650805 35.211061)
67738,-111.652584,35.211887,,POINT (-111.652584 35.211887)
67744,-111.652599,35.212348,,POINT (-111.652599 35.212348)
265,-111.651641,35.212116,265.0,POINT (-111.651641 35.212116)
67727,-111.652388,35.213025,,POINT (-111.652388 35.213025)
67748,-111.651377,35.21371,,POINT (-111.651377 35.21371)
67739,-111.649767,35.210231,,POINT (-111.649767 35.210231)
67734,-111.649581,35.211245,,POINT (-111.649581 35.211245)
67726,-111.648943,35.21024,,POINT (-111.648943 35.21024)
67745,-111.649204,35.210662,,POINT (-111.649204 35.210662)
67725,-111.648913,35.210664,,POINT (-111.648913 35.210664)
67735,-111.650041,35.212047,,POINT (-111.650041 35.212047)
67729,-111.650217,35.212974,,POINT (-111.650217 35.212974)
67728,-111.652283,35.213698,,POINT (-111.652283 35.213698)
268,-111.651833,35.215485,268.0,POINT (-111.651833 35.215485)
67730,-111.650299,35.213713,,POINT (-111.650299 35.213713)
67718,-111.650511,35.217176,,POINT (-111.650511 35.217176)
67746,-111.650359,35.214245,,POINT (-111.650359 35.214245)
67747,-111.650421,35.21581,,POINT (-111.650421 35.21581)
276,-111.649642,35.214801,276.0,POINT (-111.649642 35.214801)
67749,-111.650624,35.217175,,POINT (-111.650624 35.217175)
266,-111.655285,35.221014,266.0,POINT (-111.655285 35.221014)
67752,-111.653186,35.2208,,POINT (-111.653186 35.2208)
67763,-111.652049,35.217906,,POINT (-111.652049 35.217906)
67469,-111.654969,35.208117,,POINT (-111.654969 35.208117)
172,-111.654431,35.205321,172.0,POINT (-111.654431 35.205321)
67640,-111.652581,35.206909,,POINT (-111.652581 35.206909)
67619,-111.652581,35.2069,,POINT (-111.652581 35.2069)
67617,-111.652361,35.207624,,POINT (-111.652361 35.207624)
67621,-111.652232,35.201706,,POINT (-111.652232 35.201706)
67522,-111.651356,35.200874,,POINT (-111.651356 35.200874)
67637,-111.652038,35.202145,,POINT (-111.652038 35.202145)
349,-111.652297,35.203078,349.0,POINT (-111.652297 35.203078)
67635,-111.651807,35.202629,,POINT (-111.651807 35.202629)
67636,-111.651802,35.202638,,POINT (-111.651802 35.202638)
67517,-111.651128,35.20135,,POINT (-111.651128 35.20135)
67516,-111.649613,35.201927,,POINT (-111.649613 35.201927)
67620,-111.651375,35.203533,,POINT (-111.651375 35.203533)
67634,-111.650285,35.203197,,POINT (-111.650285 35.203197)
169,-111.650427,35.205309,169.0,POINT (-111.650427 35.205309)
67515,-111.650047,35.201016,,POINT (-111.650047 35.201016)
67529,-111.645882,35.193567,,POINT (-111.645882 35.193567)
67528,-111.645962,35.194409,,POINT (-111.645962 35.194409)
406,-111.644981,35.194642,406.0,POINT (-111.644981 35.194642)
67535,-111.649178,35.197522,,POINT (-111.649178 35.197522)
67670,-111.647637,35.198135,,POINT (-111.647637 35.198135)
389,-111.648717,35.197988,389.0,POINT (-111.648717 35.197988)
67672,-111.648169,35.198299,,POINT (-111.648169 35.198299)
67534,-111.648718,35.198475,,POINT (-111.648718 35.198475)
67667,-111.648536,35.198889,,POINT (-111.648536 35.198889)
67671,-111.647129,35.197977,,POINT (-111.647129 35.197977)
66753,-111.647197,35.199048,,POINT (-111.647197 35.199048)
67531,-111.648284,35.199415,,POINT (-111.648284 35.199415)
67674,-111.647696,35.199214,,POINT (-111.647696 35.199214)
66754,-111.647664,35.199203,,POINT (-111.647664 35.199203)
387,-111.647487,35.199701,387.0,POINT (-111.647487 35.199701)
67599,-111.651543,35.200425,,POINT (-111.651543 35.200425)
67598,-111.650482,35.200089,,POINT (-111.650482 35.200089)
67555,-111.650495,35.19738,,POINT (-111.650495 35.19738)
67554,-111.65027,35.197872,,POINT (-111.65027 35.197872)
67611,-111.649728,35.19769,,POINT (-111.649728 35.19769)
67610,-111.650044,35.198347,,POINT (-111.650044 35.198347)
67609,-111.650037,35.198361,,POINT (-111.650037 35.198361)
67603,-111.650413,35.199004,,POINT (-111.650413 35.199004)
67536,-111.648955,35.197969,,POINT (-111.648955 35.197969)
67533,-111.649148,35.198587,,POINT (-111.649148 35.198587)
324,-111.650106,35.199254,324.0,POINT (-111.650106 35.199254)
68014,-111.650285,35.200024,,POINT (-111.650285 35.200024)
67616,-111.650267,35.200542,,POINT (-111.650267 35.200542)
68500,-111.650259,35.200559,,POINT (-111.650259 35.200559)
67753,-111.654385,35.221947,,POINT (-111.654385 35.221947)
67755,-111.652878,35.220289,,POINT (-111.652878 35.220289)
67757,-111.655731,35.222819,,POINT (-111.655731 35.222819)
67758,-111.65508,35.222367,,POINT (-111.65508 35.222367)
67756,-111.655508,35.222633,,POINT (-111.655508 35.222633)
67751,-111.655514,35.223295,,POINT (-111.655514 35.223295)
67750,-111.65254,35.221226,,POINT (-111.65254 35.221226)
67762,-111.652048,35.217898,,POINT (-111.652048 35.217898)
67761,-111.652319,35.218884,,POINT (-111.652319 35.218884)
67754,-111.652611,35.219525,,POINT (-111.652611 35.219525)
67760,-111.651189,35.217892,,POINT (-111.651189 35.217892)
67719,-111.650623,35.217941,,POINT (-111.650623 35.217941)
67759,-111.650744,35.218526,,POINT (-111.650744 35.218526)
411,-111.65047,35.223424,411.0,POINT (-111.65047 35.223424)
67724,-111.64785,35.21073,,POINT (-111.64785 35.21073)
67772,-111.647849,35.210739,,POINT (-111.647849 35.210739)
283,-111.646354,35.20974,283.0,POINT (-111.646354 35.20974)
67767,-111.645859,35.210745,,POINT (-111.645859 35.210745)
67773,-111.647835,35.211981,,POINT (-111.647835 35.211981)
67771,-111.646849,35.212061,,POINT (-111.646849 35.212061)
67770,-111.64598,35.212065,,POINT (-111.64598 35.212065)
67804,-111.622079,35.218089,,POINT (-111.622079 35.218089)
67960,-111.623066,35.22163,,POINT (-111.623066 35.22163)
67919,-111.621893,35.21729,,POINT (-111.621893 35.21729)
67920,-111.62205,35.217869,,POINT (-111.62205 35.217869)
67963,-111.621723,35.218061,,POINT (-111.621723 35.218061)
67961,-111.620114,35.21802,,POINT (-111.620114 35.21802)
274,-111.621096,35.21971,274.0,POINT (-111.621096 35.21971)
67970,-111.619338,35.218559,,POINT (-111.619338 35.218559)
67966,-111.623065,35.221638,,POINT (-111.623065 35.221638)
67964,-111.623033,35.221876,,POINT (-111.623033 35.221876)
67965,-111.622025,35.222704,,POINT (-111.622025 35.222704)
67967,-111.621445,35.222565,,POINT (-111.621445 35.222565)
67957,-111.620117,35.222063,,POINT (-111.620117 35.222063)
67962,-111.619351,35.218019,,POINT (-111.619351 35.218019)
67924,-111.619156,35.218018,,POINT (-111.619156 35.218018)
67969,-111.619188,35.218283,,POINT (-111.619188 35.218283)
71481,-111.619664,35.219135,,POINT (-111.619664 35.219135)
67923,-111.618678,35.217165,,POINT (-111.618678 35.217165)
67968,-111.617985,35.218028,,POINT (-111.617985 35.218028)
67971,-111.617788,35.21803,,POINT (-111.617788 35.21803)
67972,-111.618212,35.222056,,POINT (-111.618212 35.222056)
67959,-111.620039,35.221523,,POINT (-111.620039 35.221523)
67958,-111.618772,35.222054,,POINT (-111.618772 35.222054)
67973,-111.617367,35.222051,,POINT (-111.617367 35.222051)
67974,-111.616849,35.222047,,POINT (-111.616849 35.222047)
67864,-111.618316,35.2004,,POINT (-111.618316 35.2004)
67862,-111.617716,35.201092,,POINT (-111.617716 35.201092)
395,-111.616728,35.201158,395.0,POINT (-111.616728 35.201158)
67890,-111.621114,35.20201,,POINT (-111.621114 35.20201)
67887,-111.620275,35.201525,,POINT (-111.620275 35.201525)
67888,-111.619993,35.201362,,POINT (-111.619993 35.201362)
67889,-111.621123,35.202726,,POINT (-111.621123 35.202726)
67885,-111.621139,35.203957,,POINT (-111.621139 35.203957)
67886,-111.621157,35.205175,,POINT (-111.621157 35.205175)
180,-111.623645,35.206553,180.0,POINT (-111.623645 35.206553)
67892,-111.621167,35.20642,,POINT (-111.621167 35.20642)
67891,-111.621167,35.206412,,POINT (-111.621167 35.206412)
67893,-111.621186,35.207652,,POINT (-111.621186 35.207652)
147,-111.619722,35.206692,147.0,POINT (-111.619722 35.206692)
67894,-111.617806,35.202715,,POINT (-111.617806 35.202715)
67883,-111.617817,35.203972,,POINT (-111.617817 35.203972)
67884,-111.617817,35.203981,,POINT (-111.617817 35.203981)
67897,-111.617825,35.205185,,POINT (-111.617825 35.205185)
67895,-111.617856,35.206432,,POINT (-111.617856 35.206432)
350,-111.619629,35.214149,350.0,POINT (-111.619629 35.214149)
67939,-111.621626,35.216232,,POINT (-111.621626 35.216232)
67928,-111.620154,35.216224,,POINT (-111.620154 35.216224)
67935,-111.619067,35.210723,,POINT (-111.619067 35.210723)
67947,-111.618111,35.210724,,POINT (-111.618111 35.210724)
67949,-111.618119,35.211679,,POINT (-111.618119 35.211679)
67930,-111.618105,35.212619,,POINT (-111.618105 35.212619)
67931,-111.61812,35.213559,,POINT (-111.61812 35.213559)
67808,-111.617903,35.210131,,POINT (-111.617903 35.210131)
67948,-111.617918,35.210725,,POINT (-111.617918 35.210725)
67950,-111.617096,35.210727,,POINT (-111.617096 35.210727)
67956,-111.618134,35.214448,,POINT (-111.618134 35.214448)
67955,-111.618134,35.21444,,POINT (-111.618134 35.21444)
67953,-111.618137,35.215344,,POINT (-111.618137 35.215344)
67929,-111.619147,35.21623,,POINT (-111.619147 35.21623)
67951,-111.618151,35.216226,,POINT (-111.618151 35.216226)
67954,-111.618136,35.215881,,POINT (-111.618136 35.215881)
67952,-111.617068,35.216234,,POINT (-111.617068 35.216234)
68356,-111.568999,35.19906,,POINT (-111.568999 35.19906)
68350,-111.570534,35.200738,,POINT (-111.570534 35.200738)
68357,-111.568213,35.198112,,POINT (-111.568213 35.198112)
68358,-111.568573,35.198438,,POINT (-111.568573 35.198438)
68355,-111.568862,35.198861,,POINT (-111.568862 35.198861)
68352,-111.566694,35.197416,,POINT (-111.566694 35.197416)
68353,-111.567428,35.19781,,POINT (-111.567428 35.19781)
260,-111.566193,35.199044,260.0,POINT (-111.566193 35.199044)
68362,-111.574244,35.202677,,POINT (-111.574244 35.202677)
68363,-111.574021,35.203401,,POINT (-111.574021 35.203401)
259,-111.573306,35.201015,259.0,POINT (-111.573306 35.201015)
68064,-111.575017,35.203673,,POINT (-111.575017 35.203673)
68360,-111.574008,35.203448,,POINT (-111.574008 35.203448)
