node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
37179,,-112.424949,33.332342,,,0,0.100000,0.100000,"POINT (-112.424949 33.332342)"
7738,,-112.432391,33.307087,,,0,0.100000,0.100000,"POINT (-112.432391 33.307087)"
7739,,-112.430451,33.303328,,,0,0.100000,0.100000,"POINT (-112.430451 33.303328)"
7740,,-112.435198,33.305995,,,0,0.100000,0.100000,"POINT (-112.435198 33.305995)"
41510,,-112.437844,33.354993,,,0,0.100000,0.100000,"POINT (-112.437844 33.354993)"
7721,,-112.445065,33.353562,,,0,0.100000,0.100000,"POINT (-112.445065 33.353562)"
7741,,-112.429956,33.356097,,,0,0.100000,0.100000,"POINT (-112.429956 33.356097)"
7737,,-112.424682,33.334339,,,0,0.100000,0.100000,"POINT (-112.424682 33.334339)"
7742,,-112.422684,33.367211,,,0,0.100000,0.100000,"POINT (-112.422684 33.367211)"
7745,,-112.426071,33.391803,,,0,0.100000,0.100000,"POINT (-112.426071 33.391803)"
7746,,-112.423924,33.388348,,,0,0.100000,0.100000,"POINT (-112.423924 33.388348)"
7744,,-112.426750,33.404513,,,0,0.100000,0.100000,"POINT (-112.426750 33.404513)"
7784,,-112.429826,33.404102,,,0,0.100000,0.100000,"POINT (-112.429826 33.404102)"
7772,,-112.435418,33.413891,,,0,0.100000,0.100000,"POINT (-112.435418 33.413891)"
7782,,-112.426632,33.413628,,,0,0.100000,0.100000,"POINT (-112.426632 33.413628)"
7806,,-112.426781,33.406412,,,0,0.100000,0.100000,"POINT (-112.426781 33.406412)"
7786,,-112.429462,33.421110,,,0,0.100000,0.100000,"POINT (-112.429462 33.421110)"
7769,,-112.443108,33.395640,,,0,0.100000,0.100000,"POINT (-112.443108 33.395640)"
7770,,-112.444140,33.406595,,,0,0.100000,0.100000,"POINT (-112.444140 33.406595)"
7771,,-112.435437,33.406627,,,0,0.100000,0.100000,"POINT (-112.435437 33.406627)"
7776,,-112.444145,33.413907,,,0,0.100000,0.100000,"POINT (-112.444145 33.413907)"
7775,,-112.444146,33.416230,,,0,0.100000,0.100000,"POINT (-112.444146 33.416230)"
7781,,-112.452694,33.421117,,,0,0.100000,0.100000,"POINT (-112.452694 33.421117)"
25264,,-112.439576,33.399277,,,0,0.100000,0.100000,"POINT (-112.439576 33.399277)"
25336,,-112.438427,33.400249,,,0,0.100000,0.100000,"POINT (-112.438427 33.400249)"
7785,,-112.435177,33.402326,,,0,0.100000,0.100000,"POINT (-112.435177 33.402326)"
41212,,-112.435452,33.417587,,,0,0.100000,0.100000,"POINT (-112.435452 33.417587)"
7789,,-112.419762,33.378779,,,0,0.100000,0.100000,"POINT (-112.419762 33.378779)"
7790,,-112.417514,33.358365,,,0,0.100000,0.100000,"POINT (-112.417514 33.358365)"
7791,,-112.408863,33.362145,,,0,0.100000,0.100000,"POINT (-112.408863 33.362145)"
7792,,-112.397932,33.376699,,,0,0.100000,0.100000,"POINT (-112.397932 33.376699)"
7793,,-112.401159,33.373226,,,0,0.100000,0.100000,"POINT (-112.401159 33.373226)"
7796,,-112.403518,33.368314,,,0,0.100000,0.100000,"POINT (-112.403518 33.368314)"
7794,,-112.422555,33.364890,,,0,0.100000,0.100000,"POINT (-112.422555 33.364890)"
7795,,-112.422046,33.384224,,,0,0.100000,0.100000,"POINT (-112.422046 33.384224)"
7799,,-112.418103,33.405626,,,0,0.100000,0.100000,"POINT (-112.418103 33.405626)"
7800,,-112.409370,33.409069,,,0,0.100000,0.100000,"POINT (-112.409370 33.409069)"
7801,,-112.413667,33.421130,,,0,0.100000,0.100000,"POINT (-112.413667 33.421130)"
7802,,-112.409422,33.413569,,,0,0.100000,0.100000,"POINT (-112.409422 33.413569)"
7803,,-112.413621,33.413386,,,0,0.100000,0.100000,"POINT (-112.413621 33.413386)"
7809,,-112.423165,33.404943,,,0,0.100000,0.100000,"POINT (-112.423165 33.404943)"
7810,,-112.426876,33.398114,,,0,0.100000,0.100000,"POINT (-112.426876 33.398114)"
7818,,-112.426806,33.401905,,,0,0.100000,0.100000,"POINT (-112.426806 33.401905)"
7812,,-112.426795,33.402499,,,0,0.100000,0.100000,"POINT (-112.426795 33.402499)"
7743,,-112.425433,33.404677,,,0,0.100000,0.100000,"POINT (-112.425433 33.404677)"
7820,,-112.422454,33.421112,,,0,0.100000,0.100000,"POINT (-112.422454 33.421112)"
7783,,-112.421435,33.413466,,,0,0.100000,0.100000,"POINT (-112.421435 33.413466)"
7821,,-112.413641,33.416741,,,0,0.100000,0.100000,"POINT (-112.413641 33.416741)"
7756,,-112.426566,33.414506,,,0,0.100000,0.100000,"POINT (-112.426566 33.414506)"
25374,,-112.426612,33.416582,,,0,0.100000,0.100000,"POINT (-112.426612 33.416582)"
25658,,-112.409411,33.416142,,,0,0.100000,0.100000,"POINT (-112.409411 33.416142)"
25321,,-112.402327,33.420959,,,0,0.100000,0.100000,"POINT (-112.402327 33.420959)"
7829,,-112.366496,33.375438,,,0,0.100000,0.100000,"POINT (-112.366496 33.375438)"
7830,,-112.356665,33.375518,,,0,0.100000,0.100000,"POINT (-112.356665 33.375518)"
7831,,-112.392436,33.387788,,,0,0.100000,0.100000,"POINT (-112.392436 33.387788)"
7832,,-112.374921,33.394511,,,0,0.100000,0.100000,"POINT (-112.374921 33.394511)"
7834,,-112.365994,33.406481,,,0,0.100000,0.100000,"POINT (-112.365994 33.406481)"
7835,,-112.357548,33.406667,,,0,0.100000,0.100000,"POINT (-112.357548 33.406667)"
7836,,-112.357597,33.413162,,,0,0.100000,0.100000,"POINT (-112.357597 33.413162)"
7842,,-112.384986,33.387417,,,0,0.100000,0.100000,"POINT (-112.384986 33.387417)"
7843,,-112.392455,33.384297,,,0,0.100000,0.100000,"POINT (-112.392455 33.384297)"
7845,,-112.368741,33.385026,,,0,0.100000,0.100000,"POINT (-112.368741 33.385026)"
7846,,-112.368546,33.384274,,,0,0.100000,0.100000,"POINT (-112.368546 33.384274)"
7848,,-112.375051,33.415000,,,0,0.100000,0.100000,"POINT (-112.375051 33.415000)"
7849,,-112.383619,33.410216,,,0,0.100000,0.100000,"POINT (-112.383619 33.410216)"
7851,,-112.392266,33.406418,,,0,0.100000,0.100000,"POINT (-112.392266 33.406418)"
7852,,-112.375102,33.406507,,,0,0.100000,0.100000,"POINT (-112.375102 33.406507)"
7850,,-112.375061,33.413397,,,0,0.100000,0.100000,"POINT (-112.375061 33.413397)"
7855,,-112.392299,33.398901,,,0,0.100000,0.100000,"POINT (-112.392299 33.398901)"
7866,,-112.392305,33.404055,,,0,0.100000,0.100000,"POINT (-112.392305 33.404055)"
7867,,-112.386626,33.409405,,,0,0.100000,0.100000,"POINT (-112.386626 33.409405)"
7870,,-112.375043,33.399443,,,0,0.100000,0.100000,"POINT (-112.375043 33.399443)"
7882,,-112.375144,33.405314,,,0,0.100000,0.100000,"POINT (-112.375144 33.405314)"
7884,,-112.350510,33.375553,,,0,0.100000,0.100000,"POINT (-112.350510 33.375553)"
41504,,-112.343452,33.375569,,,0,0.100000,0.100000,"POINT (-112.343452 33.375569)"
41401,,-112.346273,33.375600,,,0,0.100000,0.100000,"POINT (-112.346273 33.375600)"
7713,,-112.340455,33.375582,,,0,0.100000,0.100000,"POINT (-112.340455 33.375582)"
7885,,-112.340571,33.406541,,,0,0.100000,0.100000,"POINT (-112.340571 33.406541)"
7886,,-112.340237,33.409890,,,0,0.100000,0.100000,"POINT (-112.340237 33.409890)"
7716,,-112.340639,33.420814,,,0,0.100000,0.100000,"POINT (-112.340639 33.420814)"
7887,,-112.340623,33.398739,,,0,0.100000,0.100000,"POINT (-112.340623 33.398739)"
7893,,-112.340540,33.402163,,,0,0.100000,0.100000,"POINT (-112.340540 33.402163)"
7890,,-112.357842,33.420814,,,0,0.100000,0.100000,"POINT (-112.357842 33.420814)"
7891,,-112.353497,33.420809,,,0,0.100000,0.100000,"POINT (-112.353497 33.420809)"
7892,,-112.346426,33.420755,,,0,0.100000,0.100000,"POINT (-112.346426 33.420755)"
7827,,-112.340462,33.391811,,,0,0.100000,0.100000,"POINT (-112.340462 33.391811)"
7897,,-112.340492,33.393174,,,0,0.100000,0.100000,"POINT (-112.340492 33.393174)"
7907,,-112.332205,33.420650,,,0,0.100000,0.100000,"POINT (-112.332205 33.420650)"
7626,,-112.333114,33.414587,,,0,0.100000,0.100000,"POINT (-112.333114 33.414587)"
41066,,-112.339303,33.410874,,,0,0.100000,0.100000,"POINT (-112.339303 33.410874)"
25770,,-112.349577,33.489607,,,0,0.100000,0.100000,"POINT (-112.349577 33.489607)"
26136,,-112.354595,33.487186,,,0,0.100000,0.100000,"POINT (-112.354595 33.487186)"
7908,,-112.434958,33.493677,,,0,0.100000,0.100000,"POINT (-112.434958 33.493677)"
7909,,-112.387029,33.496283,,,0,0.100000,0.100000,"POINT (-112.387029 33.496283)"
7910,,-112.393461,33.493734,,,0,0.100000,0.100000,"POINT (-112.393461 33.493734)"
7911,,-112.409496,33.493737,,,0,0.100000,0.100000,"POINT (-112.409496 33.493737)"
7912,,-112.392408,33.470233,,,0,0.100000,0.100000,"POINT (-112.392408 33.470233)"
7913,,-112.397407,33.487106,,,0,0.100000,0.100000,"POINT (-112.397407 33.487106)"
7914,,-112.392491,33.457311,,,0,0.100000,0.100000,"POINT (-112.392491 33.457311)"
7915,,-112.392516,33.442747,,,0,0.100000,0.100000,"POINT (-112.392516 33.442747)"
7916,,-112.345892,33.492158,,,0,0.100000,0.100000,"POINT (-112.345892 33.492158)"
7917,,-112.393037,33.544480,,,0,0.100000,0.100000,"POINT (-112.393037 33.544480)"
7918,,-112.400997,33.508158,,,0,0.100000,0.100000,"POINT (-112.400997 33.508158)"
7919,,-112.385732,33.508186,,,0,0.100000,0.100000,"POINT (-112.385732 33.508186)"
7920,,-112.444163,33.493674,,,0,0.100000,0.100000,"POINT (-112.444163 33.493674)"
7921,,-112.444161,33.486377,,,0,0.100000,0.100000,"POINT (-112.444161 33.486377)"
7922,,-112.426830,33.493722,,,0,0.100000,0.100000,"POINT (-112.426830 33.493722)"
7923,,-112.426831,33.486515,,,0,0.100000,0.100000,"POINT (-112.426831 33.486515)"
7924,,-112.401164,33.493702,,,0,0.100000,0.100000,"POINT (-112.401164 33.493702)"
7925,,-112.362530,33.493354,,,0,0.100000,0.100000,"POINT (-112.362530 33.493354)"
7926,,-112.362551,33.485833,,,0,0.100000,0.100000,"POINT (-112.362551 33.485833)"
7927,,-112.340882,33.493277,,,0,0.100000,0.100000,"POINT (-112.340882 33.493277)"
7928,,-112.340935,33.488704,,,0,0.100000,0.100000,"POINT (-112.340935 33.488704)"
7929,,-112.407170,33.472683,,,0,0.100000,0.100000,"POINT (-112.407170 33.472683)"
7930,,-112.392472,33.475494,,,0,0.100000,0.100000,"POINT (-112.392472 33.475494)"
7931,,-112.401211,33.464739,,,0,0.100000,0.100000,"POINT (-112.401211 33.464739)"
7932,,-112.392469,33.464630,,,0,0.100000,0.100000,"POINT (-112.392469 33.464630)"
7933,,-112.392924,33.461942,,,0,0.100000,0.100000,"POINT (-112.392924 33.461942)"
7934,,-112.396818,33.461592,,,0,0.100000,0.100000,"POINT (-112.396818 33.461592)"
7935,,-112.385612,33.461450,,,0,0.100000,0.100000,"POINT (-112.385612 33.461450)"
7936,,-112.399576,33.461533,,,0,0.100000,0.100000,"POINT (-112.399576 33.461533)"
7937,,-112.397908,33.461166,,,0,0.100000,0.100000,"POINT (-112.397908 33.461166)"
7938,,-112.385599,33.461064,,,0,0.100000,0.100000,"POINT (-112.385599 33.461064)"
7939,,-112.393806,33.460773,,,0,0.100000,0.100000,"POINT (-112.393806 33.460773)"
7940,,-112.392517,33.450006,,,0,0.100000,0.100000,"POINT (-112.392517 33.450006)"
39541,,-112.398643,33.450018,,,0,0.100000,0.100000,"POINT (-112.398643 33.450018)"
7942,,-112.392539,33.435491,,,0,0.100000,0.100000,"POINT (-112.392539 33.435491)"
7943,,-112.400906,33.435526,,,0,0.100000,0.100000,"POINT (-112.400906 33.435526)"
7944,,-112.401195,33.537160,,,0,0.100000,0.100000,"POINT (-112.401195 33.537160)"
7945,,-112.392575,33.537345,,,0,0.100000,0.100000,"POINT (-112.392575 33.537345)"
7946,,-112.393414,33.483320,,,0,0.100000,0.100000,"POINT (-112.393414 33.483320)"
7947,,-112.400525,33.490117,,,0,0.100000,0.100000,"POINT (-112.400525 33.490117)"
7948,,-112.380929,33.492304,,,0,0.100000,0.100000,"POINT (-112.380929 33.492304)"
7949,,-112.374716,33.487689,,,0,0.100000,0.100000,"POINT (-112.374716 33.487689)"
7950,,-112.368484,33.485846,,,0,0.100000,0.100000,"POINT (-112.368484 33.485846)"
7951,,-112.392412,33.428456,,,0,0.100000,0.100000,"POINT (-112.392412 33.428456)"
7954,,-112.381296,33.461347,,,0,0.100000,0.100000,"POINT (-112.381296 33.461347)"
7955,,-112.401112,33.461438,,,0,0.100000,0.100000,"POINT (-112.401112 33.461438)"
7956,,-112.421490,33.490152,,,0,0.100000,0.100000,"POINT (-112.421490 33.490152)"
7957,,-112.422904,33.484255,,,0,0.100000,0.100000,"POINT (-112.422904 33.484255)"
7958,,-112.420980,33.490045,,,0,0.100000,0.100000,"POINT (-112.420980 33.490045)"
7959,,-112.422567,33.483641,,,0,0.100000,0.100000,"POINT (-112.422567 33.483641)"
7953,,-112.402565,33.461254,,,0,0.100000,0.100000,"POINT (-112.402565 33.461254)"
8267,,-112.381318,33.461113,,,0,0.100000,0.100000,"POINT (-112.381318 33.461113)"
7960,,-112.435486,33.450160,,,0,0.100000,0.100000,"POINT (-112.435486 33.450160)"
7961,,-112.418159,33.450166,,,0,0.100000,0.100000,"POINT (-112.418159 33.450166)"
7941,,-112.400988,33.450022,,,0,0.100000,0.100000,"POINT (-112.400988 33.450022)"
7968,,-112.409500,33.450118,,,0,0.100000,0.100000,"POINT (-112.409500 33.450118)"
7969,,-112.409499,33.457453,,,0,0.100000,0.100000,"POINT (-112.409499 33.457453)"
7970,,-112.448493,33.450080,,,0,0.100000,0.100000,"POINT (-112.448493 33.450080)"
7971,,-112.426402,33.467411,,,0,0.100000,0.100000,"POINT (-112.426402 33.467411)"
7972,,-112.427105,33.465369,,,0,0.100000,0.100000,"POINT (-112.427105 33.465369)"
7973,,-112.439317,33.461341,,,0,0.100000,0.100000,"POINT (-112.439317 33.461341)"
7974,,-112.425199,33.470659,,,0,0.100000,0.100000,"POINT (-112.425199 33.470659)"
7975,,-112.425869,33.462367,,,0,0.100000,0.100000,"POINT (-112.425869 33.462367)"
7976,,-112.427861,33.462356,,,0,0.100000,0.100000,"POINT (-112.427861 33.462356)"
7977,,-112.427730,33.460596,,,0,0.100000,0.100000,"POINT (-112.427730 33.460596)"
7978,,-112.425910,33.460590,,,0,0.100000,0.100000,"POINT (-112.425910 33.460590)"
7979,,-112.425131,33.479902,,,0,0.100000,0.100000,"POINT (-112.425131 33.479902)"
7980,,-112.427926,33.464634,,,0,0.100000,0.100000,"POINT (-112.427926 33.464634)"
7981,,-112.434909,33.461356,,,0,0.100000,0.100000,"POINT (-112.434909 33.461356)"
7982,,-112.423897,33.461400,,,0,0.100000,0.100000,"POINT (-112.423897 33.461400)"
7983,,-112.426821,33.464639,,,0,0.100000,0.100000,"POINT (-112.426821 33.464639)"
7984,,-112.428665,33.457329,,,0,0.100000,0.100000,"POINT (-112.428665 33.457329)"
7985,,-112.427821,33.450535,,,0,0.100000,0.100000,"POINT (-112.427821 33.450535)"
7988,,-112.426751,33.456479,,,0,0.100000,0.100000,"POINT (-112.426751 33.456479)"
7963,,-112.439550,33.461691,,,0,0.100000,0.100000,"POINT (-112.439550 33.461691)"
7991,,-112.425919,33.450521,,,0,0.100000,0.100000,"POINT (-112.425919 33.450521)"
7992,,-112.425818,33.457350,,,0,0.100000,0.100000,"POINT (-112.425818 33.457350)"
7993,,-112.427047,33.464402,,,0,0.100000,0.100000,"POINT (-112.427047 33.464402)"
7994,,-112.427005,33.453603,,,0,0.100000,0.100000,"POINT (-112.427005 33.453603)"
7995,,-112.426717,33.453754,,,0,0.100000,0.100000,"POINT (-112.426717 33.453754)"
7996,,-112.425420,33.470911,,,0,0.100000,0.100000,"POINT (-112.425420 33.470911)"
7997,,-112.417610,33.461303,,,0,0.100000,0.100000,"POINT (-112.417610 33.461303)"
7998,,-112.414708,33.461547,,,0,0.100000,0.100000,"POINT (-112.414708 33.461547)"
7999,,-112.427018,33.451307,,,0,0.100000,0.100000,"POINT (-112.427018 33.451307)"
8000,,-112.425873,33.459292,,,0,0.100000,0.100000,"POINT (-112.425873 33.459292)"
8001,,-112.427503,33.450080,,,0,0.100000,0.100000,"POINT (-112.427503 33.450080)"
8002,,-112.426157,33.450084,,,0,0.100000,0.100000,"POINT (-112.426157 33.450084)"
8008,,-112.427026,33.448191,,,0,0.100000,0.100000,"POINT (-112.427026 33.448191)"
8009,,-112.426939,33.444279,,,0,0.100000,0.100000,"POINT (-112.426939 33.444279)"
25333,,-112.426786,33.435610,,,0,0.100000,0.100000,"POINT (-112.426786 33.435610)"
8010,,-112.431209,33.435623,,,0,0.100000,0.100000,"POINT (-112.431209 33.435623)"
25371,,-112.426863,33.450193,,,0,0.100000,0.100000,"POINT (-112.426863 33.450193)"
7967,,-112.427556,33.450195,,,0,0.100000,0.100000,"POINT (-112.427556 33.450195)"
8018,,-112.427819,33.449856,,,0,0.100000,0.100000,"POINT (-112.427819 33.449856)"
25372,,-112.426822,33.442384,,,0,0.100000,0.100000,"POINT (-112.426822 33.442384)"
39458,,-112.444147,33.451801,,,0,0.100000,0.100000,"POINT (-112.444147 33.451801)"
7965,,-112.444124,33.457473,,,0,0.100000,0.100000,"POINT (-112.444124 33.457473)"
40807,,-112.439325,33.461381,,,0,0.100000,0.100000,"POINT (-112.439325 33.461381)"
7952,,-112.417626,33.461381,,,0,0.100000,0.100000,"POINT (-112.417626 33.461381)"
40809,,-112.424593,33.461605,,,0,0.100000,0.100000,"POINT (-112.424593 33.461605)"
8003,,-112.444160,33.442967,,,0,0.100000,0.100000,"POINT (-112.444160 33.442967)"
7964,,-112.444145,33.450181,,,0,0.100000,0.100000,"POINT (-112.444145 33.450181)"
8004,,-112.444149,33.435643,,,0,0.100000,0.100000,"POINT (-112.444149 33.435643)"
8005,,-112.436236,33.435618,,,0,0.100000,0.100000,"POINT (-112.436236 33.435618)"
41472,,-112.448576,33.435655,,,0,0.100000,0.100000,"POINT (-112.448576 33.435655)"
8017,,-112.431540,33.450139,,,0,0.100000,0.100000,"POINT (-112.431540 33.450139)"
8019,,-112.428907,33.450162,,,0,0.100000,0.100000,"POINT (-112.428907 33.450162)"
8020,,-112.428047,33.450078,,,0,0.100000,0.100000,"POINT (-112.428047 33.450078)"
8021,,-112.428061,33.450191,,,0,0.100000,0.100000,"POINT (-112.428061 33.450191)"
8022,,-112.444156,33.471514,,,0,0.100000,0.100000,"POINT (-112.444156 33.471514)"
8023,,-112.444159,33.479083,,,0,0.100000,0.100000,"POINT (-112.444159 33.479083)"
8024,,-112.444147,33.464629,,,0,0.100000,0.100000,"POINT (-112.444147 33.464629)"
8025,,-112.435490,33.464603,,,0,0.100000,0.100000,"POINT (-112.435490 33.464603)"
8026,,-112.443137,33.461701,,,0,0.100000,0.100000,"POINT (-112.443137 33.461701)"
8027,,-112.452235,33.461659,,,0,0.100000,0.100000,"POINT (-112.452235 33.461659)"
8028,,-112.450847,33.461322,,,0,0.100000,0.100000,"POINT (-112.450847 33.461322)"
8029,,-112.443122,33.461303,,,0,0.100000,0.100000,"POINT (-112.443122 33.461303)"
8030,,-112.443939,33.462230,,,0,0.100000,0.100000,"POINT (-112.443939 33.462230)"
8031,,-112.443921,33.460649,,,0,0.100000,0.100000,"POINT (-112.443921 33.460649)"
8032,,-112.444138,33.462575,,,0,0.100000,0.100000,"POINT (-112.444138 33.462575)"
24938,,-112.447076,33.462033,,,0,0.100000,0.100000,"POINT (-112.447076 33.462033)"
8037,,-112.451640,33.461732,,,0,0.100000,0.100000,"POINT (-112.451640 33.461732)"
8036,,-112.446483,33.460971,,,0,0.100000,0.100000,"POINT (-112.446483 33.460971)"
24939,,-112.444133,33.460289,,,0,0.100000,0.100000,"POINT (-112.444133 33.460289)"
8033,,-112.444214,33.462338,,,0,0.100000,0.100000,"POINT (-112.444214 33.462338)"
8034,,-112.444215,33.461978,,,0,0.100000,0.100000,"POINT (-112.444215 33.461978)"
8035,,-112.444411,33.462207,,,0,0.100000,0.100000,"POINT (-112.444411 33.462207)"
8038,,-112.445599,33.460910,,,0,0.100000,0.100000,"POINT (-112.445599 33.460910)"
8039,,-112.444388,33.460692,,,0,0.100000,0.100000,"POINT (-112.444388 33.460692)"
24941,,-112.444043,33.462367,,,0,0.100000,0.100000,"POINT (-112.444043 33.462367)"
24945,,-112.444038,33.461938,,,0,0.100000,0.100000,"POINT (-112.444038 33.461938)"
24942,,-112.444219,33.460856,,,0,0.100000,0.100000,"POINT (-112.444219 33.460856)"
24944,,-112.444027,33.460912,,,0,0.100000,0.100000,"POINT (-112.444027 33.460912)"
24943,,-112.444220,33.460497,,,0,0.100000,0.100000,"POINT (-112.444220 33.460497)"
24940,,-112.444024,33.460620,,,0,0.100000,0.100000,"POINT (-112.444024 33.460620)"
39457,,-112.414078,33.450143,,,0,0.100000,0.100000,"POINT (-112.414078 33.450143)"
8040,,-112.418130,33.435663,,,0,0.100000,0.100000,"POINT (-112.418130 33.435663)"
8041,,-112.409457,33.435549,,,0,0.100000,0.100000,"POINT (-112.409457 33.435549)"
8042,,-112.409479,33.442838,,,0,0.100000,0.100000,"POINT (-112.409479 33.442838)"
37228,,-112.426786,33.435672,,,0,0.100000,0.100000,"POINT (-112.426786 33.435672)"
8047,,-112.425094,33.435607,,,0,0.100000,0.100000,"POINT (-112.425094 33.435607)"
25848,,-112.426761,33.432133,,,0,0.100000,0.100000,"POINT (-112.426761 33.432133)"
37227,,-112.426784,33.435545,,,0,0.100000,0.100000,"POINT (-112.426784 33.435545)"
25380,,-112.426791,33.445256,,,0,0.100000,0.100000,"POINT (-112.426791 33.445256)"
8056,,-112.425901,33.449787,,,0,0.100000,0.100000,"POINT (-112.425901 33.449787)"
8044,,-112.426707,33.448192,,,0,0.100000,0.100000,"POINT (-112.426707 33.448192)"
37177,,-112.423573,33.450163,,,0,0.100000,0.100000,"POINT (-112.423573 33.450163)"
25379,,-112.426827,33.443321,,,0,0.100000,0.100000,"POINT (-112.426827 33.443321)"
8057,,-112.425697,33.450086,,,0,0.100000,0.100000,"POINT (-112.425697 33.450086)"
8055,,-112.424939,33.450170,,,0,0.100000,0.100000,"POINT (-112.424939 33.450170)"
8058,,-112.425672,33.450213,,,0,0.100000,0.100000,"POINT (-112.425672 33.450213)"
8059,,-112.425909,33.450205,,,0,0.100000,0.100000,"POINT (-112.425909 33.450205)"
7966,,-112.426160,33.450209,,,0,0.100000,0.100000,"POINT (-112.426160 33.450209)"
25657,,-112.406114,33.435594,,,0,0.100000,0.100000,"POINT (-112.406114 33.435594)"
25918,,-112.409432,33.430913,,,0,0.100000,0.100000,"POINT (-112.409432 33.430913)"
8060,,-112.409489,33.446417,,,0,0.100000,0.100000,"POINT (-112.409489 33.446417)"
8061,,-112.405592,33.450021,,,0,0.100000,0.100000,"POINT (-112.405592 33.450021)"
8062,,-112.424679,33.476692,,,0,0.100000,0.100000,"POINT (-112.424679 33.476692)"
8063,,-112.409474,33.464891,,,0,0.100000,0.100000,"POINT (-112.409474 33.464891)"
8064,,-112.412133,33.464845,,,0,0.100000,0.100000,"POINT (-112.412133 33.464845)"
8065,,-112.415633,33.461295,,,0,0.100000,0.100000,"POINT (-112.415633 33.461295)"
8066,,-112.409847,33.461203,,,0,0.100000,0.100000,"POINT (-112.409847 33.461203)"
8067,,-112.409857,33.461555,,,0,0.100000,0.100000,"POINT (-112.409857 33.461555)"
8068,,-112.424203,33.476703,,,0,0.100000,0.100000,"POINT (-112.424203 33.476703)"
8069,,-112.409639,33.462397,,,0,0.100000,0.100000,"POINT (-112.409639 33.462397)"
8070,,-112.409627,33.460993,,,0,0.100000,0.100000,"POINT (-112.409627 33.460993)"
8075,,-112.418152,33.461463,,,0,0.100000,0.100000,"POINT (-112.418152 33.461463)"
7962,,-112.418164,33.461568,,,0,0.100000,0.100000,"POINT (-112.418164 33.461568)"
8071,,-112.425834,33.464622,,,0,0.100000,0.100000,"POINT (-112.425834 33.464622)"
8072,,-112.426737,33.459339,,,0,0.100000,0.100000,"POINT (-112.426737 33.459339)"
8073,,-112.426763,33.464365,,,0,0.100000,0.100000,"POINT (-112.426763 33.464365)"
8074,,-112.425496,33.469130,,,0,0.100000,0.100000,"POINT (-112.425496 33.469130)"
40808,,-112.424585,33.461545,,,0,0.100000,0.100000,"POINT (-112.424585 33.461545)"
7869,,-112.426873,33.480342,,,0,0.100000,0.100000,"POINT (-112.426873 33.480342)"
8078,,-112.423104,33.483691,,,0,0.100000,0.100000,"POINT (-112.423104 33.483691)"
40959,,-112.424442,33.480067,,,0,0.100000,0.100000,"POINT (-112.424442 33.480067)"
8077,,-112.422610,33.483457,,,0,0.100000,0.100000,"POINT (-112.422610 33.483457)"
8080,,-112.423020,33.479557,,,0,0.100000,0.100000,"POINT (-112.423020 33.479557)"
8076,,-112.422653,33.482824,,,0,0.100000,0.100000,"POINT (-112.422653 33.482824)"
40960,,-112.424171,33.479745,,,0,0.100000,0.100000,"POINT (-112.424171 33.479745)"
8079,,-112.424572,33.479946,,,0,0.100000,0.100000,"POINT (-112.424572 33.479946)"
8081,,-112.409482,33.462561,,,0,0.100000,0.100000,"POINT (-112.409482 33.462561)"
8087,,-112.402226,33.461540,,,0,0.100000,0.100000,"POINT (-112.402226 33.461540)"
8088,,-112.406786,33.462021,,,0,0.100000,0.100000,"POINT (-112.406786 33.462021)"
8084,,-112.402556,33.461161,,,0,0.100000,0.100000,"POINT (-112.402556 33.461161)"
8083,,-112.402730,33.461151,,,0,0.100000,0.100000,"POINT (-112.402730 33.461151)"
8091,,-112.408385,33.461042,,,0,0.100000,0.100000,"POINT (-112.408385 33.461042)"
24946,,-112.409445,33.460833,,,0,0.100000,0.100000,"POINT (-112.409445 33.460833)"
8090,,-112.409268,33.461005,,,0,0.100000,0.100000,"POINT (-112.409268 33.461005)"
8089,,-112.407866,33.462167,,,0,0.100000,0.100000,"POINT (-112.407866 33.462167)"
8085,,-112.409316,33.462373,,,0,0.100000,0.100000,"POINT (-112.409316 33.462373)"
24949,,-112.409530,33.462231,,,0,0.100000,0.100000,"POINT (-112.409530 33.462231)"
24951,,-112.409400,33.462224,,,0,0.100000,0.100000,"POINT (-112.409400 33.462224)"
8086,,-112.409400,33.462384,,,0,0.100000,0.100000,"POINT (-112.409400 33.462384)"
24948,,-112.409511,33.462457,,,0,0.100000,0.100000,"POINT (-112.409511 33.462457)"
24950,,-112.409524,33.461117,,,0,0.100000,0.100000,"POINT (-112.409524 33.461117)"
24953,,-112.409493,33.460938,,,0,0.100000,0.100000,"POINT (-112.409493 33.460938)"
24952,,-112.409402,33.461123,,,0,0.100000,0.100000,"POINT (-112.409402 33.461123)"
24947,,-112.409431,33.460889,,,0,0.100000,0.100000,"POINT (-112.409431 33.460889)"
8082,,-112.401121,33.461530,,,0,0.100000,0.100000,"POINT (-112.401121 33.461530)"
8092,,-112.426847,33.500923,,,0,0.100000,0.100000,"POINT (-112.426847 33.500923)"
8093,,-112.426871,33.544318,,,0,0.100000,0.100000,"POINT (-112.426871 33.544318)"
8094,,-112.426843,33.529958,,,0,0.100000,0.100000,"POINT (-112.426843 33.529958)"
8095,,-112.435499,33.522713,,,0,0.100000,0.100000,"POINT (-112.435499 33.522713)"
