name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
North 56th Street,3693,437333495,3064,90109,1,57.10973434,4,64.0,,secondary,4,"LINESTRING (-111.9601742 33.6598615, -111.9601744 33.6594422, -111.9601742 33.6593479)",auto,0,0,,
North 56th Street,3694,437333501,3059,1715,1,59.77233735,3,64.0,,secondary,4,"LINESTRING (-111.9601708 33.6565523, -111.9601708 33.6564827, -111.9601134 33.6560172)",auto,0,0,,
North 56th Street,3695,437333505,90109,3062,1,143.7084122,2,64.0,,secondary,4,"LINESTRING (-111.9601739 33.6592407, -111.9601737 33.6591494, -111.9601722 33.6579483)",auto,0,0,,
North 56th Street,3696,437333508,3366,1749,1,28.61404811,4,64.0,,secondary,4,"LINESTRING (-111.9599318 33.6664806, -111.9599269 33.6667379)",auto,0,0,,
North 56th Street,3697,437333508,1749,1751,1,52.1062089,4,64.0,,secondary,4,"LINESTRING (-111.9599269 33.6667379, -111.9599251 33.6672065)",auto,0,0,,
North 56th Street,3698,437333511,1743,3058,1,152.269029,2,64.0,,secondary,4,"LINESTRING (-111.9592474 33.6543499, -111.9594316 33.654755, -111.9596401 33.6550979, -111.9597795 33.6553998, -111.9598013 33.6554597, -111.959859 33.6556185)",auto,0,0,,
,3699,437333514,3074,587,1,86.6413101,3,,,motorway,1,"LINESTRING (-111.9610033 33.6677371, -111.9603158 33.6674153, -111.9601929 33.6673475)",auto,0,1,,
,3700,437333517,3077,1752,1,89.24340877,4,,,motorway,1,"LINESTRING (-111.9590992 33.6679899, -111.9598216 33.6683619, -111.9599185 33.6684132)",auto,0,1,,
,3701,437333520,3076,3074,1,52.23797911,2,,,motorway,1,"LINESTRING (-111.9614865 33.6679798, -111.9612449 33.6678535, -111.9610033 33.6677371)",auto,0,1,,
,3702,437333523,562,3534,1,438.179354,1,,,motorway,1,"LINESTRING (-111.9660184 33.6705401, -111.9657708 33.6703548, -111.9650835 33.6700235, -111.9646876 33.6698213, -111.9641272 33.6695308, -111.9638578 33.669379, -111.9632815 33.6690286, -111.9623177 33.6684268, -111.962121 33.6683138)",auto,0,1,,
,3703,437333526,566,3537,1,481.6791029,1,,,motorway,1,"LINESTRING (-111.9536216 33.6650103, -111.9540527 33.6652843, -111.9544964 33.6654982, -111.9551322 33.6658319, -111.9579664 33.6673919)",auto,0,1,,
,3704,437333528,3080,3075,1,102.2781378,1,,,secondary,4,"LINESTRING (-111.9723533 33.668453, -111.9722211 33.6683585, -111.9718757 33.6682608, -111.9717926 33.6682261, -111.9717296 33.6681868, -111.9716914 33.6681521, -111.9716719 33.6681163, -111.9716599 33.668074, -111.9716478 33.6680115, -111.9716771 33.6678786)",auto,0,1,,
East Deer Valley Road,3705,437334273,3085,589,1,46.6524751,4,,,secondary,4,"LINESTRING (-111.9617849 33.6763438, -111.9620483 33.6763522, -111.9622881 33.6763682)",auto,0,0,,
East Deer Valley Road,3706,437334274,1759,1757,1,67.20033996,2,,,secondary,4,"LINESTRING (-111.9623138 33.6761778, -111.9621206 33.6761666, -111.9618591 33.6761555, -111.9615885 33.6761491)",auto,0,0,,
East Deer Valley Road,3707,437334275,1757,3082,1,29.97374721,2,,,secondary,4,"LINESTRING (-111.9615885 33.6761491, -111.9612647 33.6761418)",auto,0,0,,
East Deer Valley Road,3708,437334276,1764,3089,1,130.1486995,2,64.0,,secondary,4,"LINESTRING (-111.9666419 33.6773159, -111.9653242 33.6769066)",auto,0,0,,
East Deer Valley Road,3709,437334277,3086,3087,1,23.71667168,3,64.0,,secondary,4,"LINESTRING (-111.9637572 33.6766414, -111.9639985 33.6767133)",auto,0,0,,
East Deer Valley Road,3710,437334278,3088,90111,1,46.86679954,4,64.0,,secondary,4,"LINESTRING (-111.9652161 33.676873, -111.9647416 33.6767256)",auto,0,0,,
East Deer Valley Road,3711,437334279,90071,1761,1,20.19543926,2,,,secondary,4,"LINESTRING (-111.960162 33.6761655, -111.959962 33.6762382)",auto,0,0,,
East Deer Valley Road,3712,437334280,3093,3092,1,13.39422132,3,,,secondary,4,"LINESTRING (-111.9672378 33.6774991, -111.967102 33.6774574)",auto,0,0,,
East Deer Valley Road,3713,437334281,3094,3095,1,12.79825371,3,,,secondary,4,"LINESTRING (-111.9680122 33.6779446, -111.9681418 33.6779848)",auto,0,0,,
East Deer Valley Road,3714,437334282,1760,1759,1,28.03764643,4,,,secondary,4,"LINESTRING (-111.9626147 33.6762073, -111.9624377 33.6761887, -111.9623138 33.6761778)",auto,0,0,,
East Deer Valley Road,3715,437334283,3089,3088,1,10.67788521,3,64.0,,secondary,4,"LINESTRING (-111.9653242 33.6769066, -111.9652161 33.676873)",auto,0,0,,
East Deer Valley Road,3716,437334284,3084,3085,1,11.39134958,3,,,secondary,4,"LINESTRING (-111.9616618 33.676343, -111.9617849 33.6763438)",auto,0,0,,
East Deer Valley Road,3717,437334285,3083,1760,1,11.99726815,3,,,secondary,4,"LINESTRING (-111.9627429 33.6762234, -111.9626147 33.6762073)",auto,0,0,,
East Deer Valley Road,3720,437334288,1575,3094,1,143.4598222,2,,,secondary,4,"LINESTRING (-111.9665592 33.6774946, -111.9680122 33.6779446)",auto,0,0,,
East Deer Valley Road,3721,437334289,1862,3096,1,54.69667437,2,,,secondary,4,"LINESTRING (-111.9705622 33.6785287, -111.9700089 33.6783556)",auto,0,0,,
East Deer Valley Road,3722,437334290,3091,1575,1,49.55965234,4,64.0,,secondary,4,"LINESTRING (-111.9660566 33.6773406, -111.9665592 33.6774946)",auto,0,0,,
East Deer Valley Road,3723,437334291,3092,1764,1,45.38898742,4,,,secondary,4,"LINESTRING (-111.967102 33.6774574, -111.9666419 33.6773159)",auto,0,0,,
East Deer Valley Road,3724,437334292,3090,3091,1,14.16859882,3,64.0,,secondary,4,"LINESTRING (-111.9659129 33.6772966, -111.9660566 33.6773406)",auto,0,0,,
East Deer Valley Road,3725,437334293,90112,3093,1,175.2795538,2,,,secondary,4,"LINESTRING (-111.9690146 33.6780455, -111.9688765 33.6780029, -111.9672378 33.6774991)",auto,0,0,,
East Deer Valley Road,3726,437334294,3087,90106,1,55.66338438,4,64.0,,secondary,4,"LINESTRING (-111.9639985 33.6767133, -111.9644774 33.676856, -111.9645649 33.6768819)",auto,0,0,,
East Deer Valley Road,3727,437334295,3095,90115,1,78.12874388,4,,,secondary,4,"LINESTRING (-111.9681418 33.6779848, -111.9688195 33.6781947, -111.9689331 33.6782299)",auto,0,0,,
East Deer Valley Road,3728,437334296,589,3086,1,139.6909507,2,64.0,,secondary,4,"LINESTRING (-111.9622881 33.6763682, -111.9625662 33.6763966, -111.9629603 33.6764525, -111.9634725 33.6765566, -111.9637572 33.6766414)",auto,0,0,,
East Deer Valley Road,3730,437334297,90106,3090,1,123.4287963,2,64.0,,secondary,4,"LINESTRING (-111.9646618 33.6769117, -111.9647332 33.6769352, -111.9659129 33.6772966)",auto,0,0,,
East Deer Valley Road,3732,437334298,90111,3083,1,184.215417,2,64.0,,secondary,4,"LINESTRING (-111.9646469 33.6766969, -111.9639104 33.6764728, -111.9632726 33.676314, -111.9631412 33.6762888, -111.9630084 33.6762651, -111.962879 33.6762442, -111.9627429 33.6762234)",auto,0,0,,
East Deer Valley Road,3733,437334460,1069,233,1,65.72235132,4,64.0,,secondary,4,"LINESTRING (-112.0478079 33.6879862, -112.048091 33.6879671, -112.0483362 33.6879392, -112.0485109 33.6879074)",auto,0,0,,
East Deer Valley Road,3734,437334467,3097,1286,1,64.82612371,4,72.0,,secondary,4,"LINESTRING (-112.0491781 33.6875977, -112.0490666 33.6876408, -112.0488381 33.687698, -112.0486698 33.6877348, -112.0485086 33.6877644)",auto,0,0,,
East Deer Valley Road,3735,437334470,1886,1069,1,72.4496238,3,64.0,,secondary,4,"LINESTRING (-112.0470447 33.6879201, -112.0471178 33.6879542, -112.0472298 33.6879916, -112.0472942 33.6879936, -112.0474006 33.6879969, -112.047591 33.6879964, -112.0476727 33.6879925, -112.0478079 33.6879862)",auto,0,0,,
East Deer Valley Road,3736,437334471,1286,1886,1,137.9871111,3,64.0,,secondary,4,"LINESTRING (-112.0485086 33.6877644, -112.04834 33.6877954, -112.0480875 33.687827, -112.0478159 33.6878549, -112.0476156 33.6878628, -112.0474677 33.6878627, -112.0473623 33.6878626, -112.0471788 33.6878599, -112.0470447 33.6879201)",auto,0,0,,
West Bell Road,3737,437343108,1701,2051,1,53.50808063,3,64.0,,primary,3,"LINESTRING (-112.0796824 33.6401459, -112.0791044 33.6401482)",auto,0,0,,
West Bell Road,3738,437343109,1660,3098,1,47.21299902,3,64.0,,primary,3,"LINESTRING (-112.0806717 33.640142, -112.0801617 33.640144)",auto,0,0,,
North 51st Avenue,3739,437355216,3099,3100,1,56.49175638,3,64.0,,primary,3,"LINESTRING (-112.1689452 33.6501889, -112.1689416 33.6504172, -112.1689373 33.6506969)",auto,1,0,,
North 51st Avenue,3740,437355216,3100,3099,1,56.49175638,3,64.0,,primary,3,"LINESTRING (-112.1689373 33.6506969, -112.1689416 33.6504172, -112.1689452 33.6501889)",auto,1,0,,
North 51st Avenue,3741,437355217,2276,140,1,94.53796658,3,64.0,,primary,3,"LINESTRING (-112.1689719 33.6478644, -112.1689637 33.6482243, -112.1689566 33.6487145)",auto,1,0,,
North 51st Avenue,3742,437355217,140,2276,1,94.53796658,2,64.0,,primary,3,"LINESTRING (-112.1689566 33.6487145, -112.1689637 33.6482243, -112.1689719 33.6478644)",auto,1,0,,
North 51st Avenue,3743,437355217,140,3099,1,163.9514642,3,64.0,,primary,3,"LINESTRING (-112.1689566 33.6487145, -112.1689536 33.6489673, -112.1689522 33.6497389, -112.1689452 33.6501889)",auto,1,0,,
North 51st Avenue,3744,437355217,3099,140,1,163.9514642,2,64.0,,primary,3,"LINESTRING (-112.1689452 33.6501889, -112.1689522 33.6497389, -112.1689536 33.6489673, -112.1689566 33.6487145)",auto,1,0,,
West Bell Road,3745,437355997,3101,1003,1,60.31444107,4,72.0,,primary,3,"LINESTRING (-112.2045616 33.6383471, -112.2052131 33.6383432)",auto,0,0,,
West Bell Road,3746,437355998,2403,3327,1,26.98894562,3,72.0,,primary,3,"LINESTRING (-112.2039868 33.6383548, -112.2040738 33.6383542, -112.2042783 33.6383512)",auto,0,0,,
West Bell Road,3747,437355998,3327,3101,1,26.23057566,3,72.0,,primary,3,"LINESTRING (-112.2042783 33.6383512, -112.2045616 33.6383471)",auto,0,0,,
East Bell Road,3748,437356502,1419,3104,1,55.96084697,3,64.0,,primary,3,"LINESTRING (-112.036273 33.6405504, -112.0368775 33.6405484)",auto,0,0,,
East Bell Road,3749,437356503,3105,333,1,38.60393973,4,64.0,,primary,3,"LINESTRING (-112.0282636 33.6405964, -112.0286806 33.6405939)",auto,0,0,,
East Bell Road,3750,437356504,3103,2330,1,50.85283318,4,64.0,,primary,3,"LINESTRING (-112.0215145 33.6404773, -112.0212759 33.6404816, -112.0209653 33.6404871)",auto,0,0,,
East Bell Road,3751,437356505,2330,2331,1,13.78424838,3,64.0,,primary,3,"LINESTRING (-112.0209653 33.6404871, -112.0208164 33.6404866)",auto,0,0,,
East Bell Road,3752,437356506,3104,269,1,44.83352466,4,64.0,,primary,3,"LINESTRING (-112.0368775 33.6405484, -112.0373618 33.6405467)",auto,0,0,,
East Bell Road,3753,437356507,1184,2311,1,57.22023975,3,64.0,,primary,3,"LINESTRING (-112.0373629 33.6403812, -112.0367448 33.6403838)",auto,0,0,,
East Bell Road,3754,437356509,2179,3102,1,26.1246288,3,64.0,,primary,3,"LINESTRING (-112.0381427 33.6403774, -112.0378605 33.6403788)",auto,0,0,,
East Bell Road,3755,437356513,332,2345,1,151.9613139,3,64.0,,primary,3,"LINESTRING (-112.0265223 33.6406069, -112.0270078 33.640604, -112.0274483 33.6406013, -112.0281638 33.640599)",auto,0,0,,
East Bell Road,3756,437356513,2345,3105,1,9.243306969,3,64.0,,primary,3,"LINESTRING (-112.0281638 33.640599, -112.0282636 33.6405964)",auto,0,0,,
,3757,437356518,2341,1829,1,17.43813955,1,,,primary,3,"LINESTRING (-112.0326477 33.6405736, -112.0326631 33.6404173)",auto,1,1,,
,3758,437356518,1829,2341,1,17.43813955,1,,,primary,3,"LINESTRING (-112.0326631 33.6404173, -112.0326477 33.6405736)",auto,1,1,,
,3759,437356520,2325,2349,1,17.16858652,1,,,primary,3,"LINESTRING (-112.025156 33.6404567, -112.0251566 33.6406111)",auto,1,1,,
,3760,437356520,2349,2325,1,17.16858652,1,,,primary,3,"LINESTRING (-112.0251566 33.6406111, -112.025156 33.6404567)",auto,1,1,,
,3761,437356522,1185,335,1,18.29935831,1,,,primary,3,"LINESTRING (-112.0351577 33.6403904, -112.035178 33.6405541)",auto,1,1,,
,3762,437356522,335,1185,1,18.29935831,1,,,primary,3,"LINESTRING (-112.035178 33.6405541, -112.0351577 33.6403904)",auto,1,1,,
,3763,437356524,2312,1419,1,18.41411255,1,,,primary,3,"LINESTRING (-112.036274 33.6403848, -112.036273 33.6405504)",auto,1,1,,
,3764,437356524,1419,2312,1,18.41411255,1,,,primary,3,"LINESTRING (-112.036273 33.6405504, -112.036274 33.6403848)",auto,1,1,,
East Bell Road,3765,437357479,3108,2448,1,66.58040918,3,,,primary,3,"LINESTRING (-111.9971238 33.6407783, -111.997843 33.6407736)",auto,0,0,,
East Bell Road,3766,437357480,3107,2439,1,29.70867679,4,,,primary,3,"LINESTRING (-112.0000146 33.6405851, -111.9996937 33.6405882)",auto,0,0,,
East Bell Road,3767,437357481,3106,1212,1,43.73151878,5,64.0,,primary,3,"LINESTRING (-112.0119122 33.6405269, -112.0114398 33.640527)",auto,0,0,,
East Bell Road,3768,437357482,90058,3106,1,146.2312006,3,64.0,,primary,3,"LINESTRING (-112.0134918 33.6405188, -112.0133049 33.6405197, -112.0127803 33.6405224, -112.0119122 33.6405269)",auto,0,0,,
North 32nd Street,3769,437357483,2425,1826,1,26.27716296,5,64.0,,secondary,4,"LINESTRING (-112.013499 33.6397744, -112.0134957 33.6400073, -112.0134957 33.6400107)",auto,1,0,,
North 32nd Street,3770,437357483,1826,2425,1,26.27716296,3,64.0,,secondary,4,"LINESTRING (-112.0134957 33.6400107, -112.0134957 33.6400073, -112.013499 33.6397744)",auto,1,0,,
East Bell Road,3771,437358689,1234,2459,1,76.06929517,3,,,primary,3,"LINESTRING (-111.9908582 33.6407422, -111.9916799 33.6407474)",auto,0,0,,
East Bell Road,3772,437358690,1600,2485,1,26.31853787,3,72.0,,primary,3,"LINESTRING (-111.976678 33.6404869, -111.9763937 33.6404868)",auto,0,0,,
East Bell Road,3773,437358691,3109,1600,1,33.23375431,4,72.0,,primary,3,"LINESTRING (-111.977037 33.6404871, -111.976678 33.6404869)",auto,0,0,,
East Bell Road,3774,437358692,3110,2490,1,47.71366363,4,72.0,,primary,3,"LINESTRING (-111.9813722 33.6405169, -111.9808568 33.6405135)",auto,0,0,,
East Bell Road,3775,437358693,3111,1234,1,54.16593081,4,,,primary,3,"LINESTRING (-111.9902731 33.6407385, -111.9906727 33.640741, -111.9908582 33.6407422)",auto,0,0,,
,3776,437358694,1234,1222,1,17.90583902,1,,,primary,3,"LINESTRING (-111.9908582 33.6407422, -111.9908544 33.6405812)",auto,1,1,,
,3777,437358694,1222,1234,1,17.90583902,1,,,primary,3,"LINESTRING (-111.9908544 33.6405812, -111.9908582 33.6407422)",auto,1,1,,
North 56th Street,3778,437358920,3112,485,1,46.24709213,3,56.0,,secondary,4,"LINESTRING (-111.9600157 33.647944, -111.9599392 33.6482086, -111.9598854 33.6483452)",auto,1,0,,
North 56th Street,3779,437358920,485,3112,1,46.24709213,2,56.0,,secondary,4,"LINESTRING (-111.9598854 33.6483452, -111.9599392 33.6482086, -111.9600157 33.647944)",auto,1,0,,
North 7th Street,3780,437362958,1390,3114,1,19.54011439,3,72.0,,primary,3,"LINESTRING (-112.0655902 33.6537751, -112.065594 33.6539508)",auto,1,0,,
North 7th Street,3781,437362958,3114,1390,1,19.54011439,4,72.0,,primary,3,"LINESTRING (-112.065594 33.6539508, -112.0655902 33.6537751)",auto,1,0,,
North 7th Street,3782,437362959,3114,3115,1,23.33120919,4,72.0,,primary,3,"LINESTRING (-112.065594 33.6539508, -112.0655903 33.6541606)",auto,1,0,,
North 7th Street,3783,437362959,3115,3114,1,23.33120919,4,72.0,,primary,3,"LINESTRING (-112.0655903 33.6541606, -112.065594 33.6539508)",auto,1,0,,
North 7th Street,3784,437362960,3113,1390,1,59.91414941,4,72.0,,primary,3,"LINESTRING (-112.0655959 33.6532363, -112.0655902 33.6537751)",auto,1,0,,
North 7th Street,3785,437362960,1390,3113,1,59.91414941,3,72.0,,primary,3,"LINESTRING (-112.0655902 33.6537751, -112.0655959 33.6532363)",auto,1,0,,
North 7th Street,3786,437362961,3115,1859,1,74.48637048,4,72.0,,primary,3,"LINESTRING (-112.0655903 33.6541606, -112.0655884 33.6542671, -112.0655873 33.6543302, -112.0655814 33.6546632, -112.0655785 33.6548304)",auto,1,0,,
North 7th Street,3787,437362961,1859,3115,1,74.48637048,3,72.0,,primary,3,"LINESTRING (-112.0655785 33.6548304, -112.0655814 33.6546632, -112.0655873 33.6543302, -112.0655884 33.6542671, -112.0655903 33.6541606)",auto,1,0,,
North 7th Avenue,3788,437363452,3116,1917,1,32.49837345,2,72.0,,secondary,4,"LINESTRING (-112.0828862 33.6703932, -112.0828936 33.670101)",auto,1,0,,
North 7th Avenue,3789,437363452,1917,3116,1,32.49837345,2,72.0,,secondary,4,"LINESTRING (-112.0828936 33.670101, -112.0828862 33.6703932)",auto,1,0,,
North 7th Avenue,3790,437363453,341,3116,1,59.5024022,2,72.0,,secondary,4,"LINESTRING (-112.0828727 33.6709282, -112.0828862 33.6703932)",auto,1,0,,
North 7th Avenue,3791,437363453,3116,341,1,59.5024022,3,72.0,,secondary,4,"LINESTRING (-112.0828862 33.6703932, -112.0828727 33.6709282)",auto,1,0,,
North 7th Avenue,3792,437363454,3117,345,1,63.11488426,3,64.0,,secondary,4,"LINESTRING (-112.0828905 33.677034, -112.0828901 33.676604, -112.0828886 33.6764664)",auto,1,0,,
North 7th Avenue,3793,437363454,345,3117,1,63.11488426,2,64.0,,secondary,4,"LINESTRING (-112.0828886 33.6764664, -112.0828901 33.676604, -112.0828905 33.677034)",auto,1,0,,
West Deer Valley Road,3794,437363694,2804,1246,1,41.23906553,4,,,secondary,4,"LINESTRING (-112.1015382 33.6838368, -112.1016435 33.6838369, -112.1019839 33.6838371)",auto,0,0,,
West Beardsley Road,3795,437366500,696,3580,1,25.38589119,2,,,secondary,4,"LINESTRING (-112.0915343 33.6691099, -112.0913801 33.6691001, -112.0912608 33.6690923)",auto,0,0,,
West Beardsley Road,3797,437366501,90075,366,1,399.5836642,2,,,secondary,4,"LINESTRING (-112.1085181 33.6682177, -112.1084335 33.6682249, -112.1083315 33.6682327, -112.1076716 33.6682683, -112.1074169 33.6682714, -112.1068813 33.6682631, -112.106592 33.6682559, -112.1058186 33.6682427, -112.105181 33.6682471, -112.1046439 33.6682817, -112.1042059 33.6683099)",auto,0,0,,
West Beardsley Road,3798,437366501,366,3118,1,336.8400327,2,,,secondary,4,"LINESTRING (-112.1042059 33.6683099, -112.1041145 33.6683194, -112.1032717 33.6683909, -112.1022953 33.6684978, -112.101022 33.6686678, -112.1006032 33.6687334)",auto,0,0,,
West Beardsley Road,3799,437366502,3118,3119,1,15.2081128,3,,,secondary,4,"LINESTRING (-112.1006032 33.6687334, -112.1004417 33.6687587)",auto,0,0,,
West Beardsley Road,3800,437366504,3119,2008,1,17.03416017,4,,,secondary,4,"LINESTRING (-112.1004417 33.6687587, -112.1002608 33.668787)",auto,0,0,,
West Beardsley Road,3801,437366505,3120,696,1,47.27569123,2,,,secondary,4,"LINESTRING (-112.0920446 33.669129, -112.0919682 33.6691275, -112.091808 33.6691225, -112.0916558 33.669115, -112.0915343 33.6691099)",auto,0,0,,
North 19th Avenue,3802,437367506,3123,3124,1,28.31083406,3,,,primary,3,"LINESTRING (-112.0998536 33.6677804, -112.0998521 33.6679675, -112.0998516 33.668035)",auto,1,0,,
North 19th Avenue,3803,437367506,3124,3123,1,28.31083406,2,,,primary,3,"LINESTRING (-112.0998516 33.668035, -112.0998521 33.6679675, -112.0998536 33.6677804)",auto,1,0,,
North 19th Avenue,3804,437367507,2868,1681,1,33.54925727,4,,,primary,3,"LINESTRING (-112.0997784 33.6556013, -112.0997821 33.655903)",auto,1,0,,
North 19th Avenue,3805,437367507,1681,2868,1,33.54925727,2,,,primary,3,"LINESTRING (-112.0997821 33.655903, -112.0997784 33.6556013)",auto,1,0,,
North 19th Avenue,3806,437367508,3124,3523,1,4.792537079,3,,,primary,3,"LINESTRING (-112.0998516 33.668035, -112.0998514 33.6680781)",auto,1,0,,
North 19th Avenue,3807,437367508,3523,3124,1,4.792537079,3,,,primary,3,"LINESTRING (-112.0998514 33.6680781, -112.0998516 33.668035)",auto,1,0,,
North 19th Avenue,3808,437367509,3121,401,1,61.07999686,4,,,primary,3,"LINESTRING (-112.0998302 33.6614126, -112.0998321 33.6618628, -112.0998312 33.6619619)",auto,1,0,,
North 19th Avenue,3809,437367509,401,3121,1,61.07999686,2,,,primary,3,"LINESTRING (-112.0998312 33.6619619, -112.0998321 33.6618628, -112.0998302 33.6614126)",auto,1,0,,
North 19th Avenue,3810,437367510,401,3122,1,52.24025078,3,,,primary,3,"LINESTRING (-112.0998312 33.6619619, -112.0998299 33.6620701, -112.0998315 33.6624317)",auto,1,0,,
North 19th Avenue,3811,437367510,3122,401,1,52.24025078,3,,,primary,3,"LINESTRING (-112.0998315 33.6624317, -112.0998299 33.6620701, -112.0998312 33.6619619)",auto,1,0,,
North 59th Avenue,3812,437370123,3125,3126,1,54.13533741,2,64.0,,secondary,4,"LINESTRING (-112.1861538 33.637011, -112.1862233 33.6374944)",auto,0,0,,
North 59th Avenue,3813,437370125,3126,2282,1,46.49337831,2,64.0,,secondary,4,"LINESTRING (-112.1862233 33.6374944, -112.1862541 33.637708, -112.1862836 33.6379095)",auto,0,0,,
North 59th Avenue,3814,437370654,1050,1051,1,26.19756561,2,64.0,,secondary,4,"LINESTRING (-112.1864477 33.6421054, -112.1864472 33.642341)",auto,1,0,,
North 59th Avenue,3815,437370654,1051,1050,1,26.19756561,3,64.0,,secondary,4,"LINESTRING (-112.1864472 33.642341, -112.1864477 33.6421054)",auto,1,0,,
North 59th Avenue,3816,437370658,1051,3127,1,7.547655484,3,64.0,,secondary,4,"LINESTRING (-112.1864472 33.642341, -112.1864433 33.6424088)",auto,1,0,,
North 59th Avenue,3817,437370658,3127,1051,1,7.547655484,3,64.0,,secondary,4,"LINESTRING (-112.1864433 33.6424088, -112.1864472 33.642341)",auto,1,0,,
North 59th Avenue,3818,437370660,3127,100,1,35.55073982,3,64.0,,secondary,4,"LINESTRING (-112.1864433 33.6424088, -112.1864405 33.6426191, -112.1864396 33.6427285)",auto,1,0,,
North 59th Avenue,3819,437370660,100,3127,1,35.55073982,2,64.0,,secondary,4,"LINESTRING (-112.1864396 33.6427285, -112.1864405 33.6426191, -112.1864433 33.6424088)",auto,1,0,,
Black Canyon Freeway,3820,437371748,659,3275,1,86.34656706,7,104.0,,motorway,1,"LINESTRING (-112.1140552 33.6623021, -112.1141305 33.6615281)",auto,0,0,,
Black Canyon Freeway,3821,437371749,3128,782,1,94.72975067,5,104.0,,motorway,1,"LINESTRING (-112.1145548 33.6559965, -112.1146199 33.6551463)",auto,0,0,,
Black Canyon Freeway,3822,437371750,2003,12,1,81.86714266,6,104.0,,motorway,1,"LINESTRING (-112.1141785 33.6610349, -112.1142257 33.6602997)",auto,0,0,,
Black Canyon Freeway,3823,437371751,3129,3128,1,121.5763927,5,104.0,,motorway,1,"LINESTRING (-112.1144784 33.657088, -112.1145207 33.6564408, -112.1145548 33.6559965)",auto,0,0,,
North 27th Avenue,3824,437373734,1065,2909,1,12.97646114,3,,,secondary,4,"LINESTRING (-112.1171841 33.6666525, -112.1171843 33.6667692)",auto,0,0,,
North 27th Avenue,3825,437373735,3131,1065,1,37.4989155,3,,,secondary,4,"LINESTRING (-112.1171726 33.6663154, -112.1171841 33.6666525)",auto,0,0,,
West Bell Road,3826,437374436,990,3132,1,144.2826434,3,,,primary,3,"LINESTRING (-112.1084018 33.6399313, -112.1082577 33.6399331, -112.1077484 33.6399368, -112.1077085 33.6399377, -112.1068436 33.6399573)",auto,0,0,,
West Bell Road,3827,437374436,3132,985,1,73.93688374,3,,,primary,3,"LINESTRING (-112.1068436 33.6399573, -112.106045 33.6399668)",auto,0,0,,
North 59th Avenue,3828,437454273,2688,3134,1,20.47778212,4,,,secondary,4,"LINESTRING (-112.1866276 33.6620873, -112.1866219 33.6619032)",auto,0,0,,
North 32nd Street,3829,437464301,3135,3013,1,200.1169516,3,,,secondary,4,"LINESTRING (-112.0135889 33.6524208, -112.0135968 33.6526582, -112.013598 33.6526949, -112.0136016 33.6528058, -112.0136087 33.6537403, -112.0136077 33.6538433, -112.0136132 33.6542203)",auto,1,0,,
North 32nd Street,3830,437464301,3013,3135,1,200.1169516,3,,,secondary,4,"LINESTRING (-112.0136132 33.6542203, -112.0136077 33.6538433, -112.0136087 33.6537403, -112.0136016 33.6528058, -112.013598 33.6526949, -112.0135968 33.6526582, -112.0135889 33.6524208)",auto,1,0,,
East Deer Valley Road,3831,437465991,3137,3588,1,54.3415467,3,72.0,,secondary,4,"LINESTRING (-112.0230911 33.686264, -112.0226572 33.6860206, -112.0226031 33.6859921)",auto,0,0,,
East Deer Valley Road,3832,437465991,3588,1078,1,13.38603426,3,72.0,,secondary,4,"LINESTRING (-112.0226031 33.6859921, -112.0224848 33.6859228)",auto,0,0,,
North Cave Creek Road,3833,437465992,3138,90120,1,82.8768843,3,72.0,,primary,3,"LINESTRING (-112.0311436 33.6867418, -112.0311501 33.6873487, -112.0311516 33.6874871)",auto,0,0,,
North Cave Creek Road,3834,437465993,1097,3138,1,636.37626,2,72.0,,primary,3,"LINESTRING (-112.0310658 33.6810191, -112.0310713 33.6814154, -112.0310996 33.6834599, -112.0311345 33.6858904, -112.0311436 33.6867418)",auto,0,0,,
,3835,437465994,3136,712,1,75.82670896,4,72.0,,motorway,1,"LINESTRING (-112.0328332 33.6714542, -112.0320498 33.6716541)",auto,0,1,,
East Bell Road,3836,437493826,3141,276,1,50.59160601,4,72.0,,primary,3,"LINESTRING (-111.9281655 33.6386439, -111.9276399 33.6385193)",auto,0,0,,
East Bell Road,3837,437493831,276,2527,1,113.1918461,3,72.0,,primary,3,"LINESTRING (-111.9276399 33.6385193, -111.9267329 33.638331, -111.9265472 33.6382925, -111.9264535 33.6382731)",auto,0,0,,
East Frank Lloyd Wright Boulevard,3838,437493833,3140,1479,1,36.76507085,4,72.0,,secondary,4,"LINESTRING (-111.9202654 33.6369831, -111.9198801 33.636903)",auto,0,0,,
East Frank Lloyd Wright Boulevard,3839,437493839,3139,1477,1,36.20022076,4,72.0,,secondary,4,"LINESTRING (-111.9190251 33.6367254, -111.9186457 33.6366466)",auto,0,0,,
East Frank Lloyd Wright Boulevard,3840,437493845,1479,3139,1,81.57971963,3,72.0,,secondary,4,"LINESTRING (-111.9198801 33.636903, -111.9190251 33.6367254)",auto,0,0,,
East Frank Lloyd Wright Boulevard,3841,437493846,1477,2585,1,145.3778245,3,72.0,,secondary,4,"LINESTRING (-111.9186457 33.6366466, -111.9171221 33.63633)",auto,0,0,,
North Scottsdale Road,3842,437494425,3142,3217,1,42.51223988,4,72.0,,primary,3,"LINESTRING (-111.9252597 33.6520568, -111.9252548 33.6524391)",auto,0,0,,
