name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,1132,1950143047,,,,,primary,0,-111.9775183,33.6782764,,,
,1134,1950143054,,,,,primary,0,-111.976992,33.6815548,,,
,1135,1950143059,,,,,primary,0,-111.9763385,33.6832174,,,
,1136,1950143063,,,,,primary,0,-111.975728,33.6843232,,,
,1137,1950143070,,,,,primary,0,-111.9746488,33.6861283,,,
,1138,1950143087,,,,,primary,0,-111.9714598,33.6914261,,,
,1139,1950143092,traffic_signals,,signal,,primary,0,-111.9697094,33.6947565,,,
,1140,1950143105,traffic_signals,,signal,,primary,0,-111.9687522,33.6987112,,,
,1141,1950143127,,,,,primary,0,-111.9689588,33.7023647,,,
,1142,1950143133,,,,,primary,2,-111.9698485,33.7051579,,,
,1143,1950236091,,,,,primary,-1,-111.9779088,33.6303171,,,
,1144,1950236093,,,,,primary,0,-111.97791,33.631514,,,
,1145,1950236095,,,,,primary,0,-111.9779104,33.6319874,,,
,1146,1950236097,traffic_signals,,signal,,primary,0,-111.9779002,33.633375,,,
,1147,1950236100,,,,,primary,0,-111.9778921,33.6350255,,,
,1148,1950236101,,,,,primary,0,-111.9778875,33.6360731,,,
,1149,1950236103,,,,,primary,0,-111.9778857,33.6366595,,,
,1150,1950236105,,,,,primary,0,-111.9778828,33.6370064,,,
,1151,1950236143,,,,,primary,0,-111.9776919,33.6389903,,,
,1153,1950236174,,,,,primary,0,-111.9774925,33.6423646,,,
,1154,1950236176,,,,,primary,0,-111.9775027,33.6434984,,,
,1155,1950236177,,,,,primary,0,-111.9774875,33.6453613,,,
,1156,1950236178,,,,,primary,0,-111.9774832,33.6457784,,,
,1157,1950236180,traffic_signals,,signal,,primary,0,-111.9774783,33.6479504,,,
,1158,1950236181,,,,,primary,0,-111.9774913,33.649336,,,
,1161,1950902926,,,,,primary,0,-111.9275866,33.6386738,,,
,1162,1950902929,,,,,primary,0,-111.9291768,33.6390197,,,
,1163,1950902932,,,,,primary,0,-111.9314747,33.6395055,,,
,1164,1950902949,,,,,primary,0,-111.9339014,33.6400112,,,
,1167,1950902959,,,,,primary,0,-112.0679102,33.6402034,,,
,1169,1950902963,,,,,primary,0,-112.0643863,33.6402257,,,
,1170,1950902967,,,,,primary,0,-112.0632509,33.6402315,,,
,1173,1950902974,,,,,primary,0,-112.054909,33.6402771,,,
