node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,parent_node_id,geometry
100000666,90063,-2.264457,53.48271800000001,,136,,,,POINT (-2.264457 53.48271800000001)
100000667,90064,-2.264442,53.48305,,136,,,,POINT (-2.264442 53.48305)
100000668,90065,-2.271179,53.48036,,137,,,,POINT (-2.271179 53.48036)
100000669,90066,-2.2694330000000003,53.480065,,137,,,,POINT (-2.2694330000000003 53.480065)
100000670,90067,-2.268987,53.47999100000001,,137,,,,POINT (-2.268987 53.47999100000001)
100000671,90068,-2.267786,53.479797,,137,,,,POINT (-2.267786 53.479797)
100000672,90069,-2.267278,53.479711,,137,,,,POINT (-2.267278 53.479711)
100000673,90070,-2.267278,53.479711,,138,,,,POINT (-2.267278 53.479711)
100000674,90071,-2.266767,53.479575,,138,,,,POINT (-2.266767 53.479575)
100000675,90072,-2.266636,53.47951800000001,,138,,,,POINT (-2.266636 53.47951800000001)
100000676,90073,-2.265565,53.479159,,138,,,,POINT (-2.265565 53.479159)
100000677,90074,-2.264707,53.47889,,138,,,,POINT (-2.264707 53.47889)
100000678,90075,-2.264235,53.478822,,138,,,,POINT (-2.264235 53.478822)
100000679,90076,-2.263446,53.478801,,138,,,,POINT (-2.263446 53.478801)
100000680,90077,-2.2630790000000003,53.47881999999999,,138,,,,POINT (-2.2630790000000003 53.47881999999999)
100000681,90078,-2.262474,53.478871,,138,,,,POINT (-2.262474 53.478871)
100000682,90079,-2.262396,53.478903,,138,,,,POINT (-2.262396 53.478903)
100000683,90080,-2.261773,53.478821,,139,,,,POINT (-2.261773 53.478821)
100000684,90081,-2.262294,53.47878000000001,,139,,,,POINT (-2.262294 53.47878000000001)
100000685,90082,-2.26242,53.47876700000001,,139,,,,POINT (-2.26242 53.47876700000001)
100000686,90083,-2.263402,53.478746,,139,,,,POINT (-2.263402 53.478746)
100000687,90084,-2.264206,53.478771,,139,,,,POINT (-2.264206 53.478771)
100000688,90085,-2.2647150000000003,53.478846,,139,,,,POINT (-2.2647150000000003 53.478846)
100000689,90086,-2.26582,53.47916,,139,,,,POINT (-2.26582 53.47916)
100000690,90087,-2.26662,53.479468,,139,,,,POINT (-2.26662 53.479468)
100000691,90088,-2.262583,53.478766,,140,,,,POINT (-2.262583 53.478766)
100000692,90089,-2.263011,53.478774,,140,,,,POINT (-2.263011 53.478774)
100000693,90090,-2.263072,53.478782,,140,,,,POINT (-2.263072 53.478782)
100000694,90091,-2.263155,53.478791,,140,,,,POINT (-2.263155 53.478791)
100000695,90092,-2.263446,53.478801,,140,,,,POINT (-2.263446 53.478801)
100000696,90093,-2.261975,53.48121999999999,,141,,,,POINT (-2.261975 53.48121999999999)
100000697,90094,-2.26216,53.48113000000001,,141,,,,POINT (-2.26216 53.48113000000001)
100000698,90095,-2.262235,53.48104100000001,,141,,,,POINT (-2.262235 53.48104100000001)
100000699,90096,-2.262218,53.480209,,141,,,,POINT (-2.262218 53.480209)
100000700,90097,-2.262121,53.47979100000001,,141,,,,POINT (-2.262121 53.47979100000001)
100000701,90098,-2.26214,53.479601,,141,,,,POINT (-2.26214 53.479601)
100000702,90099,-2.262194,53.479380000000006,,141,,,,POINT (-2.262194 53.479380000000006)
100000703,90100,-2.262115,53.479108,,141,,,,POINT (-2.262115 53.479108)
100000704,90101,-2.262297,53.478899,,142,,,,POINT (-2.262297 53.478899)
100000705,90102,-2.26196,53.47890500000001,,142,,,,POINT (-2.26196 53.47890500000001)
100000706,90103,-2.261702,53.478895,,142,,,,POINT (-2.261702 53.478895)
100000707,90104,-2.261462,53.47885,,142,,,,POINT (-2.261462 53.47885)
100000708,90105,-2.261047,53.478701,,142,,,,POINT (-2.261047 53.478701)
100000709,90106,-2.26079,53.47863,,142,,,,POINT (-2.26079 53.47863)
100000710,90107,-2.260686,53.478614,,142,,,,POINT (-2.260686 53.478614)
100000711,90108,-2.260796,53.478528,,143,,,,POINT (-2.260796 53.478528)
100000712,90109,-2.260823,53.478548,,143,,,,POINT (-2.260823 53.478548)
100000713,90110,-2.261051,53.47865600000001,,143,,,,POINT (-2.261051 53.47865600000001)
100000714,90111,-2.261344,53.478748,,143,,,,POINT (-2.261344 53.478748)
100000715,90112,-2.261625,53.478816,,143,,,,POINT (-2.261625 53.478816)
100000716,90113,-2.261773,53.478821,,143,,,,POINT (-2.261773 53.478821)
100000717,90114,-2.260438,53.478516000000006,,144,,,,POINT (-2.260438 53.478516000000006)
100000718,90115,-2.260226,53.478621,,144,,,,POINT (-2.260226 53.478621)
100000719,90116,-2.259944,53.478798,,144,,,,POINT (-2.259944 53.478798)
100000720,90117,-2.2593240000000003,53.479261,,144,,,,POINT (-2.2593240000000003 53.479261)
100000721,90118,-2.25893,53.479612,,144,,,,POINT (-2.25893 53.479612)
100000722,90119,-2.258641,53.480063,,144,,,,POINT (-2.258641 53.480063)
100000723,90120,-2.258291,53.480812,,144,,,,POINT (-2.258291 53.480812)
100000724,90121,-2.257994,53.481092,,144,,,,POINT (-2.257994 53.481092)
100000725,90122,-2.25768,53.481301,,144,,,,POINT (-2.25768 53.481301)
100000726,90123,-2.257245,53.481502,,144,,,,POINT (-2.257245 53.481502)
100000727,90124,-2.257181,53.481531,,144,,,,POINT (-2.257181 53.481531)
100000728,90125,-2.257994,53.481092,,145,,,,POINT (-2.257994 53.481092)
100000729,90126,-2.257851,53.481124,,145,,,,POINT (-2.257851 53.481124)
100000730,90127,-2.257786,53.481168,,145,,,,POINT (-2.257786 53.481168)
100000731,90128,-2.2574970000000003,53.481339,,145,,,,POINT (-2.2574970000000003 53.481339)
100000732,90129,-2.257154,53.481483,,145,,,,POINT (-2.257154 53.481483)
100000733,90130,-2.257103,53.48150500000001,,145,,,,POINT (-2.257103 53.48150500000001)
100000734,90131,-2.256888,53.481483,,146,,,,POINT (-2.256888 53.481483)
100000735,90132,-2.257346,53.48131400000001,,146,,,,POINT (-2.257346 53.48131400000001)
100000736,90133,-2.25776,53.481103,,146,,,,POINT (-2.25776 53.481103)
100000737,90134,-2.25805,53.48086800000001,,146,,,,POINT (-2.25805 53.48086800000001)
100000738,90135,-2.258251,53.48063000000001,,146,,,,POINT (-2.258251 53.48063000000001)
100000739,90136,-2.258366,53.480397,,146,,,,POINT (-2.258366 53.480397)
100000740,90137,-2.258409,53.480168000000006,,146,,,,POINT (-2.258409 53.480168000000006)
100000741,90138,-2.2587770000000003,53.479436,,146,,,,POINT (-2.2587770000000003 53.479436)
100000742,90139,-2.25897,53.479237,,146,,,,POINT (-2.25897 53.479237)
100000743,90140,-2.259351,53.479034,,146,,,,POINT (-2.259351 53.479034)
100000744,90141,-2.259595,53.478919,,146,,,,POINT (-2.259595 53.478919)
100000745,90142,-2.259746,53.478795,,146,,,,POINT (-2.259746 53.478795)
100000746,90143,-2.260157,53.478530000000006,,146,,,,POINT (-2.260157 53.478530000000006)
100000747,90144,-2.260256,53.478478,,146,,,,POINT (-2.260256 53.478478)
100000748,90145,-2.256852,53.481452,,147,,,,POINT (-2.256852 53.481452)
100000749,90146,-2.257315,53.48129100000001,,147,,,,POINT (-2.257315 53.48129100000001)
100000750,90147,-2.257721,53.48108000000001,,147,,,,POINT (-2.257721 53.48108000000001)
100000751,90148,-2.258026,53.480826,,147,,,,POINT (-2.258026 53.480826)
100000752,90149,-2.25824,53.48052,,147,,,,POINT (-2.25824 53.48052)
100000753,90150,-2.258362,53.480176,,147,,,,POINT (-2.258362 53.480176)
100000754,90151,-2.2583900000000003,53.480004,,147,,,,POINT (-2.2583900000000003 53.480004)
100000755,90152,-2.258718,53.479448,,147,,,,POINT (-2.258718 53.479448)
100000756,90153,-2.258944,53.47920799999999,,147,,,,POINT (-2.258944 53.47920799999999)
100000757,90154,-2.259526,53.478911,,147,,,,POINT (-2.259526 53.478911)
100000758,90155,-2.259628,53.478841,,147,,,,POINT (-2.259628 53.478841)
100000759,90156,-2.259931,53.478613,,147,,,,POINT (-2.259931 53.478613)
100000760,90157,-2.260222,53.478459,,147,,,,POINT (-2.260222 53.478459)
100000761,90158,-2.256194,53.480858,,148,,,,POINT (-2.256194 53.480858)
100000762,90159,-2.256312,53.480983,,148,,,,POINT (-2.256312 53.480983)
100000763,90160,-2.25655,53.48118,,148,,,,POINT (-2.25655 53.48118)
100000764,90161,-2.256724,53.481349,,148,,,,POINT (-2.256724 53.481349)
100000765,90162,-2.260605,53.47826600000001,,149,,,,POINT (-2.260605 53.47826600000001)
100000766,90163,-2.260656,53.478244,,149,,,,POINT (-2.260656 53.478244)
100000767,90164,-2.261125,53.478001,,149,,,,POINT (-2.261125 53.478001)
100000768,90165,-2.261456,53.47776,,149,,,,POINT (-2.261456 53.47776)
100000769,90166,-2.261585,53.477428,,149,,,,POINT (-2.261585 53.477428)
100000770,90167,-2.261521,53.476911,,149,,,,POINT (-2.261521 53.476911)
100000771,90168,-2.261389,53.476497,,149,,,,POINT (-2.261389 53.476497)
100000772,90169,-2.261389,53.476497,,150,,,,POINT (-2.261389 53.476497)
100000773,90170,-2.261272,53.476164,,150,,,,POINT (-2.261272 53.476164)
100000774,90171,-2.261228,53.47594300000001,,150,,,,POINT (-2.261228 53.47594300000001)
100000775,90172,-2.261333,53.475672,,150,,,,POINT (-2.261333 53.475672)
100000776,90173,-2.261488,53.475498,,150,,,,POINT (-2.261488 53.475498)
100000777,90174,-2.261564,53.475447,,150,,,,POINT (-2.261564 53.475447)
100000778,90175,-2.259139,53.477259,,151,,,,POINT (-2.259139 53.477259)
100000779,90176,-2.259917,53.476732,,151,,,,POINT (-2.259917 53.476732)
100000780,90177,-2.260217,53.476562,,151,,,,POINT (-2.260217 53.476562)
100000781,90178,-2.260676,53.476408,,151,,,,POINT (-2.260676 53.476408)
100000782,90179,-2.261113,53.476301,,151,,,,POINT (-2.261113 53.476301)
100000783,90180,-2.261684,53.47551,,152,,,,POINT (-2.261684 53.47551)
100000784,90181,-2.261498,53.475673,,152,,,,POINT (-2.261498 53.475673)
100000785,90182,-2.261384,53.47594399999999,,152,,,,POINT (-2.261384 53.47594399999999)
100000786,90183,-2.261478,53.476199,,152,,,,POINT (-2.261478 53.476199)
100000787,90184,-2.261478,53.476199,,153,,,,POINT (-2.261478 53.476199)
100000788,90185,-2.261581,53.476486,,153,,,,POINT (-2.261581 53.476486)
100000789,90186,-2.261727,53.477307,,153,,,,POINT (-2.261727 53.477307)
100000790,90187,-2.261743,53.477561,,153,,,,POINT (-2.261743 53.477561)
100000791,90188,-2.261572,53.477875,,153,,,,POINT (-2.261572 53.477875)
100000792,90189,-2.261287,53.478072,,153,,,,POINT (-2.261287 53.478072)
100000793,90190,-2.260837,53.47831,,153,,,,POINT (-2.260837 53.47831)
100000794,90191,-2.262859,53.47564200000001,,154,,,,POINT (-2.262859 53.47564200000001)
100000795,90192,-2.262767,53.475628,,154,,,,POINT (-2.262767 53.475628)
100000796,90193,-2.262111,53.475466,,154,,,,POINT (-2.262111 53.475466)
100000797,90194,-2.262022,53.47543,,154,,,,POINT (-2.262022 53.47543)
100000798,90195,-2.262859,53.475684,,155,,,,POINT (-2.262859 53.475684)
100000799,90196,-2.262747,53.475678,,155,,,,POINT (-2.262747 53.475678)
100000800,90197,-2.262293,53.47565,,155,,,,POINT (-2.262293 53.47565)
100000801,90198,-2.262038,53.475638,,155,,,,POINT (-2.262038 53.475638)
100000802,90199,-2.261679,53.475122,,156,,,,POINT (-2.261679 53.475122)
100000803,90200,-2.262017,53.475313,,156,,,,POINT (-2.262017 53.475313)
100000804,90201,-2.262124,53.47535300000001,,156,,,,POINT (-2.262124 53.47535300000001)
100000805,90202,-2.262433,53.475466,,156,,,,POINT (-2.262433 53.475466)
100000806,90203,-2.262433,53.475466,,157,,,,POINT (-2.262433 53.475466)
100000807,90204,-2.262741,53.47554,,157,,,,POINT (-2.262741 53.47554)
100000808,90205,-2.262846,53.475552,,157,,,,POINT (-2.262846 53.475552)
100000809,90206,-2.26375,53.475695,,157,,,,POINT (-2.26375 53.475695)
100000810,90207,-2.264884,53.475874,,157,,,,POINT (-2.264884 53.475874)
100000811,90208,-2.264908,53.476004,,158,,,,POINT (-2.264908 53.476004)
100000812,90209,-2.2646,53.47594399999999,,158,,,,POINT (-2.2646 53.47594399999999)
100000813,90210,-2.263235,53.475735,,158,,,,POINT (-2.263235 53.475735)
100000814,90211,-2.262859,53.475684,,158,,,,POINT (-2.262859 53.475684)
100000815,90212,-2.264884,53.475874,,159,,,,POINT (-2.264884 53.475874)
100000816,90213,-2.26559,53.475977,,159,,,,POINT (-2.26559 53.475977)
100000817,90214,-2.265679,53.475998,,159,,,,POINT (-2.265679 53.475998)
100000818,90215,-2.266866,53.476175,,159,,,,POINT (-2.266866 53.476175)
100000819,90216,-2.26867,53.476472,,159,,,,POINT (-2.26867 53.476472)
100000820,90217,-2.26867,53.476472,,160,,,,POINT (-2.26867 53.476472)
100000821,90218,-2.269278,53.476573,,160,,,,POINT (-2.269278 53.476573)
100000822,90219,-2.269477,53.476614,,160,,,,POINT (-2.269477 53.476614)
100000823,90220,-2.271048,53.47689200000001,,160,,,,POINT (-2.271048 53.47689200000001)
100000824,90221,-2.272354,53.47711700000001,,160,,,,POINT (-2.272354 53.47711700000001)
100000825,90222,-2.272354,53.47711700000001,,161,,,,POINT (-2.272354 53.47711700000001)
100000826,90223,-2.272519,53.477153,,161,,,,POINT (-2.272519 53.477153)
100000827,90224,-2.273878,53.477388,,161,,,,POINT (-2.273878 53.477388)
100000828,90225,-2.27593,53.47773299999999,,161,,,,POINT (-2.27593 53.47773299999999)
100000829,90226,-2.276192,53.477904,,162,,,,POINT (-2.276192 53.477904)
100000830,90227,-2.276018,53.477876,,162,,,,POINT (-2.276018 53.477876)
100000831,90228,-2.272601,53.477266,,162,,,,POINT (-2.272601 53.477266)
100000832,90229,-2.272601,53.477266,,163,,,,POINT (-2.272601 53.477266)
100000833,90230,-2.272402,53.477246,,163,,,,POINT (-2.272402 53.477246)
100000834,90231,-2.269438,53.476726,,163,,,,POINT (-2.269438 53.476726)
100000835,90232,-2.269438,53.476726,,164,,,,POINT (-2.269438 53.476726)
100000836,90233,-2.268514,53.47655200000001,,164,,,,POINT (-2.268514 53.47655200000001)
100000837,90234,-2.266896,53.476312,,164,,,,POINT (-2.266896 53.476312)
100000838,90235,-2.264908,53.476004,,164,,,,POINT (-2.264908 53.476004)
100000839,90236,-2.269107,53.476664,,165,,,,POINT (-2.269107 53.476664)
100000840,90237,-2.269073,53.476763,,165,,,,POINT (-2.269073 53.476763)
100000841,90238,-2.268612,53.477952,,165,,,,POINT (-2.268612 53.477952)
100000842,90239,-2.268457,53.478202,,165,,,,POINT (-2.268457 53.478202)
100000843,90240,-2.267735,53.478951,,165,,,,POINT (-2.267735 53.478951)
100000844,90241,-2.267469,53.47920500000001,,165,,,,POINT (-2.267469 53.47920500000001)
100000845,90242,-2.267176,53.479436,,165,,,,POINT (-2.267176 53.479436)
100000846,90243,-2.266593,53.479812,,166,,,,POINT (-2.266593 53.479812)
100000847,90244,-2.26733,53.479211,,166,,,,POINT (-2.26733 53.479211)
100000848,90245,-2.268198,53.478364,,166,,,,POINT (-2.268198 53.478364)
100000849,90246,-2.268425,53.478064,,166,,,,POINT (-2.268425 53.478064)
100000850,90247,-2.268709,53.477487,,166,,,,POINT (-2.268709 53.477487)
100000851,90248,-2.26895,53.476803,,166,,,,POINT (-2.26895 53.476803)
100000852,90249,-2.270616,53.472674,,167,,,,POINT (-2.270616 53.472674)
100000853,90250,-2.270621,53.47276700000001,,167,,,,POINT (-2.270621 53.47276700000001)
100000854,90251,-2.269508,53.474571,,167,,,,POINT (-2.269508 53.474571)
100000855,90252,-2.269304,53.474906,,167,,,,POINT (-2.269304 53.474906)
100000856,90253,-2.269245,53.47509399999999,,167,,,,POINT (-2.269245 53.47509399999999)
100000857,90254,-2.269229,53.475271,,167,,,,POINT (-2.269229 53.475271)
100000858,90255,-2.269157,53.476415,,167,,,,POINT (-2.269157 53.476415)
100000859,90256,-2.276297,53.46928000000001,,168,,,,POINT (-2.276297 53.46928000000001)
100000860,90257,-2.2751490000000003,53.469933,,168,,,,POINT (-2.2751490000000003 53.469933)
100000861,90258,-2.273391,53.471008,,168,,,,POINT (-2.273391 53.471008)
100000862,90259,-2.272161,53.47173100000001,,168,,,,POINT (-2.272161 53.47173100000001)
100000863,90260,-2.271045,53.472371,,168,,,,POINT (-2.271045 53.472371)
100000864,90261,-2.270576,53.472674,,168,,,,POINT (-2.270576 53.472674)
100000865,90262,-2.269324,53.473121,,168,,,,POINT (-2.269324 53.473121)
100000866,90263,-2.26876,53.473354,,168,,,,POINT (-2.26876 53.473354)
100000867,90264,-2.267837,53.473936,,168,,,,POINT (-2.267837 53.473936)
100000868,90265,-2.267094,53.474482,,168,,,,POINT (-2.267094 53.474482)
100000869,90266,-2.2661130000000003,53.47522900000001,,168,,,,POINT (-2.2661130000000003 53.47522900000001)
100000870,90267,-2.265964,53.47534200000001,,168,,,,POINT (-2.265964 53.47534200000001)
100000871,90268,-2.265364,53.475838,,168,,,,POINT (-2.265364 53.475838)
100000872,90269,-2.26681,53.474699,,169,,,,POINT (-2.26681 53.474699)
100000873,90270,-2.266552,53.47496,,169,,,,POINT (-2.266552 53.47496)
100000874,90271,-2.266006,53.47535799999999,,169,,,,POINT (-2.266006 53.47535799999999)
100000875,90272,-2.265516,53.475747,,169,,,,POINT (-2.265516 53.475747)
100000876,90273,-2.2655,53.475838,,169,,,,POINT (-2.2655 53.475838)
100000877,90274,-2.262972,53.477776,,170,,,,POINT (-2.262972 53.477776)
100000878,90275,-2.2634060000000003,53.477369,,170,,,,POINT (-2.2634060000000003 53.477369)
100000879,90276,-2.26375,53.47718199999999,,170,,,,POINT (-2.26375 53.47718199999999)
100000880,90277,-2.264248,53.476932,,170,,,,POINT (-2.264248 53.476932)
100000881,90278,-2.264396,53.47676800000001,,170,,,,POINT (-2.264396 53.47676800000001)
100000882,90279,-2.264409,53.47675699999999,,170,,,,POINT (-2.264409 53.47675699999999)
100000883,90280,-2.264867,53.476114,,170,,,,POINT (-2.264867 53.476114)
100000884,90281,-2.263288,53.477534,,171,,,,POINT (-2.263288 53.477534)
100000885,90282,-2.262966,53.477834,,171,,,,POINT (-2.262966 53.477834)
100000886,90283,-2.262897,53.477918,,171,,,,POINT (-2.262897 53.477918)
100000887,90284,-2.262223,53.478528,,171,,,,POINT (-2.262223 53.478528)
100000888,90285,-2.262144,53.478628,,171,,,,POINT (-2.262144 53.478628)
100000889,90286,-2.262143,53.478695,,171,,,,POINT (-2.262143 53.478695)
100000890,90287,-2.262895,53.474629,,172,,,,POINT (-2.262895 53.474629)
100000891,90288,-2.262657,53.474819,,172,,,,POINT (-2.262657 53.474819)
100000892,90289,-2.26217,53.475166,,172,,,,POINT (-2.26217 53.475166)
100000893,90290,-2.219174,53.47557,,173,,,,POINT (-2.219174 53.47557)
100000894,90291,-2.220432,53.47444,,173,,,,POINT (-2.220432 53.47444)
100000895,90292,-2.221277,53.47365500000001,,173,,,,POINT (-2.221277 53.47365500000001)
100000896,90293,-2.222436,53.473412,,173,,,,POINT (-2.222436 53.473412)
100000897,90294,-2.225096,53.473425,,173,,,,POINT (-2.225096 53.473425)
100000898,90295,-2.227864,53.47378199999999,,173,,,,POINT (-2.227864 53.47378199999999)
100000899,90296,-2.228637,53.473897,,173,,,,POINT (-2.228637 53.473897)
100000900,90297,-2.229731,53.47391,,173,,,,POINT (-2.229731 53.47391)
100000901,90298,-2.2305040000000003,53.47375699999999,,173,,,,POINT (-2.2305040000000003 53.47375699999999)
100000902,90299,-2.233701,53.472416,,173,,,,POINT (-2.233701 53.472416)
100000903,90300,-2.23546,53.471918,,173,,,,POINT (-2.23546 53.471918)
100000904,90301,-2.237327,53.471662,,173,,,,POINT (-2.237327 53.471662)
100000905,90302,-2.239097,53.471388,,173,,,,POINT (-2.239097 53.471388)
100000906,90303,-2.242091,53.470487,,173,,,,POINT (-2.242091 53.470487)
100000907,90304,-2.24385,53.47021899999999,,173,,,,POINT (-2.24385 53.47021899999999)
100000908,90305,-2.244741,53.470212,,173,,,,POINT (-2.244741 53.470212)
100000909,90306,-2.248496,53.470538,,173,,,,POINT (-2.248496 53.470538)
100000910,90307,-2.254622,53.47096,,173,,,,POINT (-2.254622 53.47096)
100000911,90308,-2.256655,53.471515,,173,,,,POINT (-2.256655 53.471515)
100000912,90309,-2.259732,53.473112,,173,,,,POINT (-2.259732 53.473112)
100000913,90310,-2.260705,53.474012,,173,,,,POINT (-2.260705 53.474012)
100000914,90311,-2.261483,53.47492800000001,,173,,,,POINT (-2.261483 53.47492800000001)
100000915,90312,-2.261679,53.475122,,173,,,,POINT (-2.261679 53.475122)
100000916,90313,-2.260678,53.473974,,174,,,,POINT (-2.260678 53.473974)
100000917,90314,-2.260782,53.474213,,174,,,,POINT (-2.260782 53.474213)
100000918,90315,-2.2610650000000003,53.474547,,174,,,,POINT (-2.2610650000000003 53.474547)
100000919,90316,-2.261464,53.47509300000001,,174,,,,POINT (-2.261464 53.47509300000001)
100000920,90317,-2.26155,53.47517,,174,,,,POINT (-2.26155 53.47517)
100000921,90318,-2.2381237,53.4880264,,175,,,,POINT (-2.2381237 53.4880264)
100000922,90319,-2.2380197,53.488175,,175,,,,POINT (-2.2380197 53.488175)
100000923,90320,-2.237775,53.4885466,,175,,,,POINT (-2.237775 53.4885466)
100000924,90321,-2.228213,53.49059570000001,,176,,,,POINT (-2.228213 53.49059570000001)
100000925,90322,-2.230441,53.489027,,176,,,,POINT (-2.230441 53.489027)
100000926,90323,-2.2311741,53.4884924,,176,,,,POINT (-2.2311741 53.4884924)
100000927,90324,-2.2325635,53.4879402,,176,,,,POINT (-2.2325635 53.4879402)
100000928,90325,-2.2159928,53.4728691,,177,,,,POINT (-2.2159928 53.4728691)
100000929,90326,-2.2143137000000004,53.4744049,,177,,,,POINT (-2.2143137000000004 53.4744049)
100000930,90327,-2.21428,53.474575,,177,,,,POINT (-2.21428 53.474575)
100000931,90328,-2.2142011000000004,53.47508489999999,,177,,,,POINT (-2.2142011000000004 53.47508489999999)
100000932,90329,-2.2317374,53.4842248,,178,,,,POINT (-2.2317374 53.4842248)
100000933,90330,-2.23139,53.484038,,178,,,,POINT (-2.23139 53.484038)
100000934,90331,-2.2307329,53.4837157,,178,,,,POINT (-2.2307329 53.4837157)
100000935,90332,-2.2228485,53.4815019,,179,,,,POINT (-2.2228485 53.4815019)
100000936,90333,-2.223232,53.48135500000001,,179,,,,POINT (-2.223232 53.48135500000001)
100000937,90334,-2.2243291000000003,53.4808092,,179,,,,POINT (-2.2243291000000003 53.4808092)
100000938,90335,-2.2520041,53.48148270000001,,180,,,,POINT (-2.2520041 53.48148270000001)
100000939,90336,-2.252378,53.481538,,180,,,,POINT (-2.252378 53.481538)
100000940,90337,-2.2528169,53.4816695,,180,,,,POINT (-2.2528169 53.4816695)
100000941,90338,-2.2532004,53.48182270000001,,180,,,,POINT (-2.2532004 53.48182270000001)
100000942,90339,-2.2534458,53.48197510000001,,180,,,,POINT (-2.2534458 53.48197510000001)
