agent_id,from_node_id,to_node_id,timestamp,cumu_distance,hhmmss,trace_id,travel_time,delay,geometry
71,837,838,0,89.69,0000:00,1,0,0,"LINESTRING (-2.2315523 53.4841706, -2.2306287 53.483697, -2.230529 53.4836417)"
71,838,1419,0,143.33,0000:00,1,0,0,"LINESTRING (-2.230529 53.4836417, -2.2303505 53.483547, -2.2301861 53.4834336, -2.2300071 53.4832759)"
72,1420,166,0,46.45,0000:00,0,0,0,"LINESTRING (-2.2306169 53.4835336, -2.2308328 53.4836456, -2.2311403 53.4838119)"
72,166,167,0,92.83,0000:00,1,0,0,"LINESTRING (-2.2311403 53.4838119, -2.2316556 53.4840947)"
72,167,168,0,138.57,0000:00,1,0,0,"LINESTRING (-2.2316556 53.4840947, -2.2321704 53.4843693)"
72,168,1421,0,195.35,0000:00,1,0,0,"LINESTRING (-2.2321704 53.4843693, -2.2325539 53.4845736, -2.2326878 53.4846425, -2.2327995 53.4847158)"
73,1419,464,0,27.70,0000:00,1,0,0,"LINESTRING (-2.2300071 53.4832759, -2.2296911 53.4831125)"
73,464,169,0,63.50,0000:00,1,0,0,"LINESTRING (-2.2296911 53.4831125, -2.2295187 53.4830228, -2.2292869 53.4828985)"
73,169,466,0,116.14,0000:00,1,0,0,"LINESTRING (-2.2292869 53.4828985, -2.2289307 53.4826969, -2.2287137 53.4825703)"
74,169,464,0,35.80,0000:00,1,0,0,"LINESTRING (-2.2292869 53.4828985, -2.2295187 53.4830228, -2.2296911 53.4831125)"
74,464,1419,0,63.50,0000:00,1,0,0,"LINESTRING (-2.2296911 53.4831125, -2.2300071 53.4832759)"
75,466,663,0,19.92,0000:00,1,0,0,"LINESTRING (-2.2287137 53.4825703, -2.2285076 53.4824397)"
75,663,2390,0,42.49,0000:00,1,0,0,"LINESTRING (-2.2285076 53.4824397, -2.2282672 53.4822957)"
75,2390,695,0,48.77,0000:00,1,0,0,"LINESTRING (-2.2282672 53.4822957, -2.2282015 53.482255)"
75,695,6,0,60.76,0000:00,1,0,0,"LINESTRING (-2.2282015 53.482255, -2.22815 53.4822226, -2.2280734 53.4821788)"
76,1812,466,0,42.21,0000:00,0,0,0,"LINESTRING (-2.2282022 53.4827971, -2.2287137 53.4825703)"
76,466,663,0,62.13,0000:00,0,0,0,"LINESTRING (-2.2287137 53.4825703, -2.2285076 53.4824397)"
76,663,2390,0,84.70,0000:00,0,0,0,"LINESTRING (-2.2285076 53.4824397, -2.2282672 53.4822957)"
76,2390,695,0,90.97,0000:00,0,0,0,"LINESTRING (-2.2282672 53.4822957, -2.2282015 53.482255)"
76,695,6,0,102.96,0000:00,0,0,0,"LINESTRING (-2.2282015 53.482255, -2.22815 53.4822226, -2.2280734 53.4821788)"
76,6,196,0,214.65,0000:00,1,0,0,"LINESTRING (-2.2280734 53.4821788, -2.2279043 53.4821518, -2.2277075 53.4820447, -2.2274706 53.4819336, -2.2272757 53.4818439, -2.2269813 53.4817174, -2.2266985 53.4816106)"
77,6,196,0,111.68,0000:00,0,0,0,"LINESTRING (-2.2280734 53.4821788, -2.2279043 53.4821518, -2.2277075 53.4820447, -2.2274706 53.4819336, -2.2272757 53.4818439, -2.2269813 53.4817174, -2.2266985 53.4816106)"
77,196,197,0,176.19,0000:00,0,0,0,"LINESTRING (-2.2266985 53.4816106, -2.2262819 53.4814628, -2.2258458 53.4813301)"
77,197,844,0,190.93,0000:00,0,0,0,"LINESTRING (-2.2258458 53.4813301, -2.2258309 53.4811978)"
77,844,631,0,343.94,0000:00,0,0,0,"LINESTRING (-2.2258309 53.4811978, -2.2258288 53.4811427, -2.2258312 53.4811319, -2.2258382 53.4811234, -2.2258493 53.4811151, -2.2258642 53.4811077, -2.2263131 53.4809324, -2.2264332 53.480888, -2.2267024 53.4807884, -2.2267727 53.4807624, -2.2271266 53.4806331, -2.2276847 53.4804292)"
77,631,629,0,375.14,0000:00,0,0,0,"LINESTRING (-2.2276847 53.4804292, -2.2280868 53.4802827)"
77,629,216,0,424.39,0000:00,0,0,0,"LINESTRING (-2.2280868 53.4802827, -2.228106 53.4802784, -2.2281279 53.4802772, -2.2281607 53.4802785, -2.2281969 53.4802814, -2.2282695 53.4802883, -2.2285871 53.4803185, -2.2287524 53.4803316, -2.2287901 53.4803343, -2.2288226 53.4803329)"
77,216,2389,0,476.58,0000:00,0,0,0,"LINESTRING (-2.2288226 53.4803329, -2.2288887 53.480428, -2.2291193 53.4806666, -2.2291354 53.4806843, -2.2291403 53.4806955, -2.2291262 53.4807316, -2.2291144 53.4807529)"
77,2389,215,0,514.69,0000:00,1,0,0,"LINESTRING (-2.2291144 53.4807529, -2.2290987 53.4807607, -2.228628 53.4809362)"
77,215,2496,0,589.20,0000:00,0,0,0,"LINESTRING (-2.228628 53.4809362, -2.2292189 53.4812784, -2.2292508 53.4812968, -2.2294307 53.4814061)"
77,2496,953,0,602.03,0000:00,2,0,0,"LINESTRING (-2.2294307 53.4814061, -2.2295668 53.4814882)"
77,953,194,0,738.06,0000:00,2,0,0,"LINESTRING (-2.2295668 53.4814882, -2.2296665 53.4815462, -2.2301637 53.4818324, -2.2301859 53.4818406, -2.2302031 53.4818448, -2.2302225 53.4818456, -2.2302487 53.4818422, -2.2302817 53.4818346, -2.2303394 53.4818185, -2.2312123 53.4815647, -2.2312753 53.4815646)"
77,194,2198,0,798.04,0000:00,2,0,0,"LINESTRING (-2.2312753 53.4815646, -2.2315701 53.4818834, -2.2317122 53.4820372)"
77,2198,1845,0,807.56,0000:00,2,0,0,"LINESTRING (-2.2317122 53.4820372, -2.2315954 53.4820873)"
77,1845,834,0,901.14,0000:00,2,0,0,"LINESTRING (-2.2315954 53.4820873, -2.2313173 53.4821816, -2.2311878 53.4822255, -2.2306229 53.4824171, -2.2304133 53.4824882, -2.2303676 53.4825048)"
77,834,170,0,933.02,0000:00,2,0,0,"LINESTRING (-2.2303676 53.4825048, -2.2300072 53.4826315, -2.2299541 53.482652)"
77,170,169,0,984.99,0000:00,2,0,0,"LINESTRING (-2.2299541 53.482652, -2.2295341 53.4828107, -2.2292869 53.4828985)"
78,839,6,0,109.18,0000:00,1,0,0,"LINESTRING (-2.2268565 53.4815283, -2.2270719 53.4816171, -2.2272501 53.4816988, -2.227468 53.4818038, -2.2276937 53.4819215, -2.2278449 53.4820078, -2.2279984 53.4820912, -2.2280734 53.4821788)"
79,1925,839,0,38.12,0000:00,2,0,0,"LINESTRING (-2.226353 53.4813618, -2.2268565 53.4815283)"
79,839,196,0,52.01,0000:00,0,0,0,"LINESTRING (-2.2268565 53.4815283, -2.2266985 53.4816106)"
79,196,197,0,116.51,0000:00,0,0,0,"LINESTRING (-2.2266985 53.4816106, -2.2262819 53.4814628, -2.2258458 53.4813301)"
79,197,645,0,229.46,0000:00,3,0,0,"LINESTRING (-2.2258458 53.4813301, -2.22555 53.4812427, -2.2253092 53.4811651, -2.2251336 53.4811035, -2.2249718 53.4810386, -2.2247642 53.4809349, -2.2244868 53.480782, -2.2244469 53.4807597)"
79,645,843,0,240.67,0000:00,4,0,0,"LINESTRING (-2.2244469 53.4807597, -2.2245739 53.4806931)"
80,843,844,0,100.78,0000:00,0,0,0,"LINESTRING (-2.2245739 53.4806931, -2.2249423 53.4808863, -2.2251101 53.4809557, -2.2254003 53.4810532, -2.2258309 53.4811978)"
80,844,1925,0,139.85,0000:00,3,0,0,"LINESTRING (-2.2258309 53.4811978, -2.226353 53.4813618)"
80,1925,1924,0,235.62,0000:00,3,0,0,"LINESTRING (-2.226353 53.4813618, -2.2264004 53.4813141, -2.2264242 53.4812957, -2.2264681 53.4812684, -2.2264809 53.4812612, -2.2265167 53.4812456, -2.2267138 53.4811655, -2.2269756 53.4810677, -2.2274819 53.4808793, -2.2275027 53.4808712, -2.2275219 53.480868)"
81,1586,843,0,40.22,0000:00,2,0,0,"LINESTRING (-2.2241932 53.4804116, -2.2244864 53.4806385, -2.2245739 53.4806931)"
81,843,645,0,51.42,0000:00,1,0,0,"LINESTRING (-2.2245739 53.4806931, -2.2244469 53.4807597)"
81,645,2793,0,151.69,0000:00,1,0,0,"LINESTRING (-2.2244469 53.4807597, -2.2243585 53.4806993, -2.2239112 53.4803483, -2.2237045 53.4801847, -2.2235101 53.4800514)"
81,2793,840,0,178.06,0000:00,3,0,0,"LINESTRING (-2.2235101 53.4800514, -2.2232345 53.4798801)"
81,840,458,0,243.36,0000:00,3,0,0,"LINESTRING (-2.2232345 53.4798801, -2.2227118 53.4795715, -2.2226084 53.4794357)"
81,458,362,0,317.69,0000:00,3,0,0,"LINESTRING (-2.2226084 53.4794357, -2.2222204 53.4792062, -2.2217975 53.4789734)"
81,362,490,0,388.80,0000:00,3,0,0,"LINESTRING (-2.2217975 53.4789734, -2.2223357 53.478633, -2.2225439 53.4785135)"
81,490,498,0,424.69,0000:00,3,0,0,"LINESTRING (-2.2225439 53.4785135, -2.2229405 53.4787336)"
82,491,493,0,88.05,0000:00,0,0,0,"LINESTRING (-2.223071 53.4787877, -2.2230957 53.4787841, -2.2231239 53.4787737, -2.2231538 53.4787559, -2.2231911 53.4787338, -2.2232416 53.4787027, -2.2237358 53.4783985, -2.2240092 53.4782302)"
82,493,494,0,122.18,0000:00,1,0,0,"LINESTRING (-2.2240092 53.4782302, -2.2243669 53.478009)"
82,494,495,0,162.80,0000:00,2,0,0,"LINESTRING (-2.2243669 53.478009, -2.2245482 53.4781179, -2.2247251 53.4782241, -2.2247506 53.4782457, -2.2247664 53.4782656, -2.2247683 53.4782796)"
82,495,325,0,345.86,0000:00,2,0,0,"LINESTRING (-2.2247683 53.4782796, -2.2247658 53.4782892, -2.2247595 53.4783025, -2.2247433 53.4783185, -2.2241818 53.4786601, -2.2232096 53.4792671, -2.2231625 53.4793047, -2.2231519 53.4793168, -2.2231435 53.4793263, -2.2231372 53.4793409, -2.223131 53.4793546, -2.2231282 53.4793795, -2.2231278 53.479414, -2.2231339 53.4794592, -2.2231434 53.4794882, -2.2231517 53.4795053, -2.2231755 53.4795372)"
82,325,1588,0,358.61,0000:00,1,0,0,"LINESTRING (-2.2231755 53.4795372, -2.2231385 53.479546, -2.2230995 53.4795554, -2.2230909 53.479559, -2.2230834 53.4795633, -2.2230212 53.4796019)"
82,1588,841,0,393.04,0000:00,1,0,0,"LINESTRING (-2.2230212 53.4796019, -2.2233946 53.4798176)"
82,841,842,0,429.85,0000:00,2,0,0,"LINESTRING (-2.2233946 53.4798176, -2.223685 53.4800011, -2.223767 53.4800631)"
82,842,1586,0,477.78,0000:00,2,0,0,"LINESTRING (-2.223767 53.4800631, -2.2238829 53.4801558, -2.2241932 53.4804116)"
82,1586,843,0,517.99,0000:00,2,0,0,"LINESTRING (-2.2241932 53.4804116, -2.2244864 53.4806385, -2.2245739 53.4806931)"
83,498,490,0,35.89,0000:00,0,0,0,"LINESTRING (-2.2229405 53.4787336, -2.2225439 53.4785135)"
83,490,362,0,107.00,0000:00,0,0,0,"LINESTRING (-2.2225439 53.4785135, -2.2223357 53.478633, -2.2217975 53.4789734)"
83,362,152,0,222.99,0000:00,0,0,0,"LINESTRING (-2.2217975 53.4789734, -2.2211597 53.4786135, -2.2208645 53.478447, -2.2204542 53.478314)"
83,152,153,0,293.03,0000:00,3,0,0,"LINESTRING (-2.2204542 53.478314, -2.2200291 53.4782491, -2.2199208 53.4782347, -2.2194245 53.4781688)"
83,153,63,0,345.65,0000:00,4,0,0,"LINESTRING (-2.2194245 53.4781688, -2.2191272 53.4781372, -2.2186462 53.4780724)"
84,153,63,0,52.62,0000:00,1,0,0,"LINESTRING (-2.2194245 53.4781688, -2.2191272 53.4781372, -2.2186462 53.4780724)"
84,63,1103,0,74.57,0000:00,0,0,0,"LINESTRING (-2.2186462 53.4780724, -2.2184795 53.4780322, -2.2183527 53.4779825)"
84,1103,62,0,189.14,0000:00,0,0,0,"LINESTRING (-2.2183527 53.4779825, -2.2181825 53.4778976, -2.2180665 53.4777413, -2.2180041 53.4776065, -2.2179324 53.477307, -2.2178615 53.4770252)"
84,62,60,0,193.77,0000:00,0,0,0,"LINESTRING (-2.2178615 53.4770252, -2.2178489 53.4769842)"
84,60,2352,0,255.69,0000:00,0,0,0,"LINESTRING (-2.2178489 53.4769842, -2.2177952 53.476557, -2.2177978 53.4764286)"
84,2352,1152,0,272.10,0000:00,0,0,0,"LINESTRING (-2.2177978 53.4764286, -2.2177989 53.4763745, -2.2178684 53.4762906)"
84,1152,2361,0,287.52,0000:00,0,0,0,"LINESTRING (-2.2178684 53.4762906, -2.2179275 53.4764247)"
84,2361,59,0,291.23,0000:00,0,0,0,"LINESTRING (-2.2179275 53.4764247, -2.2179417 53.476457)"
84,59,359,0,332.49,0000:00,0,0,0,"LINESTRING (-2.2179417 53.476457, -2.2179676 53.4766006, -2.2179868 53.4767353, -2.2179998 53.4768264)"
84,359,360,0,698.79,0000:00,0,0,0,"LINESTRING (-2.2179998 53.4768264, -2.2182542 53.4768042, -2.2184285 53.4768417, -2.2200118 53.4772325, -2.2201749 53.4772223, -2.2207843 53.4769158, -2.2213158 53.4765889, -2.2217019 53.476306, -2.2217595 53.4762677, -2.2224185 53.4758574)"
84,360,627,0,835.98,0000:00,3,0,0,"LINESTRING (-2.2224185 53.4758574, -2.2226023 53.4760365, -2.2227304 53.4761613, -2.2227862 53.4762157, -2.2234888 53.476914)"
84,627,2821,0,962.52,0000:00,3,0,0,"LINESTRING (-2.2234888 53.476914, -2.2227946 53.4771651, -2.2232863 53.4776595, -2.2233328 53.4777063, -2.2233573 53.4777274)"
84,2821,2786,0,983.38,0000:00,3,0,0,"LINESTRING (-2.2233573 53.4777274, -2.2235483 53.4778766)"
84,2786,2787,0,991.18,0000:00,3,0,0,"LINESTRING (-2.2235483 53.4778766, -2.2234751 53.4779316)"
84,2787,493,0,1039.68,0000:00,3,0,0,"LINESTRING (-2.2234751 53.4779316, -2.2236924 53.4780503, -2.2240092 53.4782302)"
84,493,494,0,1073.81,0000:00,3,0,0,"LINESTRING (-2.2240092 53.4782302, -2.2243669 53.478009)"
84,494,495,0,1114.43,0000:00,3,0,0,"LINESTRING (-2.2243669 53.478009, -2.2245482 53.4781179, -2.2247251 53.4782241, -2.2247506 53.4782457, -2.2247664 53.4782656, -2.2247683 53.4782796)"
84,495,325,0,1297.48,0000:00,3,0,0,"LINESTRING (-2.2247683 53.4782796, -2.2247658 53.4782892, -2.2247595 53.4783025, -2.2247433 53.4783185, -2.2241818 53.4786601, -2.2232096 53.4792671, -2.2231625 53.4793047, -2.2231519 53.4793168, -2.2231435 53.4793263, -2.2231372 53.4793409, -2.223131 53.4793546, -2.2231282 53.4793795, -2.2231278 53.479414, -2.2231339 53.4794592, -2.2231434 53.4794882, -2.2231517 53.4795053, -2.2231755 53.4795372)"
84,325,1588,0,1310.24,0000:00,3,0,0,"LINESTRING (-2.2231755 53.4795372, -2.2231385 53.479546, -2.2230995 53.4795554, -2.2230909 53.479559, -2.2230834 53.4795633, -2.2230212 53.4796019)"
85,63,1103,0,21.95,0000:00,2,0,0,"LINESTRING (-2.2186462 53.4780724, -2.2184795 53.4780322, -2.2183527 53.4779825)"
85,1103,62,0,136.52,0000:00,3,0,0,"LINESTRING (-2.2183527 53.4779825, -2.2181825 53.4778976, -2.2180665 53.4777413, -2.2180041 53.4776065, -2.2179324 53.477307, -2.2178615 53.4770252)"
85,62,60,0,141.15,0000:00,6,0,0,"LINESTRING (-2.2178615 53.4770252, -2.2178489 53.4769842)"
85,60,2356,0,203.57,0000:00,6,0,0,"LINESTRING (-2.2178489 53.4769842, -2.2177461 53.4766928, -2.2176943 53.476431)"
86,63,1103,0,21.95,0000:00,1,0,0,"LINESTRING (-2.2186462 53.4780724, -2.2184795 53.4780322, -2.2183527 53.4779825)"
86,1103,62,0,136.52,0000:00,2,0,0,"LINESTRING (-2.2183527 53.4779825, -2.2181825 53.4778976, -2.2180665 53.4777413, -2.2180041 53.4776065, -2.2179324 53.477307, -2.2178615 53.4770252)"
86,62,60,0,141.15,0000:00,5,0,0,"LINESTRING (-2.2178615 53.4770252, -2.2178489 53.4769842)"
86,60,2352,0,203.06,0000:00,5,0,0,"LINESTRING (-2.2178489 53.4769842, -2.2177952 53.476557, -2.2177978 53.4764286)"
86,2352,1152,0,219.48,0000:00,5,0,0,"LINESTRING (-2.2177978 53.4764286, -2.2177989 53.4763745, -2.2178684 53.4762906)"
87,2358,2360,0,20.03,0000:00,0,0,0,"LINESTRING (-2.2180874 53.4762609, -2.2180566 53.4762886, -2.2180293 53.4763132, -2.217962 53.4764236)"
87,2360,59,0,23.98,0000:00,1,0,0,"LINESTRING (-2.217962 53.4764236, -2.2179417 53.476457)"
87,59,359,0,65.24,0000:00,1,0,0,"LINESTRING (-2.2179417 53.476457, -2.2179676 53.4766006, -2.2179868 53.4767353, -2.2179998 53.4768264)"
87,359,1265,0,212.32,0000:00,2,0,0,"LINESTRING (-2.2179998 53.4768264, -2.2180141 53.4769482, -2.2180938 53.4772562, -2.2182212 53.4776169, -2.2183054 53.4777921, -2.2185428 53.4779569, -2.2187267 53.4780089)"
88,1265,63,0,8.85,0000:00,5,0,0,"LINESTRING (-2.2187267 53.4780089, -2.2186462 53.4780724)"
88,63,427,0,37.12,0000:00,5,0,0,"LINESTRING (-2.2186462 53.4780724, -2.2183398 53.4782496)"
90,427,1103,0,29.71,0000:00,1,0,0,"LINESTRING (-2.2183398 53.4782496, -2.2183527 53.4779825)"
90,1103,62,0,144.28,0000:00,1,0,0,"LINESTRING (-2.2183527 53.4779825, -2.2181825 53.4778976, -2.2180665 53.4777413, -2.2180041 53.4776065, -2.2179324 53.477307, -2.2178615 53.4770252)"
90,62,60,0,148.91,0000:00,1,0,0,"LINESTRING (-2.2178615 53.4770252, -2.2178489 53.4769842)"
90,60,2352,0,210.83,0000:00,1,0,0,"LINESTRING (-2.2178489 53.4769842, -2.2177952 53.476557, -2.2177978 53.4764286)"
90,2352,1152,0,227.24,0000:00,1,0,0,"LINESTRING (-2.2177978 53.4764286, -2.2177989 53.4763745, -2.2178684 53.4762906)"
90,1152,2361,0,242.66,0000:00,1,0,0,"LINESTRING (-2.2178684 53.4762906, -2.2179275 53.4764247)"
90,2361,59,0,246.37,0000:00,1,0,0,"LINESTRING (-2.2179275 53.4764247, -2.2179417 53.476457)"
90,59,359,0,287.63,0000:00,1,0,0,"LINESTRING (-2.2179417 53.476457, -2.2179676 53.4766006, -2.2179868 53.4767353, -2.2179998 53.4768264)"
90,359,360,0,653.93,0000:00,1,0,0,"LINESTRING (-2.2179998 53.4768264, -2.2182542 53.4768042, -2.2184285 53.4768417, -2.2200118 53.4772325, -2.2201749 53.4772223, -2.2207843 53.4769158, -2.2213158 53.4765889, -2.2217019 53.476306, -2.2217595 53.4762677, -2.2224185 53.4758574)"
90,360,627,0,791.12,0000:00,1,0,0,"LINESTRING (-2.2224185 53.4758574, -2.2226023 53.4760365, -2.2227304 53.4761613, -2.2227862 53.4762157, -2.2234888 53.476914)"
90,627,2821,0,917.66,0000:00,1,0,0,"LINESTRING (-2.2234888 53.476914, -2.2227946 53.4771651, -2.2232863 53.4776595, -2.2233328 53.4777063, -2.2233573 53.4777274)"
90,2821,2786,0,938.52,0000:00,1,0,0,"LINESTRING (-2.2233573 53.4777274, -2.2235483 53.4778766)"
90,2786,2787,0,946.32,0000:00,1,0,0,"LINESTRING (-2.2235483 53.4778766, -2.2234751 53.4779316)"
90,2787,2820,0,1006.65,0000:00,1,0,0,"LINESTRING (-2.2234751 53.4779316, -2.2228493 53.4783261)"
90,2820,363,0,1165.84,0000:00,1,0,0,"LINESTRING (-2.2228493 53.4783261, -2.2224879 53.4781139, -2.2222253 53.4779627, -2.2218596 53.4777436, -2.2216953 53.4776465, -2.2215995 53.4776113, -2.2214935 53.4775805, -2.2213718 53.4775546, -2.2212701 53.4775343, -2.2211642 53.4775145, -2.2209679 53.4774816)"
90,363,624,0,1334.71,0000:00,1,0,0,"LINESTRING (-2.2209679 53.4774816, -2.2207816 53.4774501, -2.2206188 53.4774286, -2.2205361 53.4774204, -2.2204613 53.477424, -2.2203864 53.4774307, -2.2202864 53.4774434, -2.2201864 53.4774569, -2.2201098 53.4774636, -2.2200048 53.4774704, -2.2199312 53.4774678, -2.2198678 53.4774606, -2.2196771 53.4774278, -2.2185201 53.4771755)"
91,2356,2355,0,22.73,0000:00,0,0,0,"LINESTRING (-2.2176943 53.476431, -2.2176751 53.4763526, -2.2176274 53.4762307)"
91,2355,355,0,143.56,0000:00,1,0,0,"LINESTRING (-2.2176274 53.4762307, -2.2175924 53.4761413, -2.2174655 53.4759582, -2.2172853 53.4757641, -2.2170663 53.4755676, -2.2169236 53.4754662, -2.2167792 53.4752779)"
92,2353,1152,0,7.55,0000:00,3,0,0,"LINESTRING (-2.2178311 53.4762264, -2.2178684 53.4762906)"
93,1152,1154,0,6.67,0000:00,1,0,0,"LINESTRING (-2.2178684 53.4762906, -2.21791 53.476236)"
93,1154,61,0,19.09,0000:00,2,0,0,"LINESTRING (-2.21791 53.476236, -2.2180207 53.4761458)"
93,61,57,0,138.60,0000:00,3,0,0,"LINESTRING (-2.2180207 53.4761458, -2.218164 53.4760909, -2.2184372 53.4759911, -2.2187604 53.4758554, -2.2189137 53.4757513, -2.2190571 53.4756539, -2.2193325 53.4754278)"
94,2358,2360,0,20.03,0000:00,0,0,0,"LINESTRING (-2.2180874 53.4762609, -2.2180566 53.4762886, -2.2180293 53.4763132, -2.217962 53.4764236)"
94,2360,59,0,23.98,0000:00,0,0,0,"LINESTRING (-2.217962 53.4764236, -2.2179417 53.476457)"
94,59,359,0,65.24,0000:00,0,0,0,"LINESTRING (-2.2179417 53.476457, -2.2179676 53.4766006, -2.2179868 53.4767353, -2.2179998 53.4768264)"
94,359,1265,0,212.32,0000:00,0,0,0,"LINESTRING (-2.2179998 53.4768264, -2.2180141 53.4769482, -2.2180938 53.4772562, -2.2182212 53.4776169, -2.2183054 53.4777921, -2.2185428 53.4779569, -2.2187267 53.4780089)"
94,1265,63,0,221.17,0000:00,0,0,0,"LINESTRING (-2.2187267 53.4780089, -2.2186462 53.4780724)"
94,63,1103,0,243.12,0000:00,0,0,0,"LINESTRING (-2.2186462 53.4780724, -2.2184795 53.4780322, -2.2183527 53.4779825)"
94,1103,62,0,357.69,0000:00,0,0,0,"LINESTRING (-2.2183527 53.4779825, -2.2181825 53.4778976, -2.2180665 53.4777413, -2.2180041 53.4776065, -2.2179324 53.477307, -2.2178615 53.4770252)"
94,62,60,0,362.32,0000:00,0,0,0,"LINESTRING (-2.2178615 53.4770252, -2.2178489 53.4769842)"
94,60,2356,0,424.74,0000:00,0,0,0,"LINESTRING (-2.2178489 53.4769842, -2.2177461 53.4766928, -2.2176943 53.476431)"
94,2356,2355,0,447.47,0000:00,0,0,0,"LINESTRING (-2.2176943 53.476431, -2.2176751 53.4763526, -2.2176274 53.4762307)"
94,2355,355,0,568.30,0000:00,0,0,0,"LINESTRING (-2.2176274 53.4762307, -2.2175924 53.4761413, -2.2174655 53.4759582, -2.2172853 53.4757641, -2.2170663 53.4755676, -2.2169236 53.4754662, -2.2167792 53.4752779)"
94,355,356,0,736.17,0000:00,1,0,0,"LINESTRING (-2.2167792 53.4752779, -2.2163876 53.4752557, -2.214247 53.4751933)"
94,356,357,0,772.36,0000:00,1,0,0,"LINESTRING (-2.214247 53.4751933, -2.2137033 53.4751585)"
95,2645,2637,0,68.24,0000:00,1,0,0,"LINESTRING (-2.2143628 53.4745947, -2.2143684 53.474596, -2.2153246 53.4748159)"
95,2637,2643,0,1117.82,0000:00,2,0,0,"LINESTRING (-2.2153246 53.4748159, -2.2161589 53.4749987, -2.2182431 53.4754183, -2.2203365 53.4757906, -2.221165 53.4759562, -2.2302266 53.4780357)"
98,1909,106,0,44.93,0000:00,7,0,0,"LINESTRING (-2.2165392 53.474537, -2.216623 53.474938)"
98,106,355,0,84.27,0000:00,8,0,0,"LINESTRING (-2.216623 53.474938, -2.2166526 53.4750594, -2.2167792 53.4752779)"
98,355,356,0,252.14,0000:00,8,0,0,"LINESTRING (-2.2167792 53.4752779, -2.2163876 53.4752557, -2.214247 53.4751933)"
99,614,1109,0,19.64,0000:00,2,0,0,"LINESTRING (-2.2143329 53.4744935, -2.2143113 53.4746697)"
100,56,1104,0,22.86,0000:00,1,0,0,"LINESTRING (-2.2195259 53.475445, -2.219315 53.4756078)"
100,1104,1105,0,63.41,0000:00,2,0,0,"LINESTRING (-2.219315 53.4756078, -2.2191521 53.4757387, -2.2189219 53.4758868)"
100,1105,58,0,128.72,0000:00,3,0,0,"LINESTRING (-2.2189219 53.4758868, -2.2188593 53.4759271, -2.2185349 53.4760778, -2.2181234 53.4762285)"
100,58,2358,0,133.04,0000:00,4,0,0,"LINESTRING (-2.2181234 53.4762285, -2.2180874 53.4762609)"
100,2358,2360,0,153.07,0000:00,4,0,0,"LINESTRING (-2.2180874 53.4762609, -2.2180566 53.4762886, -2.2180293 53.4763132, -2.217962 53.4764236)"
100,2360,59,0,157.02,0000:00,4,0,0,"LINESTRING (-2.217962 53.4764236, -2.2179417 53.476457)"
102,1860,1295,0,19.35,0000:00,1,0,0,"LINESTRING (-2.2616315 53.4753945, -2.2615693 53.4753481, -2.2614517 53.4752573)"
102,1295,1459,0,72.19,0000:00,1,0,0,"LINESTRING (-2.2614517 53.4752573, -2.2614254 53.4752392, -2.2613336 53.4751473, -2.2612617 53.4750649, -2.2610883 53.4748355)"
102,1459,43,0,185.30,0000:00,2,0,0,"LINESTRING (-2.2610883 53.4748355, -2.2609758 53.4746755, -2.2609122 53.4745941, -2.260855 53.4745269, -2.2607687 53.4744308, -2.2606081 53.4742731, -2.2603198 53.4739281)"
102,43,669,0,210.76,0000:00,3,0,0,"LINESTRING (-2.2603198 53.4739281, -2.2601409 53.4737254)"
102,669,44,0,236.72,0000:00,3,0,0,"LINESTRING (-2.2601409 53.4737254, -2.2599319 53.4735279)"
102,44,1390,0,267.26,0000:00,3,0,0,"LINESTRING (-2.2599319 53.4735279, -2.2596994 53.4732906)"
102,1390,3066,0,308.79,0000:00,3,0,0,"LINESTRING (-2.2596994 53.4732906, -2.2595224 53.473139, -2.2593076 53.473)"
103,1973,2073,0,38.92,0000:00,1,0,0,"LINESTRING (-2.2322636 53.4818007, -2.2323115 53.4818354, -2.2326099 53.4819859, -2.2326853 53.4820426)"
103,2073,2074,0,85.89,0000:00,0,0,0,"LINESTRING (-2.2326853 53.4820426, -2.2329566 53.4821778, -2.2331886 53.4822934, -2.2332249 53.4823167)"
103,2074,2466,0,138.50,0000:00,0,0,0,"LINESTRING (-2.2332249 53.4823167, -2.2330411 53.4824435, -2.2329777 53.482488, -2.2329072 53.4825396, -2.2327501 53.4826545, -2.232733 53.4826691, -2.2327282 53.4826838)"
103,2466,2086,0,184.63,0000:00,1,0,0,"LINESTRING (-2.2327282 53.4826838, -2.2327303 53.4826922, -2.2327394 53.4827009, -2.2332027 53.4829235, -2.2332637 53.4829442)"
103,2086,225,0,242.00,0000:00,0,0,0,"LINESTRING (-2.2332637 53.4829442, -2.2327065 53.4833394)"
103,225,162,0,301.75,0000:00,1,0,0,"LINESTRING (-2.2327065 53.4833394, -2.2321305 53.4837533)"
103,162,163,0,348.19,0000:00,2,0,0,"LINESTRING (-2.2321305 53.4837533, -2.2320707 53.4837164, -2.231602 53.4834788)"
103,163,166,0,396.21,0000:00,2,0,0,"LINESTRING (-2.231602 53.4834788, -2.2313559 53.4836533, -2.2311403 53.4838119)"
104,2086,225,0,57.36,0000:00,0,0,0,"LINESTRING (-2.2332637 53.4829442, -2.2327065 53.4833394)"
104,225,162,0,117.12,0000:00,1,0,0,"LINESTRING (-2.2327065 53.4833394, -2.2321305 53.4837533)"
