,utd,utd_long,utd_lat,order,piece,linkid,group,utd_citycode,detectors,detid,detectors_length,pos,fclass,road,limit,detectors_citycode,lanes,detectors_long,detectors_lat
295,89693,-2.245674,53.488288,3,1,62,62.1,manchester,15284.0,N06351R,0.167026545636858,0.145861637512547,primary,Victoria Street,48.0,manchester,1.0,-2.244842,53.487075
296,89694,-2.240546,53.48731899999999,1,1,63,63.1,manchester,15272.0,N06321E,0.048987209406855005,0.045694905062212,other,Long Millgate,0.0,manchester,1.0,-2.24053,53.487347
297,89695,-2.24053,53.487347,2,1,63,63.1,manchester,15272.0,N06321E,0.048987209406855005,0.045694905062212,other,Long Millgate,0.0,manchester,1.0,-2.24053,53.487347
298,89696,-2.24032,53.487738,3,1,63,63.1,manchester,15272.0,N06321E,0.048987209406855005,0.045694905062212,other,Long Millgate,0.0,manchester,1.0,-2.24053,53.487347
299,89697,-2.232644,53.48505600000001,1,1,64,64.1,manchester,15210.0,N06151F,0.04709212385026401,0.044077022727085,trunk,Oldham Road,48.0,manchester,1.0,-2.2326200000000003,53.485079000000006
300,89698,-2.2326200000000003,53.485079000000006,2,1,64,64.1,manchester,15210.0,N06151F,0.04709212385026401,0.044077022727085,trunk,Oldham Road,48.0,manchester,1.0,-2.2326200000000003,53.485079000000006
301,89699,-2.232097,53.485323,3,1,64,64.1,manchester,15210.0,N06151F,0.04709212385026401,0.044077022727085,trunk,Oldham Road,48.0,manchester,1.0,-2.2326200000000003,53.485079000000006
302,89700,-2.231933,53.485237,1,1,65,65.1,manchester,15214.0,N06181H,0.047835759608855985,0.040924555209558,trunk,Oldham Road,48.0,manchester,3.0,-2.232019,53.485202
303,89701,-2.232019,53.485202,2,1,65,65.1,manchester,15214.0,N06181H,0.047835759608855985,0.040924555209558,trunk,Oldham Road,48.0,manchester,3.0,-2.232019,53.485202
304,89702,-2.232504,53.484975,3,1,65,65.1,manchester,15214.0,N06181H,0.047835759608855985,0.040924555209558,trunk,Oldham Road,48.0,manchester,3.0,-2.232019,53.485202
305,89703,-2.231877,53.4852,1,1,66,66.1,manchester,15264.0,N06181J,0.051201633808168,0.042587416160579,trunk,Oldham Road,48.0,manchester,2.0,-2.231986,53.485158
306,89704,-2.231986,53.485158,2,1,66,66.1,manchester,15264.0,N06181J,0.051201633808168,0.042587416160579,trunk,Oldham Road,48.0,manchester,2.0,-2.231986,53.485158
307,89705,-2.232491,53.484922,3,1,66,66.1,manchester,15264.0,N06181J,0.051201633808168,0.042587416160579,trunk,Oldham Road,48.0,manchester,2.0,-2.231986,53.485158
308,89706,-2.232928,53.484838,1,1,67,67.1,manchester,15252.0,N06121M,0.240838382456482,0.231280664843207,trunk,Swan Street,48.0,manchester,4.0,-2.233071,53.484848
309,89707,-2.233071,53.484848,2,1,67,67.1,manchester,15252.0,N06121M,0.240838382456482,0.231280664843207,trunk,Swan Street,48.0,manchester,4.0,-2.233071,53.484848
310,89708,-2.235734,53.486188,3,1,67,67.1,manchester,15252.0,N06121M,0.240838382456482,0.231280664843207,trunk,Swan Street,48.0,manchester,4.0,-2.233071,53.484848
311,89709,-2.232491,53.484922,1,1,68,68.1,manchester,15215.0,N06191Z,0.102995008416013,0.07395196274938,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.232577,53.484704
312,89710,-2.232647,53.484818,2,1,68,68.1,manchester,15215.0,N06191Z,0.102995008416013,0.07395196274938,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.232577,53.484704
313,89711,-2.232577,53.484704,3,1,68,68.1,manchester,15215.0,N06191Z,0.102995008416013,0.07395196274938,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.232577,53.484704
314,89712,-2.231732,53.484271,4,1,68,68.1,manchester,15215.0,N06191Z,0.102995008416013,0.07395196274938,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.232577,53.484704
315,89713,-2.231869,53.484191,1,1,69,69.1,manchester,15213.0,N06181K,0.067805369282081,0.063581485360547,trunk,Great Ancoats Street,48.0,manchester,4.0,-2.231922,53.484212
316,89714,-2.231922,53.484212,2,1,69,69.1,manchester,15213.0,N06181K,0.067805369282081,0.063581485360547,trunk,Great Ancoats Street,48.0,manchester,4.0,-2.231922,53.484212
317,89715,-2.232625,53.4846,3,1,69,69.1,manchester,15213.0,N06181K,0.067805369282081,0.063581485360547,trunk,Great Ancoats Street,48.0,manchester,4.0,-2.231922,53.484212
318,89716,-2.231732,53.484271,1,1,70,70.1,manchester,15258.0,N06161Q,0.089922896672557,0.064374057713057,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.231461,53.484108
319,89717,-2.231461,53.484108,2,1,70,70.1,manchester,15258.0,N06161Q,0.089922896672557,0.064374057713057,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.231461,53.484108
320,89718,-2.230702,53.483748,3,1,70,70.1,manchester,15258.0,N06161Q,0.089922896672557,0.064374057713057,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.231461,53.484108
321,89719,-2.2307240000000004,53.483601,1,1,71,71.1,manchester,15216.0,N06191N,0.100516053359196,0.095783902358637,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.230785,53.483623
322,89720,-2.230785,53.483623,2,1,71,71.1,manchester,15216.0,N06191N,0.100516053359196,0.095783902358637,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.230785,53.483623
323,89721,-2.231869,53.484191,3,1,71,71.1,manchester,15216.0,N06191N,0.100516053359196,0.095783902358637,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.230785,53.483623
324,89722,-2.230184,53.483448,1,1,72,72.1,manchester,15204.0,N06111V,0.119160559304909,0.116663677619862,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.230164,53.483429
325,89723,-2.230164,53.483429,2,1,72,72.1,manchester,15204.0,N06111V,0.119160559304909,0.116663677619862,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.230164,53.483429
326,89724,-2.2288650000000003,53.482723,3,1,72,72.1,manchester,15204.0,N06111V,0.119160559304909,0.116663677619862,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.230164,53.483429
327,89725,-2.229038,53.482668,1,1,73,73.1,manchester,15259.0,N06161T,0.11360954888105497,0.10059432889485,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.229181,53.482748
328,89726,-2.229181,53.482748,2,1,73,73.1,manchester,15259.0,N06161T,0.11360954888105497,0.10059432889485,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.229181,53.482748
329,89727,-2.230251,53.483388,3,1,73,73.1,manchester,15259.0,N06161T,0.11360954888105497,0.10059432889485,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.229181,53.482748
330,89728,-2.2288650000000003,53.482723,1,1,74,74.1,manchester,15249.0,N06113Y,0.06696370981637999,0.058834212926080987,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2287790000000003,53.482671
331,89729,-2.2287790000000003,53.482671,2,1,74,74.1,manchester,15249.0,N06113Y,0.06696370981637999,0.058834212926080987,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2287790000000003,53.482671
332,89730,-2.228151,53.482298,3,1,74,74.1,manchester,15249.0,N06113Y,0.06696370981637999,0.058834212926080987,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2287790000000003,53.482671
333,89731,-2.228151,53.482298,1,1,75,75.1,manchester,15230.0,N06291B,0.106609858292887,0.094650947066911,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.228022,53.482223
334,89732,-2.228022,53.482223,2,1,75,75.1,manchester,15230.0,N06291B,0.106609858292887,0.094650947066911,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.228022,53.482223
335,89733,-2.2275240000000003,53.481939,3,1,75,75.1,manchester,15230.0,N06291B,0.106609858292887,0.094650947066911,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.228022,53.482223
336,89734,-2.226909,53.481697,4,1,75,75.1,manchester,15230.0,N06291B,0.106609858292887,0.094650947066911,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.228022,53.482223
337,89735,-2.2281,53.482161,1,1,76,76.1,manchester,15205.0,N06112W,0.08407195716553999,0.07637698851062401,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2281880000000003,53.48220600000001
338,89736,-2.2281880000000003,53.48220600000001,2,1,76,76.1,manchester,15205.0,N06112W,0.08407195716553999,0.07637698851062401,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2281880000000003,53.48220600000001
339,89737,-2.228859,53.482582,3,1,76,76.1,manchester,15205.0,N06112W,0.08407195716553999,0.07637698851062401,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2281880000000003,53.48220600000001
340,89738,-2.229038,53.482668,4,1,76,76.1,manchester,15205.0,N06112W,0.08407195716553999,0.07637698851062401,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2281880000000003,53.48220600000001
341,89739,-2.2265900000000003,53.481436,1,1,77,77.1,manchester,15250.0,N06114Z,0.129532645058645,0.090906854754771,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2271,53.481603
342,89740,-2.226992,53.481566,2,1,77,77.1,manchester,15250.0,N06114Z,0.129532645058645,0.090906854754771,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2271,53.481603
343,89741,-2.2271,53.481603,3,1,77,77.1,manchester,15250.0,N06114Z,0.129532645058645,0.090906854754771,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2271,53.481603
344,89742,-2.2281,53.482161,4,1,77,77.1,manchester,15250.0,N06114Z,0.129532645058645,0.090906854754771,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2271,53.481603
345,89743,-2.226909,53.481697,1,1,78,78.1,manchester,15237.0,N06271G,0.166797527596613,0.11511548902094003,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.226255,53.481448
346,89744,-2.226467,53.481508,2,1,78,78.1,manchester,15237.0,N06271G,0.166797527596613,0.11511548902094003,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.226255,53.481448
347,89745,-2.226255,53.481448,3,1,78,78.1,manchester,15237.0,N06271G,0.166797527596613,0.11511548902094003,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.226255,53.481448
348,89746,-2.225756,53.48129399999999,4,1,78,78.1,manchester,15237.0,N06271G,0.166797527596613,0.11511548902094003,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.226255,53.481448
349,89747,-2.225284,53.48114399999999,5,1,78,78.1,manchester,15237.0,N06271G,0.166797527596613,0.11511548902094003,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.226255,53.481448
350,89748,-2.224774,53.480916,6,1,78,78.1,manchester,15237.0,N06271G,0.166797527596613,0.11511548902094003,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.226255,53.481448
351,89749,-2.224396,53.480573,1,1,79,79.1,manchester,15231.0,N06291E,0.17517522845500194,0.13222884116478198,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.224874,53.480833
352,89750,-2.224777,53.48078,2,1,79,79.1,manchester,15231.0,N06291E,0.17517522845500194,0.13222884116478198,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.224874,53.480833
353,89751,-2.224874,53.480833,3,1,79,79.1,manchester,15231.0,N06291E,0.17517522845500194,0.13222884116478198,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.224874,53.480833
354,89752,-2.225971,53.481211,4,1,79,79.1,manchester,15231.0,N06291E,0.17517522845500194,0.13222884116478198,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.224874,53.480833
355,89753,-2.2265900000000003,53.481436,5,1,79,79.1,manchester,15231.0,N06291E,0.17517522845500194,0.13222884116478198,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.224874,53.480833
356,89754,-2.224774,53.480916,1,1,80,80.1,manchester,15335.0,N06281M,0.19259390531443105,0.14045264461571,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2242,53.480597
357,89755,-2.224332,53.480658,2,1,80,80.1,manchester,15335.0,N06281M,0.19259390531443105,0.14045264461571,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2242,53.480597
358,89756,-2.2242,53.480597,3,1,80,80.1,manchester,15335.0,N06281M,0.19259390531443105,0.14045264461571,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2242,53.480597
359,89757,-2.223557,53.48007,4,1,80,80.1,manchester,15335.0,N06281M,0.19259390531443105,0.14045264461571,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2242,53.480597
360,89758,-2.2228380000000003,53.479636,5,1,80,80.1,manchester,15335.0,N06281M,0.19259390531443105,0.14045264461571,trunk,Great Ancoats Street,48.0,manchester,3.0,-2.2242,53.480597
361,89759,-2.222545,53.479328,1,1,81,81.1,manchester,15236.0,N06271K,0.185913259028658,0.143865492509853,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.222988,53.479598
362,89760,-2.222988,53.479598,2,1,81,81.1,manchester,15236.0,N06271K,0.185913259028658,0.143865492509853,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.222988,53.479598
363,89761,-2.223648,53.479963,3,1,81,81.1,manchester,15236.0,N06271K,0.185913259028658,0.143865492509853,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.222988,53.479598
364,89762,-2.224396,53.480573,4,1,81,81.1,manchester,15236.0,N06271K,0.185913259028658,0.143865492509853,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.222988,53.479598
365,89763,-2.221931,53.479114,1,1,82,82.1,manchester,15243.0,N06251T,0.226853133820268,0.192887595994076,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.221549,53.478911
366,89764,-2.221549,53.478911,2,1,82,82.1,manchester,15243.0,N06251T,0.226853133820268,0.192887595994076,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.221549,53.478911
367,89765,-2.220917,53.478527,3,1,82,82.1,manchester,15243.0,N06251T,0.226853133820268,0.192887595994076,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.221549,53.478911
368,89766,-2.220475,53.478378,4,1,82,82.1,manchester,15243.0,N06251T,0.226853133820268,0.192887595994076,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.221549,53.478911
369,89767,-2.21992,53.478295,5,1,82,82.1,manchester,15243.0,N06251T,0.226853133820268,0.192887595994076,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.221549,53.478911
370,89768,-2.219016,53.478183,6,1,82,82.1,manchester,15243.0,N06251T,0.226853133820268,0.192887595994076,trunk,Great Ancoats Street,48.0,manchester,2.0,-2.221549,53.478911
371,89769,-2.219268,53.478107,1,1,83,83.1,manchester,15234.0,N06281R,0.17806406783161602,0.172984845403906,trunk,Mancunian Way,48.0,manchester,2.0,-2.219343,53.478116
372,89770,-2.219343,53.478116,2,1,83,83.1,manchester,15234.0,N06281R,0.17806406783161602,0.172984845403906,trunk,Mancunian Way,48.0,manchester,2.0,-2.219343,53.478116
373,89771,-2.220346,53.478273,3,1,83,83.1,manchester,15234.0,N06281R,0.17806406783161602,0.172984845403906,trunk,Mancunian Way,48.0,manchester,2.0,-2.219343,53.478116
374,89772,-2.220791,53.478391,4,1,83,83.1,manchester,15234.0,N06281R,0.17806406783161602,0.172984845403906,trunk,Mancunian Way,48.0,manchester,2.0,-2.219343,53.478116
375,89773,-2.221612,53.478811,5,1,83,83.1,manchester,15234.0,N06281R,0.17806406783161602,0.172984845403906,trunk,Mancunian Way,48.0,manchester,2.0,-2.219343,53.478116
376,89774,-2.219,53.478196,1,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
377,89775,-2.218857,53.478182,2,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
378,89776,-2.218613,53.47814200000001,3,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
379,89777,-2.21821,53.477956000000006,4,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
380,89778,-2.218037,53.477783,5,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
381,89779,-2.217894,53.47750500000001,6,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
382,89780,-2.217825,53.477087,7,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
383,89781,-2.217768,53.476686,8,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
384,89782,-2.2177580000000003,53.47658199999999,9,1,84,84.1,manchester,15247.0,N06242Z,0.21816594934254505,0.157914758718201,trunk,Mancunian Way,48.0,manchester,2.0,-2.21821,53.477956000000006
385,89783,-2.219008,53.478169,1,1,85,85.1,manchester,15248.0,N06241Y,0.213301995205728,0.15587223182884802,trunk,Mancunian Way,48.0,manchester,2.0,-2.21825,53.477939
386,89784,-2.218651,53.478113,2,1,85,85.1,manchester,15248.0,N06241Y,0.213301995205728,0.15587223182884802,trunk,Mancunian Way,48.0,manchester,2.0,-2.21825,53.477939
387,89785,-2.21825,53.477939,3,1,85,85.1,manchester,15248.0,N06241Y,0.213301995205728,0.15587223182884802,trunk,Mancunian Way,48.0,manchester,2.0,-2.21825,53.477939
388,89786,-2.2180880000000003,53.47776500000001,4,1,85,85.1,manchester,15248.0,N06241Y,0.213301995205728,0.15587223182884802,trunk,Mancunian Way,48.0,manchester,2.0,-2.21825,53.477939
389,89787,-2.21794,53.47744599999999,5,1,85,85.1,manchester,15248.0,N06241Y,0.213301995205728,0.15587223182884802,trunk,Mancunian Way,48.0,manchester,2.0,-2.21825,53.477939
390,89788,-2.217849,53.476999,6,1,85,85.1,manchester,15248.0,N06241Y,0.213301995205728,0.15587223182884802,trunk,Mancunian Way,48.0,manchester,2.0,-2.21825,53.477939
391,89789,-2.217827,53.476579,7,1,85,85.1,manchester,15248.0,N06241Y,0.213301995205728,0.15587223182884802,trunk,Mancunian Way,48.0,manchester,2.0,-2.21825,53.477939
392,89790,-2.218082,53.476244,1,1,86,86.1,manchester,15245.0,N06251X,0.200199960578373,0.160861638812217,trunk,Mancunian Way,48.0,manchester,3.0,-2.217946,53.47658199999999
393,89791,-2.21797,53.476386,2,1,86,86.1,manchester,15245.0,N06251X,0.200199960578373,0.160861638812217,trunk,Mancunian Way,48.0,manchester,3.0,-2.217946,53.47658199999999
394,89792,-2.217946,53.47658199999999,3,1,86,86.1,manchester,15245.0,N06251X,0.200199960578373,0.160861638812217,trunk,Mancunian Way,48.0,manchester,3.0,-2.217946,53.47658199999999
395,89793,-2.2180470000000003,53.477141,4,1,86,86.1,manchester,15245.0,N06251X,0.200199960578373,0.160861638812217,trunk,Mancunian Way,48.0,manchester,3.0,-2.217946,53.47658199999999
396,89794,-2.218195,53.47756999999999,5,1,86,86.1,manchester,15245.0,N06251X,0.200199960578373,0.160861638812217,trunk,Mancunian Way,48.0,manchester,3.0,-2.217946,53.47658199999999
397,89795,-2.21833,53.477812,6,1,86,86.1,manchester,15245.0,N06251X,0.200199960578373,0.160861638812217,trunk,Mancunian Way,48.0,manchester,3.0,-2.217946,53.47658199999999
398,89796,-2.218564,53.477941,7,1,86,86.1,manchester,15245.0,N06251X,0.200199960578373,0.160861638812217,trunk,Mancunian Way,48.0,manchester,3.0,-2.217946,53.47658199999999
399,89797,-2.218053,53.477151,1,1,87,87.1,manchester,15244.0,N06251W,0.13401781903713195,0.08870358622171001,trunk,Mancunian Way,48.0,manchester,1.0,-2.21807,53.477558
400,89798,-2.218058,53.477359,2,1,87,87.1,manchester,15244.0,N06251W,0.13401781903713195,0.08870358622171001,trunk,Mancunian Way,48.0,manchester,1.0,-2.21807,53.477558
401,89799,-2.21807,53.477558,3,1,87,87.1,manchester,15244.0,N06251W,0.13401781903713195,0.08870358622171001,trunk,Mancunian Way,48.0,manchester,1.0,-2.21807,53.477558
402,89800,-2.218259,53.47787,4,1,87,87.1,manchester,15244.0,N06251W,0.13401781903713195,0.08870358622171001,trunk,Mancunian Way,48.0,manchester,1.0,-2.21807,53.477558
403,89801,-2.218506,53.478003,5,1,87,87.1,manchester,15244.0,N06251W,0.13401781903713195,0.08870358622171001,trunk,Mancunian Way,48.0,manchester,1.0,-2.21807,53.477558
404,89802,-2.218605,53.478067,6,1,87,87.1,manchester,15244.0,N06251W,0.13401781903713195,0.08870358622171001,trunk,Mancunian Way,48.0,manchester,1.0,-2.21807,53.477558
405,89803,-2.218621,53.478179,7,1,87,87.1,manchester,15244.0,N06251W,0.13401781903713195,0.08870358622171001,trunk,Mancunian Way,48.0,manchester,1.0,-2.21807,53.477558
406,89804,-2.21857,53.478239,8,1,87,87.1,manchester,15244.0,N06251W,0.13401781903713195,0.08870358622171001,trunk,Mancunian Way,48.0,manchester,1.0,-2.21807,53.477558
407,89805,-2.21857,53.478239,1,1,88,88.1,manchester,15240.0,N06252D,0.06067394655330601,0.055894812760048,tertiary,Every Street,0.0,manchester,1.0,-2.218522,53.478271
408,89806,-2.218522,53.478271,2,1,88,88.1,manchester,15240.0,N06252D,0.06067394655330601,0.055894812760048,tertiary,Every Street,0.0,manchester,1.0,-2.218522,53.478271
409,89807,-2.217962,53.478646,3,1,88,88.1,manchester,15240.0,N06252D,0.06067394655330601,0.055894812760048,tertiary,Every Street,0.0,manchester,1.0,-2.218522,53.478271
410,89808,-2.217902,53.478621,1,1,89,89.1,manchester,15242.0,N06251V,0.059898624707311,0.058991462991061,tertiary,Every Street,32.0,manchester,1.0,-2.217909,53.478614
411,89809,-2.217909,53.478614,2,1,89,89.1,manchester,15242.0,N06251V,0.059898624707311,0.058991462991061,tertiary,Every Street,32.0,manchester,1.0,-2.217909,53.478614
412,89810,-2.218468,53.478202,3,1,89,89.1,manchester,15242.0,N06251V,0.059898624707311,0.058991462991061,tertiary,Every Street,32.0,manchester,1.0,-2.217909,53.478614
413,89811,-2.217626,53.476305,1,1,90,90.1,manchester,15225.0,N06222H,0.101066804065121,0.09331318240795,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217594,53.476238
414,89812,-2.217594,53.476238,2,1,90,90.1,manchester,15225.0,N06222H,0.101066804065121,0.09331318240795,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217594,53.476238
415,89813,-2.217465,53.476019,3,1,90,90.1,manchester,15225.0,N06222H,0.101066804065121,0.09331318240795,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217594,53.476238
416,89814,-2.216926,53.47550500000001,4,1,90,90.1,manchester,15225.0,N06222H,0.101066804065121,0.09331318240795,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217594,53.476238
417,89815,-2.216871,53.475264,1,1,91,91.1,manchester,15229.0,N06241A,0.117693523362531,0.088187468663217,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217083,53.475497
418,89816,-2.217083,53.475497,2,1,91,91.1,manchester,15229.0,N06241A,0.117693523362531,0.088187468663217,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217083,53.475497
419,89817,-2.217318,53.475667,3,1,91,91.1,manchester,15229.0,N06241A,0.117693523362531,0.088187468663217,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217083,53.475497
420,89818,-2.217628,53.475963,4,1,91,91.1,manchester,15229.0,N06241A,0.117693523362531,0.088187468663217,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217083,53.475497
421,89819,-2.217767,53.47617,5,1,91,91.1,manchester,15229.0,N06241A,0.117693523362531,0.088187468663217,trunk,Pin Mill Brow,48.0,manchester,2.0,-2.217083,53.475497
422,89820,-2.217827,53.476579,1,1,92,92.1,manchester,15218.0,N06211C,0.061757016321064,0.008692264938232,trunk,Mancunian Way,64.0,manchester,2.0,-2.218053,53.476153
423,89821,-2.21783,53.476324,2,1,92,92.1,manchester,15218.0,N06211C,0.061757016321064,0.008692264938232,trunk,Mancunian Way,64.0,manchester,2.0,-2.218053,53.476153
424,89822,-2.217975,53.47618000000001,3,1,92,92.1,manchester,15218.0,N06211C,0.061757016321064,0.008692264938232,trunk,Mancunian Way,64.0,manchester,2.0,-2.218053,53.476153
425,89823,-2.218053,53.476153,4,1,92,92.1,manchester,15218.0,N06211C,0.061757016321064,0.008692264938232,trunk,Mancunian Way,64.0,manchester,2.0,-2.218053,53.476153
426,89824,-2.21816,53.476108,5,1,92,92.1,manchester,15218.0,N06211C,0.061757016321064,0.008692264938232,trunk,Mancunian Way,64.0,manchester,2.0,-2.218053,53.476153
427,89825,-2.217239,53.475364,1,1,93,93.1,manchester,15222.0,N06221P,0.187989520010531,0.13260184391525398,trunk,Ashton Old Road,48.0,manchester,2.0,-2.216407,53.47532800000001
428,89826,-2.216407,53.47532800000001,2,1,93,93.1,manchester,15222.0,N06221P,0.187989520010531,0.13260184391525398,trunk,Ashton Old Road,48.0,manchester,2.0,-2.216407,53.47532800000001
429,89827,-2.214416,53.475235,3,1,93,93.1,manchester,15222.0,N06221P,0.187989520010531,0.13260184391525398,trunk,Ashton Old Road,48.0,manchester,2.0,-2.216407,53.47532800000001
430,89828,-2.214043,53.47516,1,1,94,94.1,manchester,15226.0,N06222K,0.156278815242236,0.131091600114431,trunk,Ashton Old Road,48.0,manchester,2.0,-2.214421,53.475179
431,89829,-2.214421,53.475179,2,1,94,94.1,manchester,15226.0,N06222K,0.156278815242236,0.131091600114431,trunk,Ashton Old Road,48.0,manchester,2.0,-2.214421,53.475179
432,89830,-2.216111,53.475203,3,1,94,94.1,manchester,15226.0,N06222K,0.156278815242236,0.131091600114431,trunk,Ashton Old Road,48.0,manchester,2.0,-2.214421,53.475179
433,89831,-2.216392,53.475227,4,1,94,94.1,manchester,15226.0,N06222K,0.156278815242236,0.131091600114431,trunk,Ashton Old Road,48.0,manchester,2.0,-2.214421,53.475179
434,89832,-2.216392,53.475227,1,1,95,95.1,manchester,15221.0,N06211E,0.17861308757203198,0.13094316548198298,trunk,Fairfield Street,48.0,manchester,2.0,-2.217109,53.475249
435,89833,-2.217109,53.475249,2,1,95,95.1,manchester,15221.0,N06211E,0.17861308757203198,0.13094316548198298,trunk,Fairfield Street,48.0,manchester,2.0,-2.217109,53.475249
436,89834,-2.219071,53.475368,3,1,95,95.1,manchester,15221.0,N06211E,0.17861308757203198,0.13094316548198298,trunk,Fairfield Street,48.0,manchester,2.0,-2.217109,53.475249
437,89835,-2.2191110000000003,53.475434,1,1,96,96.1,manchester,15227.0,N06222M,0.124539704351143,0.119813695179431,trunk,Fairfield Street,48.0,manchester,2.0,-2.21904,53.47543100000001
438,89836,-2.21904,53.47543100000001,2,1,96,96.1,manchester,15227.0,N06222M,0.124539704351143,0.119813695179431,trunk,Fairfield Street,48.0,manchester,2.0,-2.21904,53.47543100000001
439,89837,-2.217239,53.475364,3,1,96,96.1,manchester,15227.0,N06222M,0.124539704351143,0.119813695179431,trunk,Fairfield Street,48.0,manchester,2.0,-2.21904,53.47543100000001
440,89838,-2.215747,53.471024,1,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
441,89839,-2.215796,53.471387,2,1,97,97.1,manchester,15228.0,N06222L,0.480054110354501,0.105795583999267,trunk,Chancellor Lane,48.0,manchester,2.0,-2.216528,53.474344
