name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,264,30935762,,,0,,,,-2.2468803,53.4773279,,,
,265,30935767,,,0,,,,-2.2453288,53.4784448,,,
,266,30935788,,,0,,,,-2.2452549,53.4787014,,,
,267,30935869,,,0,,,,-2.2516672,53.4791178,,,
,268,30936036,,,0,,,,-2.250039,53.4775062,,,
,269,30936037,,,0,,,,-2.2506091,53.4776087,,,
,270,30960967,,,0,,,,-2.2575711,53.4832826,,,
,271,30960973,,,0,,,,-2.2664177,53.4831356,,,
,272,30960978,,,0,,,,-2.2704037,53.4836753,,,
,273,30961055,,,0,,,,-2.2591341,53.4870064,,,
,274,30961356,,,0,,,,-2.264579,53.482283,,,
,275,30961359,,,0,,,,-2.2662142,53.4801672,,,
,276,30961517,,,0,,,,-2.267738,53.4740067,,,
,277,30961520,,,0,,,,-2.2660449,53.4752731,,,
,278,30961726,,,0,,,,-2.2650378,53.4789634,,,
,279,31207589,,,0,,,,-2.2492621,53.47435,,,
,280,31334624,,,0,,,,-2.2520055,53.4815138,,,
,281,31334625,,,0,,,,-2.2523196,53.4815609,,,
,282,31334626,,,0,,,,-2.2527645,53.4816785,,,
,283,31334627,,,0,,,,-2.2534502,53.4820069,,,
,284,31334629,traffic_signals,,1,,,,-2.2551049,53.4834979,,,
,285,31335292,,,0,,,,-2.2189358,53.4809471,,,
,286,31335299,,,0,,,,-2.2152052,53.4823974,,,
,287,31335301,,,0,,,,-2.2127727,53.4827388,,,
,288,31335501,traffic_signals,,1,,,,-2.2169344,53.4843342,,,
,289,31335502,,,0,,,,-2.2185839,53.4835297,,,
,290,31335513,,,0,,,,-2.2182535,53.4832779,,,
,291,31335514,,,0,,,,-2.2178531,53.4829764,,,
,292,31335532,,,0,,,,-2.2188152,53.4865487,,,
,293,31335533,,,0,,,,-2.219307,53.4870541,,,
,294,31335536,,,0,,,,-2.219894,53.4873278,,,
,295,31335541,,,0,,,,-2.2217726,53.4877233,,,
,296,31335623,,,0,,,,-2.2128314,53.4862038,,,
,297,31372230,,,0,,,,-2.2490858,53.4924072,,,
,298,31372370,,,0,,,,-2.2447606,53.4925426,,,
,299,31372371,,,0,,,,-2.2455112,53.4921357,,,
,300,31372523,,,0,,,,-2.2366778,53.4927827,,,
,301,31493888,,,0,,,,-2.2319014,53.4853861,,,
,302,31493944,,,0,,,,-2.2336061,53.4857648,,,
,303,31493962,,,0,,,,-2.2356512,53.4865466,,,
,304,31493970,,,0,,,,-2.2334096,53.4865939,,,
,305,31493973,,,0,,,,-2.2313704,53.4855747,,,
,306,31494005,,,0,,,,-2.2303186,53.4859448,,,
,307,31494008,,,0,,,,-2.2316637,53.4871268,,,
,308,31495788,,,0,,,,-2.2391379,53.4846574,,,
,309,31496101,,,0,,,,-2.2366785,53.4834272,,,
,310,31563956,,,0,,,,-2.2231755,53.4795372,,,
,311,31565038,,,0,,,,-2.2466698,53.4907874,,,
,312,31565039,,,0,,,,-2.2463679,53.4903936,,,
,313,31565040,,,0,,,,-2.2470849,53.4902197,,,
,314,31565063,,,0,,,,-2.244776,53.4919843,,,
,315,31565064,,,0,,,,-2.2452648,53.4911937,,,
,316,32053157,,,0,,,,-2.2366089,53.479186,,,
,317,32055668,,,0,,,,-2.2411966,53.4908621,,,
,318,32058592,,,0,,,,-2.2295936,53.4735442,,,
,319,32099912,,,0,,,,-2.2564091,53.4810437,,,
,320,32099913,,,0,,,,-2.2563685,53.4809944,,,
,321,32099914,,,0,,,,-2.2542393,53.4791013,,,
,322,32099917,,,0,,,,-2.2546197,53.4783063,,,
,323,32099920,,,0,,,,-2.2535466,53.478124,,,
,324,32102413,,,0,,,,-2.2522173,53.4759752,,,
,325,32102414,,,0,,,,-2.2510474,53.4758085,,,
,326,32102415,,,0,,,,-2.2556745,53.4758966,,,
,327,32102418,,,0,,,,-2.2561842,53.4751451,,,
,328,32102423,,,0,,,,-2.2513693,53.4762948,,,
,329,32102426,,,0,,,,-2.2518909,53.4764279,,,
