link_id,name,corridor_id,corridor_link_order,from_node_id,to_node_id,directed,geometry_id,geometry,dir_flag,parent_link_id,length,grade,facility_type,capacity,free_speed,lanes
100000200,89646,Addington Street,2,100000249,100000250,,,"LINESTRING (-2.234344 53.48662,-2.233187 53.48604)",,,,trunk,,,48.0,2.0
100000201,89647,Addington Street,3,100000250,100000251,,,"LINESTRING (-2.233187 53.48604,-2.23207 53.485489)",,,,trunk,,,48.0,2.0
100000202,89649,Rochdale Road,1,100000252,100000253,,,"LINESTRING (-2.235144 53.486739,-2.2352 53.48670799999999)",,,,trunk,,,48.0,1.0
100000203,89650,Rochdale Road,2,100000253,100000254,,,"LINESTRING (-2.2352 53.48670799999999,-2.235643 53.48645)",,,,trunk,,,48.0,1.0
100000204,89652,Rochdale Road,1,100000255,100000256,,,"LINESTRING (-2.235109 53.486711,-2.235162 53.486687)",,,,trunk,,,48.0,1.0
100000205,89653,Rochdale Road,2,100000256,100000257,,,"LINESTRING (-2.235162 53.486687,-2.235589 53.486426)",,,,trunk,,,48.0,1.0
100000206,89655,Rochdale Road,1,100000258,100000259,,,"LINESTRING (-2.235774 53.486521,-2.23575 53.486538)",,,,trunk,,,48.0,1.0
100000207,89656,Rochdale Road,2,100000259,100000260,,,"LINESTRING (-2.23575 53.486538,-2.235368 53.48678)",,,,trunk,,,48.0,1.0
100000208,89658,Rochdale Road,1,100000261,100000262,,,"LINESTRING (-2.235719 53.486485,-2.23569 53.48650799999999)",,,,trunk,,,48.0,1.0
100000209,89659,Rochdale Road,2,100000262,100000263,,,"LINESTRING (-2.23569 53.48650799999999,-2.235321 53.486755)",,,,trunk,,,48.0,1.0
100000210,89661,Ludgate Hill,1,100000264,100000265,,,"LINESTRING (-2.234473 53.489236,-2.234087 53.48893)",,,,other,,,0.0,1.0
100000211,89662,Ludgate Hill,2,100000265,100000266,,,"LINESTRING (-2.234087 53.48893,-2.233392 53.488398)",,,,other,,,0.0,1.0
100000212,89663,Ludgate Hill,3,100000266,100000267,,,"LINESTRING (-2.233392 53.488398,-2.233181 53.488257)",,,,other,,,0.0,1.0
100000213,89664,Ludgate Hill,4,100000267,100000268,,,"LINESTRING (-2.233181 53.488257,-2.232896 53.48804200000001)",,,,other,,,0.0,1.0
100000214,89666,Miller Street,1,100000269,100000270,,,"LINESTRING (-2.238593 53.487196,-2.23866 53.487217)",,,,trunk,,,48.0,2.0
100000215,89667,Miller Street,2,100000270,100000271,,,"LINESTRING (-2.23866 53.487217,-2.239516 53.487557)",,,,trunk,,,48.0,2.0
100000216,89668,Miller Street,3,100000271,100000272,,,"LINESTRING (-2.239516 53.487557,-2.23972 53.487662)",,,,trunk,,,48.0,2.0
100000217,89670,Miller Street,1,100000273,100000274,,,"LINESTRING (-2.238604 53.48716500000001,-2.23868 53.487187)",,,,trunk,,,48.0,2.0
100000218,89671,Miller Street,2,100000274,100000275,,,"LINESTRING (-2.23868 53.487187,-2.239569 53.487532)",,,,trunk,,,48.0,2.0
100000219,89672,Miller Street,3,100000275,100000276,,,"LINESTRING (-2.239569 53.487532,-2.239746 53.487634)",,,,trunk,,,48.0,2.0
100000220,89674,Swan Street,1,100000277,100000278,,,"LINESTRING (-2.236238 53.486427,-2.2362900000000003 53.486458)",,,,trunk,,,48.0,2.0
100000221,89675,Swan Street,2,100000278,100000279,,,"LINESTRING (-2.2362900000000003 53.486458,-2.238448 53.48713299999999)",,,,trunk,,,48.0,2.0
100000222,89677,Shudehill,1,100000280,100000281,,,"LINESTRING (-2.235938 53.486172,-2.23616 53.486068)",,,,primary,,,48.0,1.0
100000223,89678,Shudehill,2,100000281,100000282,,,"LINESTRING (-2.23616 53.486068,-2.236925 53.485717)",,,,primary,,,48.0,1.0
100000224,89680,Shudehill,1,100000283,100000284,,,"LINESTRING (-2.237166 53.485664,-2.23706 53.485708)",,,,primary,,,32.0,1.0
100000225,89681,Shudehill,2,100000284,100000285,,,"LINESTRING (-2.23706 53.485708,-2.236321 53.486063)",,,,primary,,,32.0,1.0
100000226,89682,Shudehill,3,100000285,100000286,,,"LINESTRING (-2.236321 53.486063,-2.236198 53.486148)",,,,primary,,,32.0,1.0
100000227,89684,Hanover Street,1,100000287,100000288,,,"LINESTRING (-2.240471 53.486683,-2.239199 53.48625799999999)",,,,other,,,0.0,1.0
100000228,89685,Hanover Street,2,100000288,100000289,,,"LINESTRING (-2.239199 53.48625799999999,-2.237871 53.485835)",,,,other,,,0.0,1.0
100000229,89686,Hanover Street,3,100000289,100000290,,,"LINESTRING (-2.237871 53.485835,-2.23751 53.48571800000001)",,,,other,,,0.0,1.0
100000230,89688,Shudehill,1,100000291,100000292,,,"LINESTRING (-2.238486 53.484988,-2.23815 53.485155000000006)",,,,primary,,,32.0,1.0
100000231,89689,Shudehill,2,100000292,100000293,,,"LINESTRING (-2.23815 53.485155000000006,-2.237346 53.485546)",,,,primary,,,32.0,1.0
100000232,89691,Victoria Street,1,100000294,100000295,,,"LINESTRING (-2.244794 53.486887,-2.244842 53.487075)",,,,primary,,,48.0,1.0
100000233,89692,Victoria Street,2,100000295,100000296,,,"LINESTRING (-2.244842 53.487075,-2.245674 53.488288)",,,,primary,,,48.0,1.0
100000234,89694,Long Millgate,1,100000297,100000298,,,"LINESTRING (-2.240546 53.48731899999999,-2.24053 53.487347)",,,,other,,,0.0,1.0
100000235,89695,Long Millgate,2,100000298,100000158,,,"LINESTRING (-2.24053 53.487347,-2.24032 53.487738)",,,,other,,,0.0,1.0
100000236,89697,Oldham Road,1,100000300,100000301,,,"LINESTRING (-2.232644 53.48505600000001,-2.2326200000000003 53.485079000000006)",,,,trunk,,,48.0,1.0
100000237,89698,Oldham Road,2,100000301,100000302,,,"LINESTRING (-2.2326200000000003 53.485079000000006,-2.232097 53.485323)",,,,trunk,,,48.0,1.0
100000238,89700,Oldham Road,1,100000303,100000304,,,"LINESTRING (-2.231933 53.485237,-2.232019 53.485202)",,,,trunk,,,48.0,3.0
100000239,89701,Oldham Road,2,100000304,100000305,,,"LINESTRING (-2.232019 53.485202,-2.232504 53.484975)",,,,trunk,,,48.0,3.0
100000240,89703,Oldham Road,1,100000306,100000307,,,"LINESTRING (-2.231877 53.4852,-2.231986 53.485158)",,,,trunk,,,48.0,2.0
100000241,89704,Oldham Road,2,100000307,100000308,,,"LINESTRING (-2.231986 53.485158,-2.232491 53.484922)",,,,trunk,,,48.0,2.0
100000242,89706,Swan Street,1,100000309,100000310,,,"LINESTRING (-2.232928 53.484838,-2.233071 53.484848)",,,,trunk,,,48.0,4.0
100000243,89707,Swan Street,2,100000310,100000311,,,"LINESTRING (-2.233071 53.484848,-2.235734 53.486188)",,,,trunk,,,48.0,4.0
100000244,89709,Great Ancoats Street,1,100000308,100000313,,,"LINESTRING (-2.232491 53.484922,-2.232647 53.484818)",,,,trunk,,,48.0,3.0
100000245,89710,Great Ancoats Street,2,100000313,100000314,,,"LINESTRING (-2.232647 53.484818,-2.232577 53.484704)",,,,trunk,,,48.0,3.0
100000246,89711,Great Ancoats Street,3,100000314,100000315,,,"LINESTRING (-2.232577 53.484704,-2.231732 53.484271)",,,,trunk,,,48.0,3.0
100000247,89713,Great Ancoats Street,1,100000316,100000317,,,"LINESTRING (-2.231869 53.484191,-2.231922 53.484212)",,,,trunk,,,48.0,4.0
100000248,89714,Great Ancoats Street,2,100000317,100000318,,,"LINESTRING (-2.231922 53.484212,-2.232625 53.4846)",,,,trunk,,,48.0,4.0
100000249,89716,Great Ancoats Street,1,100000315,100000320,,,"LINESTRING (-2.231732 53.484271,-2.231461 53.484108)",,,,trunk,,,48.0,2.0
100000250,89717,Great Ancoats Street,2,100000320,100000321,,,"LINESTRING (-2.231461 53.484108,-2.230702 53.483748)",,,,trunk,,,48.0,2.0
100000251,89719,Great Ancoats Street,1,100000322,100000323,,,"LINESTRING (-2.2307240000000004 53.483601,-2.230785 53.483623)",,,,trunk,,,48.0,2.0
100000252,89720,Great Ancoats Street,2,100000323,100000316,,,"LINESTRING (-2.230785 53.483623,-2.231869 53.484191)",,,,trunk,,,48.0,2.0
100000253,89722,Great Ancoats Street,1,100000325,100000326,,,"LINESTRING (-2.230184 53.483448,-2.230164 53.483429)",,,,trunk,,,48.0,2.0
100000254,89723,Great Ancoats Street,2,100000326,100000327,,,"LINESTRING (-2.230164 53.483429,-2.2288650000000003 53.482723)",,,,trunk,,,48.0,2.0
100000255,89725,Great Ancoats Street,1,100000328,100000329,,,"LINESTRING (-2.229038 53.482668,-2.229181 53.482748)",,,,trunk,,,48.0,3.0
100000256,89726,Great Ancoats Street,2,100000329,100000330,,,"LINESTRING (-2.229181 53.482748,-2.230251 53.483388)",,,,trunk,,,48.0,3.0
100000257,89728,Great Ancoats Street,1,100000327,100000332,,,"LINESTRING (-2.2288650000000003 53.482723,-2.2287790000000003 53.482671)",,,,trunk,,,48.0,3.0
100000258,89729,Great Ancoats Street,2,100000332,100000333,,,"LINESTRING (-2.2287790000000003 53.482671,-2.228151 53.482298)",,,,trunk,,,48.0,3.0
100000259,89731,Great Ancoats Street,1,100000333,100000335,,,"LINESTRING (-2.228151 53.482298,-2.228022 53.482223)",,,,trunk,,,48.0,3.0
100000260,89732,Great Ancoats Street,2,100000335,100000336,,,"LINESTRING (-2.228022 53.482223,-2.2275240000000003 53.481939)",,,,trunk,,,48.0,3.0
100000261,89733,Great Ancoats Street,3,100000336,100000337,,,"LINESTRING (-2.2275240000000003 53.481939,-2.226909 53.481697)",,,,trunk,,,48.0,3.0
100000262,89735,Great Ancoats Street,1,100000338,100000339,,,"LINESTRING (-2.2281 53.482161,-2.2281880000000003 53.48220600000001)",,,,trunk,,,48.0,3.0
100000263,89736,Great Ancoats Street,2,100000339,100000340,,,"LINESTRING (-2.2281880000000003 53.48220600000001,-2.228859 53.482582)",,,,trunk,,,48.0,3.0
100000264,89737,Great Ancoats Street,3,100000340,100000328,,,"LINESTRING (-2.228859 53.482582,-2.229038 53.482668)",,,,trunk,,,48.0,3.0
100000265,89739,Great Ancoats Street,1,100000342,100000343,,,"LINESTRING (-2.2265900000000003 53.481436,-2.226992 53.481566)",,,,trunk,,,48.0,3.0
100000266,89740,Great Ancoats Street,2,100000343,100000344,,,"LINESTRING (-2.226992 53.481566,-2.2271 53.481603)",,,,trunk,,,48.0,3.0
100000267,89741,Great Ancoats Street,3,100000344,100000338,,,"LINESTRING (-2.2271 53.481603,-2.2281 53.482161)",,,,trunk,,,48.0,3.0
100000268,89743,Great Ancoats Street,1,100000337,100000347,,,"LINESTRING (-2.226909 53.481697,-2.226467 53.481508)",,,,trunk,,,48.0,2.0
100000269,89744,Great Ancoats Street,2,100000347,100000348,,,"LINESTRING (-2.226467 53.481508,-2.226255 53.481448)",,,,trunk,,,48.0,2.0
100000270,89745,Great Ancoats Street,3,100000348,100000349,,,"LINESTRING (-2.226255 53.481448,-2.225756 53.48129399999999)",,,,trunk,,,48.0,2.0
100000271,89746,Great Ancoats Street,4,100000349,100000350,,,"LINESTRING (-2.225756 53.48129399999999,-2.225284 53.48114399999999)",,,,trunk,,,48.0,2.0
100000272,89747,Great Ancoats Street,5,100000350,100000351,,,"LINESTRING (-2.225284 53.48114399999999,-2.224774 53.480916)",,,,trunk,,,48.0,2.0
100000273,89749,Great Ancoats Street,1,100000352,100000353,,,"LINESTRING (-2.224396 53.480573,-2.224777 53.48078)",,,,trunk,,,48.0,3.0
100000274,89750,Great Ancoats Street,2,100000353,100000354,,,"LINESTRING (-2.224777 53.48078,-2.224874 53.480833)",,,,trunk,,,48.0,3.0
100000275,89751,Great Ancoats Street,3,100000354,100000355,,,"LINESTRING (-2.224874 53.480833,-2.225971 53.481211)",,,,trunk,,,48.0,3.0
100000276,89752,Great Ancoats Street,4,100000355,100000342,,,"LINESTRING (-2.225971 53.481211,-2.2265900000000003 53.481436)",,,,trunk,,,48.0,3.0
100000277,89754,Great Ancoats Street,1,100000351,100000358,,,"LINESTRING (-2.224774 53.480916,-2.224332 53.480658)",,,,trunk,,,48.0,3.0
100000278,89755,Great Ancoats Street,2,100000358,100000359,,,"LINESTRING (-2.224332 53.480658,-2.2242 53.480597)",,,,trunk,,,48.0,3.0
100000279,89756,Great Ancoats Street,3,100000359,100000360,,,"LINESTRING (-2.2242 53.480597,-2.223557 53.48007)",,,,trunk,,,48.0,3.0
100000280,89757,Great Ancoats Street,4,100000360,100000361,,,"LINESTRING (-2.223557 53.48007,-2.2228380000000003 53.479636)",,,,trunk,,,48.0,3.0
100000281,89759,Great Ancoats Street,1,100000362,100000363,,,"LINESTRING (-2.222545 53.479328,-2.222988 53.479598)",,,,trunk,,,48.0,2.0
100000282,89760,Great Ancoats Street,2,100000363,100000364,,,"LINESTRING (-2.222988 53.479598,-2.223648 53.479963)",,,,trunk,,,48.0,2.0
100000283,89761,Great Ancoats Street,3,100000364,100000352,,,"LINESTRING (-2.223648 53.479963,-2.224396 53.480573)",,,,trunk,,,48.0,2.0
100000284,89763,Great Ancoats Street,1,100000366,100000367,,,"LINESTRING (-2.221931 53.479114,-2.221549 53.478911)",,,,trunk,,,48.0,2.0
100000285,89764,Great Ancoats Street,2,100000367,100000368,,,"LINESTRING (-2.221549 53.478911,-2.220917 53.478527)",,,,trunk,,,48.0,2.0
100000286,89765,Great Ancoats Street,3,100000368,100000369,,,"LINESTRING (-2.220917 53.478527,-2.220475 53.478378)",,,,trunk,,,48.0,2.0
100000287,89766,Great Ancoats Street,4,100000369,100000370,,,"LINESTRING (-2.220475 53.478378,-2.21992 53.478295)",,,,trunk,,,48.0,2.0
100000288,89767,Great Ancoats Street,5,100000370,100000371,,,"LINESTRING (-2.21992 53.478295,-2.219016 53.478183)",,,,trunk,,,48.0,2.0
100000289,89769,Mancunian Way,1,100000372,100000373,,,"LINESTRING (-2.219268 53.478107,-2.219343 53.478116)",,,,trunk,,,48.0,2.0
100000290,89770,Mancunian Way,2,100000373,100000374,,,"LINESTRING (-2.219343 53.478116,-2.220346 53.478273)",,,,trunk,,,48.0,2.0
100000291,89771,Mancunian Way,3,100000374,100000375,,,"LINESTRING (-2.220346 53.478273,-2.220791 53.478391)",,,,trunk,,,48.0,2.0
100000292,89772,Mancunian Way,4,100000375,100000376,,,"LINESTRING (-2.220791 53.478391,-2.221612 53.478811)",,,,trunk,,,48.0,2.0
100000293,89774,Mancunian Way,1,100000377,100000378,,,"LINESTRING (-2.219 53.478196,-2.218857 53.478182)",,,,trunk,,,48.0,2.0
100000294,89775,Mancunian Way,2,100000378,100000379,,,"LINESTRING (-2.218857 53.478182,-2.218613 53.47814200000001)",,,,trunk,,,48.0,2.0
100000295,89776,Mancunian Way,3,100000379,100000380,,,"LINESTRING (-2.218613 53.47814200000001,-2.21821 53.477956000000006)",,,,trunk,,,48.0,2.0
100000296,89777,Mancunian Way,4,100000380,100000381,,,"LINESTRING (-2.21821 53.477956000000006,-2.218037 53.477783)",,,,trunk,,,48.0,2.0
100000297,89778,Mancunian Way,5,100000381,100000382,,,"LINESTRING (-2.218037 53.477783,-2.217894 53.47750500000001)",,,,trunk,,,48.0,2.0
100000298,89779,Mancunian Way,6,100000382,100000383,,,"LINESTRING (-2.217894 53.47750500000001,-2.217825 53.477087)",,,,trunk,,,48.0,2.0
100000299,89780,Mancunian Way,7,100000383,100000384,,,"LINESTRING (-2.217825 53.477087,-2.217768 53.476686)",,,,trunk,,,48.0,2.0
100000300,89781,Mancunian Way,8,100000384,100000385,,,"LINESTRING (-2.217768 53.476686,-2.2177580000000003 53.47658199999999)",,,,trunk,,,48.0,2.0
100000301,89783,Mancunian Way,1,100000386,100000387,,,"LINESTRING (-2.219008 53.478169,-2.218651 53.478113)",,,,trunk,,,48.0,2.0
100000302,89784,Mancunian Way,2,100000387,100000388,,,"LINESTRING (-2.218651 53.478113,-2.21825 53.477939)",,,,trunk,,,48.0,2.0
100000303,89785,Mancunian Way,3,100000388,100000389,,,"LINESTRING (-2.21825 53.477939,-2.2180880000000003 53.47776500000001)",,,,trunk,,,48.0,2.0
100000304,89786,Mancunian Way,4,100000389,100000390,,,"LINESTRING (-2.2180880000000003 53.47776500000001,-2.21794 53.47744599999999)",,,,trunk,,,48.0,2.0
100000305,89787,Mancunian Way,5,100000390,100000391,,,"LINESTRING (-2.21794 53.47744599999999,-2.217849 53.476999)",,,,trunk,,,48.0,2.0
100000306,89788,Mancunian Way,6,100000391,100000392,,,"LINESTRING (-2.217849 53.476999,-2.217827 53.476579)",,,,trunk,,,48.0,2.0
100000307,89790,Mancunian Way,1,100000393,100000394,,,"LINESTRING (-2.218082 53.476244,-2.21797 53.476386)",,,,trunk,,,48.0,3.0
100000308,89791,Mancunian Way,2,100000394,100000395,,,"LINESTRING (-2.21797 53.476386,-2.217946 53.47658199999999)",,,,trunk,,,48.0,3.0
100000309,89792,Mancunian Way,3,100000395,100000396,,,"LINESTRING (-2.217946 53.47658199999999,-2.2180470000000003 53.477141)",,,,trunk,,,48.0,3.0
100000310,89793,Mancunian Way,4,100000396,100000397,,,"LINESTRING (-2.2180470000000003 53.477141,-2.218195 53.47756999999999)",,,,trunk,,,48.0,3.0
100000311,89794,Mancunian Way,5,100000397,100000398,,,"LINESTRING (-2.218195 53.47756999999999,-2.21833 53.477812)",,,,trunk,,,48.0,3.0
100000312,89795,Mancunian Way,6,100000398,100000399,,,"LINESTRING (-2.21833 53.477812,-2.218564 53.477941)",,,,trunk,,,48.0,3.0
100000313,89797,Mancunian Way,1,100000400,100000401,,,"LINESTRING (-2.218053 53.477151,-2.218058 53.477359)",,,,trunk,,,48.0,1.0
100000314,89798,Mancunian Way,2,100000401,100000402,,,"LINESTRING (-2.218058 53.477359,-2.21807 53.477558)",,,,trunk,,,48.0,1.0
100000315,89799,Mancunian Way,3,100000402,100000403,,,"LINESTRING (-2.21807 53.477558,-2.218259 53.47787)",,,,trunk,,,48.0,1.0
100000316,89800,Mancunian Way,4,100000403,100000404,,,"LINESTRING (-2.218259 53.47787,-2.218506 53.478003)",,,,trunk,,,48.0,1.0
100000317,89801,Mancunian Way,5,100000404,100000405,,,"LINESTRING (-2.218506 53.478003,-2.218605 53.478067)",,,,trunk,,,48.0,1.0
100000318,89802,Mancunian Way,6,100000405,100000406,,,"LINESTRING (-2.218605 53.478067,-2.218621 53.478179)",,,,trunk,,,48.0,1.0
100000319,89803,Mancunian Way,7,100000406,100000407,,,"LINESTRING (-2.218621 53.478179,-2.21857 53.478239)",,,,trunk,,,48.0,1.0
100000320,89805,Every Street,1,100000407,100000409,,,"LINESTRING (-2.21857 53.478239,-2.218522 53.478271)",,,,tertiary,,,0.0,1.0
100000321,89806,Every Street,2,100000409,100000410,,,"LINESTRING (-2.218522 53.478271,-2.217962 53.478646)",,,,tertiary,,,0.0,1.0
100000322,89808,Every Street,1,100000411,100000412,,,"LINESTRING (-2.217902 53.478621,-2.217909 53.478614)",,,,tertiary,,,32.0,1.0
100000323,89809,Every Street,2,100000412,100000413,,,"LINESTRING (-2.217909 53.478614,-2.218468 53.478202)",,,,tertiary,,,32.0,1.0
100000324,89811,Pin Mill Brow,1,100000414,100000415,,,"LINESTRING (-2.217626 53.476305,-2.217594 53.476238)",,,,trunk,,,48.0,2.0
100000325,89812,Pin Mill Brow,2,100000415,100000416,,,"LINESTRING (-2.217594 53.476238,-2.217465 53.476019)",,,,trunk,,,48.0,2.0
100000326,89813,Pin Mill Brow,3,100000416,100000417,,,"LINESTRING (-2.217465 53.476019,-2.216926 53.47550500000001)",,,,trunk,,,48.0,2.0
100000327,89815,Pin Mill Brow,1,100000418,100000419,,,"LINESTRING (-2.216871 53.475264,-2.217083 53.475497)",,,,trunk,,,48.0,2.0
100000328,89816,Pin Mill Brow,2,100000419,100000420,,,"LINESTRING (-2.217083 53.475497,-2.217318 53.475667)",,,,trunk,,,48.0,2.0
100000329,89817,Pin Mill Brow,3,100000420,100000421,,,"LINESTRING (-2.217318 53.475667,-2.217628 53.475963)",,,,trunk,,,48.0,2.0
100000330,89818,Pin Mill Brow,4,100000421,100000422,,,"LINESTRING (-2.217628 53.475963,-2.217767 53.47617)",,,,trunk,,,48.0,2.0
100000331,89820,Mancunian Way,1,100000392,100000424,,,"LINESTRING (-2.217827 53.476579,-2.21783 53.476324)",,,,trunk,,,64.0,2.0
100000332,89821,Mancunian Way,2,100000424,100000425,,,"LINESTRING (-2.21783 53.476324,-2.217975 53.47618000000001)",,,,trunk,,,64.0,2.0
100000333,89822,Mancunian Way,3,100000425,100000426,,,"LINESTRING (-2.217975 53.47618000000001,-2.218053 53.476153)",,,,trunk,,,64.0,2.0
100000334,89823,Mancunian Way,4,100000426,100000427,,,"LINESTRING (-2.218053 53.476153,-2.21816 53.476108)",,,,trunk,,,64.0,2.0
100000335,89825,Ashton Old Road,1,100000428,100000429,,,"LINESTRING (-2.217239 53.475364,-2.216407 53.47532800000001)",,,,trunk,,,48.0,2.0
100000336,89826,Ashton Old Road,2,100000429,100000430,,,"LINESTRING (-2.216407 53.47532800000001,-2.214416 53.475235)",,,,trunk,,,48.0,2.0
100000337,89828,Ashton Old Road,1,100000431,100000432,,,"LINESTRING (-2.214043 53.47516,-2.214421 53.475179)",,,,trunk,,,48.0,2.0
100000338,89829,Ashton Old Road,2,100000432,100000433,,,"LINESTRING (-2.214421 53.475179,-2.216111 53.475203)",,,,trunk,,,48.0,2.0
100000339,89830,Ashton Old Road,3,100000433,100000434,,,"LINESTRING (-2.216111 53.475203,-2.216392 53.475227)",,,,trunk,,,48.0,2.0
100000340,89832,Fairfield Street,1,100000434,100000436,,,"LINESTRING (-2.216392 53.475227,-2.217109 53.475249)",,,,trunk,,,48.0,2.0
100000341,89833,Fairfield Street,2,100000436,100000437,,,"LINESTRING (-2.217109 53.475249,-2.219071 53.475368)",,,,trunk,,,48.0,2.0
100000342,89835,Fairfield Street,1,100000438,100000439,,,"LINESTRING (-2.2191110000000003 53.475434,-2.21904 53.47543100000001)",,,,trunk,,,48.0,2.0
100000343,89836,Fairfield Street,2,100000439,100000428,,,"LINESTRING (-2.21904 53.47543100000001,-2.217239 53.475364)",,,,trunk,,,48.0,2.0
100000344,89838,Chancellor Lane,1,100000441,100000442,,,"LINESTRING (-2.215747 53.471024,-2.215796 53.471387)",,,,trunk,,,48.0,2.0
100000345,89839,Chancellor Lane,2,100000442,100000443,,,"LINESTRING (-2.215796 53.471387,-2.215871 53.471603)",,,,trunk,,,48.0,2.0
100000346,89840,Chancellor Lane,3,100000443,100000444,,,"LINESTRING (-2.215871 53.471603,-2.216087 53.472007)",,,,trunk,,,48.0,2.0
100000347,89841,Chancellor Lane,4,100000444,100000445,,,"LINESTRING (-2.216087 53.472007,-2.216245 53.47251800000001)",,,,trunk,,,48.0,2.0
100000348,89842,Chancellor Lane,5,100000445,100000446,,,"LINESTRING (-2.216245 53.47251800000001,-2.216308 53.47286500000001)",,,,trunk,,,48.0,2.0
100000349,89843,Chancellor Lane,6,100000446,100000447,,,"LINESTRING (-2.216308 53.47286500000001,-2.216435 53.473907)",,,,trunk,,,48.0,2.0
100000350,89844,Chancellor Lane,7,100000447,100000448,,,"LINESTRING (-2.216435 53.473907,-2.216528 53.474344)",,,,trunk,,,48.0,2.0
100000351,89845,Chancellor Lane,8,100000448,100000449,,,"LINESTRING (-2.216528 53.474344,-2.2167 53.475051)",,,,trunk,,,48.0,2.0
100000352,89846,Chancellor Lane,9,100000449,100000418,,,"LINESTRING (-2.2167 53.475051,-2.216871 53.475264)",,,,trunk,,,48.0,2.0
100000353,89848,Ashton Old Road,1,100000451,100000452,,,"LINESTRING (-2.208912 53.474887,-2.210666 53.474978)",,,,trunk,,,48.0,2.0
100000354,89849,Ashton Old Road,2,100000452,100000453,,,"LINESTRING (-2.210666 53.474978,-2.211817 53.47503)",,,,trunk,,,48.0,2.0
100000355,89850,Ashton Old Road,3,100000453,100000431,,,"LINESTRING (-2.211817 53.47503,-2.214043 53.47516)",,,,trunk,,,48.0,2.0
100000356,89852,Mancunian Way,1,100000455,100000456,,,"LINESTRING (-2.219738 53.475333,-2.219535 53.475492)",,,,trunk,,,48.0,2.0
100000357,89853,Mancunian Way,2,100000456,100000457,,,"LINESTRING (-2.219535 53.475492,-2.219442 53.47555600000001)",,,,trunk,,,48.0,2.0
100000358,89854,Mancunian Way,3,100000457,100000458,,,"LINESTRING (-2.219442 53.47555600000001,-2.218882 53.475913)",,,,trunk,,,48.0,2.0
100000359,89855,Mancunian Way,4,100000458,100000459,,,"LINESTRING (-2.218882 53.475913,-2.2182 53.476185)",,,,trunk,,,48.0,2.0
100000360,89856,Mancunian Way,5,100000459,100000393,,,"LINESTRING (-2.2182 53.476185,-2.218082 53.476244)",,,,trunk,,,48.0,2.0
100000361,89858,Fairfield Street,1,100000461,100000462,,,"LINESTRING (-2.228095 53.476218,-2.226915 53.476113)",,,,secondary,,,48.0,1.0
100000362,89859,Fairfield Street,2,100000462,100000463,,,"LINESTRING (-2.226915 53.476113,-2.225472 53.47599)",,,,secondary,,,48.0,1.0
100000363,89860,Fairfield Street,3,100000463,100000464,,,"LINESTRING (-2.225472 53.47599,-2.222859 53.475749)",,,,secondary,,,48.0,1.0
100000364,89861,Fairfield Street,4,100000464,100000465,,,"LINESTRING (-2.222859 53.475749,-2.221223 53.475605)",,,,secondary,,,48.0,1.0
100000365,89862,Fairfield Street,5,100000465,100000466,,,"LINESTRING (-2.221223 53.475605,-2.220259 53.475522)",,,,secondary,,,48.0,1.0
100000366,89863,Fairfield Street,6,100000466,100000467,,,"LINESTRING (-2.220259 53.475522,-2.219794 53.47548000000001)",,,,secondary,,,48.0,1.0
100000367,89865,Mancunian Way,1,100000468,100000469,,,"LINESTRING (-2.261832 53.475516000000006,-2.261531 53.475352)",,,,trunk,,,48.0,3.0
100000368,89866,Mancunian Way,2,100000469,100000470,,,"LINESTRING (-2.261531 53.475352,-2.261156 53.474901)",,,,trunk,,,48.0,3.0
100000369,89867,Mancunian Way,3,100000470,100000471,,,"LINESTRING (-2.261156 53.474901,-2.259686 53.473236)",,,,trunk,,,48.0,3.0
100000370,89868,Mancunian Way,4,100000471,100000472,,,"LINESTRING (-2.259686 53.473236,-2.258742 53.472655)",,,,trunk,,,48.0,3.0
100000371,89869,Mancunian Way,5,100000472,100000473,,,"LINESTRING (-2.258742 53.472655,-2.25665 53.47155400000001)",,,,trunk,,,48.0,3.0
100000372,89870,Mancunian Way,6,100000473,100000474,,,"LINESTRING (-2.25665 53.47155400000001,-2.254643 53.47108100000001)",,,,trunk,,,48.0,3.0
100000373,89871,Mancunian Way,7,100000474,100000475,,,"LINESTRING (-2.254643 53.47108100000001,-2.25165 53.47089)",,,,trunk,,,48.0,3.0
100000374,89872,Mancunian Way,8,100000475,100000476,,,"LINESTRING (-2.25165 53.47089,-2.2469080000000003 53.470474)",,,,trunk,,,48.0,3.0
100000375,89873,Mancunian Way,9,100000476,100000477,,,"LINESTRING (-2.2469080000000003 53.470474,-2.244687 53.470289)",,,,trunk,,,48.0,3.0
100000376,89874,Mancunian Way,10,100000477,100000478,,,"LINESTRING (-2.244687 53.470289,-2.243679 53.47034300000001)",,,,trunk,,,48.0,3.0
100000377,89875,Mancunian Way,11,100000478,100000479,,,"LINESTRING (-2.243679 53.47034300000001,-2.242021 53.47057)",,,,trunk,,,48.0,3.0
100000378,89876,Mancunian Way,12,100000479,100000480,,,"LINESTRING (-2.242021 53.47057,-2.240197 53.471126)",,,,trunk,,,48.0,3.0
100000379,89877,Mancunian Way,13,100000480,100000481,,,"LINESTRING (-2.240197 53.471126,-2.239162 53.47145500000001)",,,,trunk,,,48.0,3.0
100000380,89878,Mancunian Way,14,100000481,100000482,,,"LINESTRING (-2.239162 53.47145500000001,-2.23722 53.47184100000001)",,,,trunk,,,48.0,3.0
