,link_id,from_node_id,to_node_id,lanes,length,time_period,date,geometry,volume,speed
0,2200.0,1693.0,2272.0,,56.0,2310_2325,2017-09-29,"LINESTRING (-2.2495132 53.4848973, -2.2496756 53.4849745, -2.2498703 53.485067, -2.2500267 53.4851788, -2.2501238 53.4852482)",744.0,32.0
1,2200.0,1693.0,2272.0,,56.0,2325_2340,2017-09-29,"LINESTRING (-2.2495132 53.4848973, -2.2496756 53.4849745, -2.2498703 53.485067, -2.2500267 53.4851788, -2.2501238 53.4852482)",516.0,35.0
0,2201.0,2272.0,1206.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2501238 53.4852482, -2.2504348 53.4854588, -2.2506214 53.4855382)",744.0,32.0
1,2201.0,2272.0,1206.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2501238 53.4852482, -2.2504348 53.4854588, -2.2506214 53.4855382)",516.0,35.0
0,2202.0,1206.0,1004.0,,28.0,2310_2325,2017-09-29,"LINESTRING (-2.2506214 53.4855382, -2.2509796 53.4856672)",744.0,32.0
1,2202.0,1206.0,1004.0,,28.0,2325_2340,2017-09-29,"LINESTRING (-2.2506214 53.4855382, -2.2509796 53.4856672)",516.0,35.0
0,2203.0,1004.0,1703.0,,17.0,2310_2325,2017-09-29,"LINESTRING (-2.2509796 53.4856672, -2.2511971 53.4857563)",744.0,32.0
1,2203.0,1004.0,1703.0,,17.0,2325_2340,2017-09-29,"LINESTRING (-2.2509796 53.4856672, -2.2511971 53.4857563)",516.0,35.0
0,2204.0,1703.0,1704.0,,26.0,2310_2325,2017-09-29,"LINESTRING (-2.2511971 53.4857563, -2.2515323 53.485876)",744.0,32.0
1,2204.0,1703.0,1704.0,,26.0,2325_2340,2017-09-29,"LINESTRING (-2.2511971 53.4857563, -2.2515323 53.485876)",516.0,35.0
0,2205.0,1704.0,400.0,,100.0,2310_2325,2017-09-29,"LINESTRING (-2.2515323 53.485876, -2.2526359 53.4862684, -2.2527958 53.4863591)",744.0,32.0
1,2205.0,1704.0,400.0,,100.0,2325_2340,2017-09-29,"LINESTRING (-2.2515323 53.485876, -2.2526359 53.4862684, -2.2527958 53.4863591)",516.0,35.0
0,2206.0,400.0,2343.0,,10.0,2310_2325,2017-09-29,"LINESTRING (-2.2527958 53.4863591, -2.2529008 53.4864186)",744.0,32.0
1,2206.0,400.0,2343.0,,10.0,2325_2340,2017-09-29,"LINESTRING (-2.2527958 53.4863591, -2.2529008 53.4864186)",516.0,35.0
0,2207.0,2343.0,1443.0,,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2529008 53.4864186, -2.2530986 53.4865288)",744.0,32.0
1,2207.0,2343.0,1443.0,,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2529008 53.4864186, -2.2530986 53.4865288)",516.0,35.0
0,3933.0,1443.0,1716.0,,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2530986 53.4865288, -2.2532402 53.486568, -2.2533067 53.4866063)",744.0,32.0
1,3933.0,1443.0,1716.0,,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2530986 53.4865288, -2.2532402 53.486568, -2.2533067 53.4866063)",516.0,35.0
0,1780.0,1001.0,1003.0,,25.0,2310_2325,2017-09-29,"LINESTRING (-2.2533994 53.4856997, -2.253168 53.4858801)",78.0,35.0
1,1780.0,1001.0,1003.0,,25.0,2325_2340,2017-09-29,"LINESTRING (-2.2533994 53.4856997, -2.253168 53.4858801)",60.0,80.0
0,1782.0,1003.0,400.0,,59.0,2310_2325,2017-09-29,"LINESTRING (-2.253168 53.4858801, -2.2527958 53.4863591)",78.0,35.0
1,1782.0,1003.0,400.0,,59.0,2325_2340,2017-09-29,"LINESTRING (-2.253168 53.4858801, -2.2527958 53.4863591)",60.0,80.0
0,2206.0,400.0,2343.0,,10.0,2310_2325,2017-09-29,"LINESTRING (-2.2527958 53.4863591, -2.2529008 53.4864186)",78.0,35.0
1,2206.0,400.0,2343.0,,10.0,2325_2340,2017-09-29,"LINESTRING (-2.2527958 53.4863591, -2.2529008 53.4864186)",60.0,80.0
0,2207.0,2343.0,1443.0,,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2529008 53.4864186, -2.2530986 53.4865288)",78.0,35.0
1,2207.0,2343.0,1443.0,,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2529008 53.4864186, -2.2530986 53.4865288)",60.0,80.0
0,3933.0,1443.0,1716.0,,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2530986 53.4865288, -2.2532402 53.486568, -2.2533067 53.4866063)",78.0,35.0
1,3933.0,1443.0,1716.0,,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2530986 53.4865288, -2.2532402 53.486568, -2.2533067 53.4866063)",60.0,80.0
0,3934.0,1716.0,36.0,,23.0,2310_2325,2017-09-29,"LINESTRING (-2.2533067 53.4866063, -2.2533744 53.4866432, -2.2534521 53.4866908, -2.2535484 53.4867498)",78.0,35.0
1,3934.0,1716.0,36.0,,23.0,2325_2340,2017-09-29,"LINESTRING (-2.2533067 53.4866063, -2.2533744 53.4866432, -2.2534521 53.4866908, -2.2535484 53.4867498)",60.0,80.0
0,2586.0,36.0,1440.0,2.0,457.0,2310_2325,2017-09-29,"LINESTRING (-2.2535484 53.4867498, -2.253695 53.4866656, -2.2539713 53.4865068, -2.2547358 53.4860721, -2.2551018 53.4858292, -2.2556275 53.4854153, -2.2560501 53.4850482, -2.2563674 53.4847248, -2.25673 53.4843188, -2.2571199 53.483744, -2.2572506 53.4835077, -2.257318 53.4833784)",78.0,35.0
1,2586.0,36.0,1440.0,2.0,457.0,2325_2340,2017-09-29,"LINESTRING (-2.2535484 53.4867498, -2.253695 53.4866656, -2.2539713 53.4865068, -2.2547358 53.4860721, -2.2551018 53.4858292, -2.2556275 53.4854153, -2.2560501 53.4850482, -2.2563674 53.4847248, -2.25673 53.4843188, -2.2571199 53.483744, -2.2572506 53.4835077, -2.257318 53.4833784)",60.0,80.0
0,4653.0,1440.0,1439.0,2.0,10.0,2310_2325,2017-09-29,"LINESTRING (-2.257318 53.4833784, -2.2573742 53.4832903)",78.0,35.0
1,4653.0,1440.0,1439.0,2.0,10.0,2325_2340,2017-09-29,"LINESTRING (-2.257318 53.4833784, -2.2573742 53.4832903)",60.0,80.0
0,249.0,1439.0,285.0,,13.0,2310_2325,2017-09-29,"LINESTRING (-2.2573742 53.4832903, -2.2575711 53.4832826)",78.0,35.0
1,249.0,1439.0,285.0,,13.0,2325_2340,2017-09-29,"LINESTRING (-2.2573742 53.4832903, -2.2575711 53.4832826)",60.0,80.0
0,4642.0,285.0,35.0,,10.0,2310_2325,2017-09-29,"LINESTRING (-2.2575711 53.4832826, -2.2575211 53.4833713)",78.0,35.0
1,4642.0,285.0,35.0,,10.0,2325_2340,2017-09-29,"LINESTRING (-2.2575711 53.4832826, -2.2575211 53.4833713)",60.0,80.0
0,4456.0,35.0,34.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",78.0,35.0
1,4456.0,35.0,34.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",60.0,80.0
0,1775.0,34.0,1283.0,,122.0,2310_2325,2017-09-29,"LINESTRING (-2.2572973 53.4837807, -2.257262 53.484036, -2.257231 53.4841696, -2.2571833 53.484296, -2.257129 53.4843796, -2.2568185 53.4847306, -2.2568147 53.4847814, -2.2568146 53.4848166)",78.0,35.0
1,1775.0,34.0,1283.0,,122.0,2325_2340,2017-09-29,"LINESTRING (-2.2572973 53.4837807, -2.257262 53.484036, -2.257231 53.4841696, -2.2571833 53.484296, -2.257129 53.4843796, -2.2568185 53.4847306, -2.2568147 53.4847814, -2.2568146 53.4848166)",60.0,80.0
0,5739.0,1283.0,2934.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2568146 53.4848166, -2.2568561 53.4848184, -2.2568988 53.4848279, -2.2573723 53.4850527)",78.0,35.0
1,5739.0,1283.0,2934.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2568146 53.4848166, -2.2568561 53.4848184, -2.2568988 53.4848279, -2.2573723 53.4850527)",60.0,80.0
0,5741.0,2934.0,1286.0,,15.0,2310_2325,2017-09-29,"LINESTRING (-2.2573723 53.4850527, -2.2575132 53.4851149, -2.2575693 53.4851205)",78.0,35.0
1,5741.0,2934.0,1286.0,,15.0,2325_2340,2017-09-29,"LINESTRING (-2.2573723 53.4850527, -2.2575132 53.4851149, -2.2575693 53.4851205)",60.0,80.0
0,2691.0,1286.0,998.0,,95.0,2310_2325,2017-09-29,"LINESTRING (-2.2575693 53.4851205, -2.2574133 53.4857096, -2.2573996 53.4857686, -2.257352 53.4859608)",78.0,35.0
1,2691.0,1286.0,998.0,,95.0,2325_2340,2017-09-29,"LINESTRING (-2.2575693 53.4851205, -2.2574133 53.4857096, -2.2573996 53.4857686, -2.257352 53.4859608)",60.0,80.0
0,2689.0,998.0,1000.0,,9.0,2310_2325,2017-09-29,"LINESTRING (-2.257352 53.4859608, -2.2573344 53.4860449)",78.0,35.0
1,2689.0,998.0,1000.0,,9.0,2325_2340,2017-09-29,"LINESTRING (-2.257352 53.4859608, -2.2573344 53.4860449)",60.0,80.0
0,1779.0,1000.0,1707.0,,78.0,2310_2325,2017-09-29,"LINESTRING (-2.2573344 53.4860449, -2.2561595 53.4859871)",78.0,35.0
1,1779.0,1000.0,1707.0,,78.0,2325_2340,2017-09-29,"LINESTRING (-2.2573344 53.4860449, -2.2561595 53.4859871)",60.0,80.0
0,3111.0,1707.0,1711.0,,37.0,2310_2325,2017-09-29,"LINESTRING (-2.2561595 53.4859871, -2.2560892 53.4863179)",78.0,35.0
1,3111.0,1707.0,1711.0,,37.0,2325_2340,2017-09-29,"LINESTRING (-2.2561595 53.4859871, -2.2560892 53.4863179)",60.0,80.0
0,2694.0,254.0,1686.0,,103.0,2310_2325,2017-09-29,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)",1722.0,40.0
1,2694.0,254.0,1686.0,,103.0,2325_2340,2017-09-29,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)",1698.0,41.0
0,4650.0,1439.0,2286.0,2.0,79.0,2310_2325,2017-09-29,"LINESTRING (-2.2573742 53.4832903, -2.257457 53.4831178, -2.2575519 53.4829198, -2.2576081 53.482772, -2.2576235 53.4826786, -2.2576188 53.4826016)",2364.0,29.0
1,4650.0,1439.0,2286.0,2.0,79.0,2325_2340,2017-09-29,"LINESTRING (-2.2573742 53.4832903, -2.257457 53.4831178, -2.2575519 53.4829198, -2.2576081 53.482772, -2.2576235 53.4826786, -2.2576188 53.4826016)",2460.0,29.0
0,4651.0,2286.0,2581.0,2.0,86.0,2310_2325,2017-09-29,"LINESTRING (-2.2576188 53.4826016, -2.2576027 53.4825392, -2.2575779 53.4824877, -2.2574658 53.4823393, -2.2573549 53.4822279, -2.2570942 53.4820044, -2.257005 53.4819263)",2364.0,29.0
1,4651.0,2286.0,2581.0,2.0,86.0,2325_2340,2017-09-29,"LINESTRING (-2.2576188 53.4826016, -2.2576027 53.4825392, -2.2575779 53.4824877, -2.2574658 53.4823393, -2.2573549 53.4822279, -2.2570942 53.4820044, -2.257005 53.4819263)",2460.0,29.0
0,4992.0,2581.0,2580.0,2.0,45.0,2310_2325,2017-09-29,"LINESTRING (-2.257005 53.4819263, -2.2568188 53.4818275, -2.2566981 53.4817206, -2.2566822 53.4816983, -2.2566156 53.4816049)",2364.0,29.0
1,4992.0,2581.0,2580.0,2.0,45.0,2325_2340,2017-09-29,"LINESTRING (-2.257005 53.4819263, -2.2568188 53.4818275, -2.2566981 53.4817206, -2.2566822 53.4816983, -2.2566156 53.4816049)",2460.0,29.0
0,2581.0,32.0,1409.0,,8.0,2310_2325,2017-09-29,"LINESTRING (-2.2568195 53.4814938, -2.2568935 53.4815517)",2394.0,36.0
1,2581.0,32.0,1409.0,,8.0,2325_2340,2017-09-29,"LINESTRING (-2.2568195 53.4814938, -2.2568935 53.4815517)",2676.0,33.0
0,2582.0,1409.0,1436.0,,28.0,2310_2325,2017-09-29,"LINESTRING (-2.2568935 53.4815517, -2.2571197 53.4817697)",2394.0,36.0
1,2582.0,1409.0,1436.0,,28.0,2325_2340,2017-09-29,"LINESTRING (-2.2568935 53.4815517, -2.2571197 53.4817697)",2676.0,33.0
0,4638.0,1436.0,1437.0,,72.0,2310_2325,2017-09-29,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)",2394.0,36.0
1,4638.0,1436.0,1437.0,,72.0,2325_2340,2017-09-29,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)",2676.0,33.0
0,4639.0,1437.0,2453.0,,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2577112 53.4823082, -2.2577898 53.482412, -2.2578088 53.4824593)",2394.0,36.0
1,4639.0,1437.0,2453.0,,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2577112 53.4823082, -2.2577898 53.482412, -2.2578088 53.4824593)",2676.0,33.0
0,4640.0,2453.0,1438.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)",2394.0,36.0
1,4640.0,2453.0,1438.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)",2676.0,33.0
0,4641.0,1438.0,285.0,,47.0,2310_2325,2017-09-29,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)",2394.0,36.0
1,4641.0,1438.0,285.0,,47.0,2325_2340,2017-09-29,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)",2676.0,33.0
0,4898.0,33.0,2580.0,,11.0,2310_2325,2017-09-29,"LINESTRING (-2.2567766 53.4815745, -2.2566156 53.4816049)",72.0,56.0
1,4898.0,33.0,2580.0,,11.0,2325_2340,2017-09-29,"LINESTRING (-2.2567766 53.4815745, -2.2566156 53.4816049)",66.0,80.0
0,5198.0,2580.0,2579.0,2.0,13.0,2310_2325,2017-09-29,"LINESTRING (-2.2566156 53.4816049, -2.2565774 53.4814859)",72.0,56.0
1,5198.0,2580.0,2579.0,2.0,13.0,2325_2340,2017-09-29,"LINESTRING (-2.2566156 53.4816049, -2.2565774 53.4814859)",66.0,80.0
0,344.0,2579.0,334.0,,52.0,2310_2325,2017-09-29,"LINESTRING (-2.2565774 53.4814859, -2.256556 53.4814269, -2.256455 53.4812731, -2.2563339 53.4810399)",72.0,56.0
1,344.0,2579.0,334.0,,52.0,2325_2340,2017-09-29,"LINESTRING (-2.2565774 53.4814859, -2.256556 53.4814269, -2.256455 53.4812731, -2.2563339 53.4810399)",66.0,80.0
0,4988.0,334.0,2582.0,,14.0,2310_2325,2017-09-29,"LINESTRING (-2.2563339 53.4810399, -2.2561568 53.4811007)",72.0,56.0
1,4988.0,334.0,2582.0,,14.0,2325_2340,2017-09-29,"LINESTRING (-2.2563339 53.4810399, -2.2561568 53.4811007)",66.0,80.0
0,2578.0,1441.0,2952.0,,77.0,2310_2325,2017-09-29,"LINESTRING (-2.2565459 53.4834017, -2.2560897 53.483443, -2.2553932 53.4834818)",924.0,30.0
1,2578.0,1441.0,2952.0,,77.0,2325_2340,2017-09-29,"LINESTRING (-2.2565459 53.4834017, -2.2560897 53.483443, -2.2553932 53.4834818)",942.0,28.0
0,5861.0,2952.0,299.0,,19.0,2310_2325,2017-09-29,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)",924.0,30.0
1,5861.0,2952.0,299.0,,19.0,2325_2340,2017-09-29,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)",942.0,28.0
0,2090.0,959.0,1232.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2576017 53.4820224, -2.2582054 53.4818214)",1284.0,27.0
1,2090.0,959.0,1232.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2576017 53.4820224, -2.2582054 53.4818214)",1266.0,27.0
0,2091.0,1232.0,1233.0,,63.0,2310_2325,2017-09-29,"LINESTRING (-2.2582054 53.4818214, -2.2584952 53.4817249, -2.2589776 53.4815722, -2.2590419 53.4815602)",1284.0,27.0
1,2091.0,1232.0,1233.0,,63.0,2325_2340,2017-09-29,"LINESTRING (-2.2582054 53.4818214, -2.2584952 53.4817249, -2.2589776 53.4815722, -2.2590419 53.4815602)",1266.0,27.0
0,2092.0,1233.0,2957.0,,419.0,2310_2325,2017-09-29,"LINESTRING (-2.2590419 53.4815602, -2.2597144 53.4814219, -2.2607628 53.4812221, -2.2618299 53.4811114, -2.2624856 53.4810611, -2.2632677 53.4810336, -2.2644723 53.4810431, -2.2652567 53.4810741)",1284.0,27.0
1,2092.0,1233.0,2957.0,,419.0,2325_2340,2017-09-29,"LINESTRING (-2.2590419 53.4815602, -2.2597144 53.4814219, -2.2607628 53.4812221, -2.2618299 53.4811114, -2.2624856 53.4810611, -2.2632677 53.4810336, -2.2644723 53.4810431, -2.2652567 53.4810741)",1266.0,27.0
0,2628.0,2957.0,2958.0,2.0,22.0,2310_2325,2017-09-29,"LINESTRING (-2.2652567 53.4810741, -2.2653165 53.4809787, -2.265395 53.48089)",1284.0,27.0
1,2628.0,2957.0,2958.0,2.0,22.0,2325_2340,2017-09-29,"LINESTRING (-2.2652567 53.4810741, -2.2653165 53.4809787, -2.265395 53.48089)",1266.0,27.0
0,2629.0,2958.0,2959.0,2.0,3.0,2310_2325,2017-09-29,"LINESTRING (-2.265395 53.48089, -2.2654156 53.4808668)",1284.0,27.0
1,2629.0,2958.0,2959.0,2.0,3.0,2325_2340,2017-09-29,"LINESTRING (-2.265395 53.48089, -2.2654156 53.4808668)",1266.0,27.0
0,2630.0,2959.0,1491.0,2.0,10.0,2310_2325,2017-09-29,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)",1284.0,27.0
1,2630.0,2959.0,1491.0,2.0,10.0,2325_2340,2017-09-29,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)",1266.0,27.0
0,2645.0,1491.0,1668.0,2.0,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)",1284.0,27.0
1,2645.0,1491.0,1668.0,2.0,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)",1266.0,27.0
0,2646.0,1668.0,890.0,2.0,34.0,2310_2325,2017-09-29,"LINESTRING (-2.2656336 53.4806516, -2.2659357 53.4804022)",1284.0,27.0
1,2646.0,1668.0,890.0,2.0,34.0,2325_2340,2017-09-29,"LINESTRING (-2.2656336 53.4806516, -2.2659357 53.4804022)",1266.0,27.0
0,2647.0,890.0,290.0,2.0,32.0,2310_2325,2017-09-29,"LINESTRING (-2.2659357 53.4804022, -2.2662142 53.4801672)",1284.0,27.0
1,2647.0,890.0,290.0,2.0,32.0,2325_2340,2017-09-29,"LINESTRING (-2.2659357 53.4804022, -2.2662142 53.4801672)",1266.0,27.0
0,4980.0,290.0,2830.0,,108.0,2310_2325,2017-09-29,"LINESTRING (-2.2662142 53.4801672, -2.2647668 53.4797237)",1284.0,27.0
1,4980.0,290.0,2830.0,,108.0,2325_2340,2017-09-29,"LINESTRING (-2.2662142 53.4801672, -2.2647668 53.4797237)",1266.0,27.0
0,4982.0,2830.0,353.0,,24.0,2310_2325,2017-09-29,"LINESTRING (-2.2647668 53.4797237, -2.2644365 53.4796277)",1284.0,27.0
1,4982.0,2830.0,353.0,,24.0,2325_2340,2017-09-29,"LINESTRING (-2.2647668 53.4797237, -2.2644365 53.4796277)",1266.0,27.0
0,4984.0,353.0,2899.0,,79.0,2310_2325,2017-09-29,"LINESTRING (-2.2644365 53.4796277, -2.2633701 53.4793082)",1284.0,27.0
1,4984.0,353.0,2899.0,,79.0,2325_2340,2017-09-29,"LINESTRING (-2.2644365 53.4796277, -2.2633701 53.4793082)",1266.0,27.0
0,4972.0,2899.0,2911.0,,63.0,2310_2325,2017-09-29,"LINESTRING (-2.2633701 53.4793082, -2.2634572 53.4792289, -2.2635488 53.4791246, -2.2636315 53.4790305, -2.2636332 53.4787847)",1284.0,27.0
1,4972.0,2899.0,2911.0,,63.0,2325_2340,2017-09-29,"LINESTRING (-2.2633701 53.4793082, -2.2634572 53.4792289, -2.2635488 53.4791246, -2.2636315 53.4790305, -2.2636332 53.4787847)",1266.0,27.0
0,2849.0,2911.0,1604.0,1.0,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2636332 53.4787847, -2.2634806 53.4787871, -2.2633848 53.4787907)",1284.0,27.0
1,2849.0,2911.0,1604.0,1.0,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2636332 53.4787847, -2.2634806 53.4787871, -2.2633848 53.4787907)",1266.0,27.0
0,4085.0,1604.0,1874.0,3.0,59.0,2310_2325,2017-09-29,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)",1284.0,27.0
1,4085.0,1604.0,1874.0,3.0,59.0,2325_2340,2017-09-29,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)",1266.0,27.0
0,5737.0,1874.0,1606.0,,21.0,2310_2325,2017-09-29,"LINESTRING (-2.2624999 53.4788504, -2.2623113 53.4788662, -2.2621825 53.4788759)",1284.0,27.0
1,5737.0,1874.0,1606.0,,21.0,2325_2340,2017-09-29,"LINESTRING (-2.2624999 53.4788504, -2.2623113 53.4788662, -2.2621825 53.4788759)",1266.0,27.0
0,2844.0,1606.0,1607.0,,11.0,2310_2325,2017-09-29,"LINESTRING (-2.2621825 53.4788759, -2.2620125 53.4788891)",1284.0,27.0
1,2844.0,1606.0,1607.0,,11.0,2325_2340,2017-09-29,"LINESTRING (-2.2621825 53.4788759, -2.2620125 53.4788891)",1266.0,27.0
0,2843.0,1607.0,2695.0,,22.0,2310_2325,2017-09-29,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)",1284.0,27.0
1,2843.0,1607.0,2695.0,,22.0,2325_2340,2017-09-29,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)",1266.0,27.0
0,5649.0,2695.0,1242.0,,32.0,2310_2325,2017-09-29,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)",1284.0,27.0
1,5649.0,2695.0,1242.0,,32.0,2325_2340,2017-09-29,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)",1266.0,27.0
0,2845.0,1242.0,1884.0,,27.0,2310_2325,2017-09-29,"LINESTRING (-2.2612716 53.4787392, -2.2611062 53.4786952, -2.260919 53.4786234)",1284.0,27.0
1,2845.0,1242.0,1884.0,,27.0,2325_2340,2017-09-29,"LINESTRING (-2.2612716 53.4787392, -2.2611062 53.4786952, -2.260919 53.4786234)",1266.0,27.0
0,4499.0,1884.0,1862.0,,41.0,2310_2325,2017-09-29,"LINESTRING (-2.260919 53.4786234, -2.2607185 53.4786014, -2.2605764 53.4785934, -2.2604584 53.478595, -2.2603023 53.478614)",1284.0,27.0
1,4499.0,1884.0,1862.0,,41.0,2325_2340,2017-09-29,"LINESTRING (-2.260919 53.4786234, -2.2607185 53.4786014, -2.2605764 53.4785934, -2.2604584 53.478595, -2.2603023 53.478614)",1266.0,27.0
0,4643.0,1862.0,1408.0,,367.0,2310_2325,2017-09-29,"LINESTRING (-2.2603023 53.478614, -2.260104 53.4787195, -2.259842 53.478874, -2.2598143 53.4788903, -2.2596622 53.4789912, -2.2594652 53.4791348, -2.2592574 53.479293, -2.2591121 53.4794286, -2.2590127 53.4795323, -2.2589177 53.4796476, -2.2587935 53.4798253, -2.2586714 53.4800355, -2.2586052 53.4801678, -2.2585385 53.4803081, -2.2584579 53.4804905, -2.2583925 53.4806308, -2.2583069 53.4807663, -2.2582105 53.4808934, -2.2580942 53.4810059, -2.2579591 53.4811129, -2.2576896 53.4812792, -2.2574858 53.4813745)",1284.0,27.0
1,4643.0,1862.0,1408.0,,367.0,2325_2340,2017-09-29,"LINESTRING (-2.2603023 53.478614, -2.260104 53.4787195, -2.259842 53.478874, -2.2598143 53.4788903, -2.2596622 53.4789912, -2.2594652 53.4791348, -2.2592574 53.479293, -2.2591121 53.4794286, -2.2590127 53.4795323, -2.2589177 53.4796476, -2.2587935 53.4798253, -2.2586714 53.4800355, -2.2586052 53.4801678, -2.2585385 53.4803081, -2.2584579 53.4804905, -2.2583925 53.4806308, -2.2583069 53.4807663, -2.2582105 53.4808934, -2.2580942 53.4810059, -2.2579591 53.4811129, -2.2576896 53.4812792, -2.2574858 53.4813745)",1266.0,27.0
0,4647.0,1408.0,1436.0,,54.0,2310_2325,2017-09-29,"LINESTRING (-2.2574858 53.4813745, -2.257184 53.4815387, -2.257127 53.4815974, -2.257112 53.4816611, -2.2571197 53.4817697)",1284.0,27.0
1,4647.0,1408.0,1436.0,,54.0,2325_2340,2017-09-29,"LINESTRING (-2.2574858 53.4813745, -2.257184 53.4815387, -2.257127 53.4815974, -2.257112 53.4816611, -2.2571197 53.4817697)",1266.0,27.0
0,4638.0,1436.0,1437.0,,72.0,2310_2325,2017-09-29,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)",1284.0,27.0
1,4638.0,1436.0,1437.0,,72.0,2325_2340,2017-09-29,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)",1266.0,27.0
0,4639.0,1437.0,2453.0,,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2577112 53.4823082, -2.2577898 53.482412, -2.2578088 53.4824593)",1284.0,27.0
1,4639.0,1437.0,2453.0,,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2577112 53.4823082, -2.2577898 53.482412, -2.2578088 53.4824593)",1266.0,27.0
0,4640.0,2453.0,1438.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)",1284.0,27.0
1,4640.0,2453.0,1438.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)",1266.0,27.0
0,4641.0,1438.0,285.0,,47.0,2310_2325,2017-09-29,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)",1284.0,27.0
1,4641.0,1438.0,285.0,,47.0,2325_2340,2017-09-29,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)",1266.0,27.0
0,2234.0,909.0,299.0,,29.0,2310_2325,2017-09-29,"LINESTRING (-2.2548518 53.4832903, -2.25497 53.4833883, -2.2551049 53.4834979)",0.0,0.0
1,2234.0,909.0,299.0,,29.0,2325_2340,2017-09-29,"LINESTRING (-2.2548518 53.4832903, -2.25497 53.4833883, -2.2551049 53.4834979)",0.0,0.0
