utd_link_id,corridor_id,corridor_link_order,from_node_id,to_node_id,time_period,date,geometry,volume,travel_time,speed,reference_speed,density,queue,notes
100000350,Chancellor Lane,7,100000447,100000448,0010_0025,2017-09-30,"LINESTRING (-2.216435 53.473907,-2.216528 53.474344)",1560.0,,36,,,,
100000350,Chancellor Lane,7,100000447,100000448,,,"LINESTRING (-2.216435 53.473907,-2.216528 53.474344)",,,,,,,
100000351,Chancellor Lane,8,100000448,100000449,2310_2325,2017-09-29,"LINESTRING (-2.216528 53.474344,-2.2167 53.475051)",1230.0,,38,,,,
100000351,Chancellor Lane,8,100000448,100000449,2325_2340,2017-09-29,"LINESTRING (-2.216528 53.474344,-2.2167 53.475051)",1428.0,,37,,,,
100000351,Chancellor Lane,8,100000448,100000449,2340_2355,2017-09-29,"LINESTRING (-2.216528 53.474344,-2.2167 53.475051)",1044.0,,38,,,,
100000351,Chancellor Lane,8,100000448,100000449,2355_0010,2017-09-29,"LINESTRING (-2.216528 53.474344,-2.2167 53.475051)",2016.0,,36,,,,
100000351,Chancellor Lane,8,100000448,100000449,0010_0025,2017-09-30,"LINESTRING (-2.216528 53.474344,-2.2167 53.475051)",1560.0,,36,,,,
100000351,Chancellor Lane,8,100000448,100000449,,,"LINESTRING (-2.216528 53.474344,-2.2167 53.475051)",,,,,,,
100000352,Chancellor Lane,9,100000449,100000418,2310_2325,2017-09-29,"LINESTRING (-2.2167 53.475051,-2.216871 53.475264)",1230.0,,38,,,,
100000352,Chancellor Lane,9,100000449,100000418,2325_2340,2017-09-29,"LINESTRING (-2.2167 53.475051,-2.216871 53.475264)",1428.0,,37,,,,
100000352,Chancellor Lane,9,100000449,100000418,2340_2355,2017-09-29,"LINESTRING (-2.2167 53.475051,-2.216871 53.475264)",1044.0,,38,,,,
100000352,Chancellor Lane,9,100000449,100000418,2355_0010,2017-09-29,"LINESTRING (-2.2167 53.475051,-2.216871 53.475264)",2016.0,,36,,,,
100000352,Chancellor Lane,9,100000449,100000418,0010_0025,2017-09-30,"LINESTRING (-2.2167 53.475051,-2.216871 53.475264)",1560.0,,36,,,,
100000352,Chancellor Lane,9,100000449,100000418,,,"LINESTRING (-2.2167 53.475051,-2.216871 53.475264)",,,,,,,
100000353,Ashton Old Road,1,100000451,100000452,2310_2325,2017-09-29,"LINESTRING (-2.208912 53.474887,-2.210666 53.474978)",1086.0,,45,,,,
100000353,Ashton Old Road,1,100000451,100000452,2325_2340,2017-09-29,"LINESTRING (-2.208912 53.474887,-2.210666 53.474978)",636.0,,49,,,,
100000353,Ashton Old Road,1,100000451,100000452,2340_2355,2017-09-29,"LINESTRING (-2.208912 53.474887,-2.210666 53.474978)",906.0,,50,,,,
100000353,Ashton Old Road,1,100000451,100000452,2355_0010,2017-09-29,"LINESTRING (-2.208912 53.474887,-2.210666 53.474978)",762.0,,44,,,,
100000353,Ashton Old Road,1,100000451,100000452,0010_0025,2017-09-30,"LINESTRING (-2.208912 53.474887,-2.210666 53.474978)",852.0,,41,,,,
100000353,Ashton Old Road,1,100000451,100000452,,,"LINESTRING (-2.208912 53.474887,-2.210666 53.474978)",,,,,,,
100000354,Ashton Old Road,2,100000452,100000453,2310_2325,2017-09-29,"LINESTRING (-2.210666 53.474978,-2.211817 53.47503)",1086.0,,45,,,,
100000354,Ashton Old Road,2,100000452,100000453,2325_2340,2017-09-29,"LINESTRING (-2.210666 53.474978,-2.211817 53.47503)",636.0,,49,,,,
100000354,Ashton Old Road,2,100000452,100000453,2340_2355,2017-09-29,"LINESTRING (-2.210666 53.474978,-2.211817 53.47503)",906.0,,50,,,,
100000354,Ashton Old Road,2,100000452,100000453,2355_0010,2017-09-29,"LINESTRING (-2.210666 53.474978,-2.211817 53.47503)",762.0,,44,,,,
100000354,Ashton Old Road,2,100000452,100000453,0010_0025,2017-09-30,"LINESTRING (-2.210666 53.474978,-2.211817 53.47503)",852.0,,41,,,,
100000354,Ashton Old Road,2,100000452,100000453,,,"LINESTRING (-2.210666 53.474978,-2.211817 53.47503)",,,,,,,
100000355,Ashton Old Road,3,100000453,100000431,2310_2325,2017-09-29,"LINESTRING (-2.211817 53.47503,-2.214043 53.47516)",1086.0,,45,,,,
100000355,Ashton Old Road,3,100000453,100000431,2325_2340,2017-09-29,"LINESTRING (-2.211817 53.47503,-2.214043 53.47516)",636.0,,49,,,,
100000355,Ashton Old Road,3,100000453,100000431,2340_2355,2017-09-29,"LINESTRING (-2.211817 53.47503,-2.214043 53.47516)",906.0,,50,,,,
100000355,Ashton Old Road,3,100000453,100000431,2355_0010,2017-09-29,"LINESTRING (-2.211817 53.47503,-2.214043 53.47516)",762.0,,44,,,,
100000355,Ashton Old Road,3,100000453,100000431,0010_0025,2017-09-30,"LINESTRING (-2.211817 53.47503,-2.214043 53.47516)",852.0,,41,,,,
100000355,Ashton Old Road,3,100000453,100000431,,,"LINESTRING (-2.211817 53.47503,-2.214043 53.47516)",,,,,,,
100000356,Mancunian Way,1,100000455,100000456,2310_2325,2017-09-29,"LINESTRING (-2.219738 53.475333,-2.219535 53.475492)",1422.0,,27,,,,
100000356,Mancunian Way,1,100000455,100000456,2325_2340,2017-09-29,"LINESTRING (-2.219738 53.475333,-2.219535 53.475492)",1380.0,,31,,,,
100000356,Mancunian Way,1,100000455,100000456,2340_2355,2017-09-29,"LINESTRING (-2.219738 53.475333,-2.219535 53.475492)",996.0,,28,,,,
100000356,Mancunian Way,1,100000455,100000456,2355_0010,2017-09-29,"LINESTRING (-2.219738 53.475333,-2.219535 53.475492)",1008.0,,31,,,,
100000356,Mancunian Way,1,100000455,100000456,0010_0025,2017-09-30,"LINESTRING (-2.219738 53.475333,-2.219535 53.475492)",960.0,,28,,,,
100000356,Mancunian Way,1,100000455,100000456,,,"LINESTRING (-2.219738 53.475333,-2.219535 53.475492)",,,,,,,
100000357,Mancunian Way,2,100000456,100000457,2310_2325,2017-09-29,"LINESTRING (-2.219535 53.475492,-2.219442 53.47555600000001)",1422.0,,27,,,,
100000357,Mancunian Way,2,100000456,100000457,2325_2340,2017-09-29,"LINESTRING (-2.219535 53.475492,-2.219442 53.47555600000001)",1380.0,,31,,,,
100000357,Mancunian Way,2,100000456,100000457,2340_2355,2017-09-29,"LINESTRING (-2.219535 53.475492,-2.219442 53.47555600000001)",996.0,,28,,,,
100000357,Mancunian Way,2,100000456,100000457,2355_0010,2017-09-29,"LINESTRING (-2.219535 53.475492,-2.219442 53.47555600000001)",1008.0,,31,,,,
100000357,Mancunian Way,2,100000456,100000457,0010_0025,2017-09-30,"LINESTRING (-2.219535 53.475492,-2.219442 53.47555600000001)",960.0,,28,,,,
100000357,Mancunian Way,2,100000456,100000457,,,"LINESTRING (-2.219535 53.475492,-2.219442 53.47555600000001)",,,,,,,
100000358,Mancunian Way,3,100000457,100000458,2310_2325,2017-09-29,"LINESTRING (-2.219442 53.47555600000001,-2.218882 53.475913)",1422.0,,27,,,,
100000358,Mancunian Way,3,100000457,100000458,2325_2340,2017-09-29,"LINESTRING (-2.219442 53.47555600000001,-2.218882 53.475913)",1380.0,,31,,,,
100000358,Mancunian Way,3,100000457,100000458,2340_2355,2017-09-29,"LINESTRING (-2.219442 53.47555600000001,-2.218882 53.475913)",996.0,,28,,,,
100000358,Mancunian Way,3,100000457,100000458,2355_0010,2017-09-29,"LINESTRING (-2.219442 53.47555600000001,-2.218882 53.475913)",1008.0,,31,,,,
100000358,Mancunian Way,3,100000457,100000458,0010_0025,2017-09-30,"LINESTRING (-2.219442 53.47555600000001,-2.218882 53.475913)",960.0,,28,,,,
100000358,Mancunian Way,3,100000457,100000458,,,"LINESTRING (-2.219442 53.47555600000001,-2.218882 53.475913)",,,,,,,
100000359,Mancunian Way,4,100000458,100000459,2310_2325,2017-09-29,"LINESTRING (-2.218882 53.475913,-2.2182 53.476185)",1422.0,,27,,,,
100000359,Mancunian Way,4,100000458,100000459,2325_2340,2017-09-29,"LINESTRING (-2.218882 53.475913,-2.2182 53.476185)",1380.0,,31,,,,
100000359,Mancunian Way,4,100000458,100000459,2340_2355,2017-09-29,"LINESTRING (-2.218882 53.475913,-2.2182 53.476185)",996.0,,28,,,,
100000359,Mancunian Way,4,100000458,100000459,2355_0010,2017-09-29,"LINESTRING (-2.218882 53.475913,-2.2182 53.476185)",1008.0,,31,,,,
100000359,Mancunian Way,4,100000458,100000459,0010_0025,2017-09-30,"LINESTRING (-2.218882 53.475913,-2.2182 53.476185)",960.0,,28,,,,
100000359,Mancunian Way,4,100000458,100000459,,,"LINESTRING (-2.218882 53.475913,-2.2182 53.476185)",,,,,,,
100000360,Mancunian Way,5,100000459,100000393,2310_2325,2017-09-29,"LINESTRING (-2.2182 53.476185,-2.218082 53.476244)",1422.0,,27,,,,
100000360,Mancunian Way,5,100000459,100000393,2325_2340,2017-09-29,"LINESTRING (-2.2182 53.476185,-2.218082 53.476244)",1380.0,,31,,,,
100000360,Mancunian Way,5,100000459,100000393,2340_2355,2017-09-29,"LINESTRING (-2.2182 53.476185,-2.218082 53.476244)",996.0,,28,,,,
100000360,Mancunian Way,5,100000459,100000393,2355_0010,2017-09-29,"LINESTRING (-2.2182 53.476185,-2.218082 53.476244)",1008.0,,31,,,,
100000360,Mancunian Way,5,100000459,100000393,0010_0025,2017-09-30,"LINESTRING (-2.2182 53.476185,-2.218082 53.476244)",960.0,,28,,,,
100000360,Mancunian Way,5,100000459,100000393,,,"LINESTRING (-2.2182 53.476185,-2.218082 53.476244)",,,,,,,
100000361,Fairfield Street,1,100000461,100000462,2310_2325,2017-09-29,"LINESTRING (-2.228095 53.476218,-2.226915 53.476113)",426.0,,39,,,,
100000361,Fairfield Street,1,100000461,100000462,2325_2340,2017-09-29,"LINESTRING (-2.228095 53.476218,-2.226915 53.476113)",576.0,,38,,,,
100000361,Fairfield Street,1,100000461,100000462,2340_2355,2017-09-29,"LINESTRING (-2.228095 53.476218,-2.226915 53.476113)",606.0,,32,,,,
100000361,Fairfield Street,1,100000461,100000462,2355_0010,2017-09-29,"LINESTRING (-2.228095 53.476218,-2.226915 53.476113)",306.0,,33,,,,
100000361,Fairfield Street,1,100000461,100000462,0010_0025,2017-09-30,"LINESTRING (-2.228095 53.476218,-2.226915 53.476113)",408.0,,35,,,,
100000361,Fairfield Street,1,100000461,100000462,,,"LINESTRING (-2.228095 53.476218,-2.226915 53.476113)",,,,,,,
100000362,Fairfield Street,2,100000462,100000463,2310_2325,2017-09-29,"LINESTRING (-2.226915 53.476113,-2.225472 53.47599)",426.0,,39,,,,
100000362,Fairfield Street,2,100000462,100000463,2325_2340,2017-09-29,"LINESTRING (-2.226915 53.476113,-2.225472 53.47599)",576.0,,38,,,,
100000362,Fairfield Street,2,100000462,100000463,2340_2355,2017-09-29,"LINESTRING (-2.226915 53.476113,-2.225472 53.47599)",606.0,,32,,,,
100000362,Fairfield Street,2,100000462,100000463,2355_0010,2017-09-29,"LINESTRING (-2.226915 53.476113,-2.225472 53.47599)",306.0,,33,,,,
100000362,Fairfield Street,2,100000462,100000463,0010_0025,2017-09-30,"LINESTRING (-2.226915 53.476113,-2.225472 53.47599)",408.0,,35,,,,
100000362,Fairfield Street,2,100000462,100000463,,,"LINESTRING (-2.226915 53.476113,-2.225472 53.47599)",,,,,,,
100000363,Fairfield Street,3,100000463,100000464,2310_2325,2017-09-29,"LINESTRING (-2.225472 53.47599,-2.222859 53.475749)",426.0,,39,,,,
100000363,Fairfield Street,3,100000463,100000464,2325_2340,2017-09-29,"LINESTRING (-2.225472 53.47599,-2.222859 53.475749)",576.0,,38,,,,
100000363,Fairfield Street,3,100000463,100000464,2340_2355,2017-09-29,"LINESTRING (-2.225472 53.47599,-2.222859 53.475749)",606.0,,32,,,,
100000363,Fairfield Street,3,100000463,100000464,2355_0010,2017-09-29,"LINESTRING (-2.225472 53.47599,-2.222859 53.475749)",306.0,,33,,,,
100000363,Fairfield Street,3,100000463,100000464,0010_0025,2017-09-30,"LINESTRING (-2.225472 53.47599,-2.222859 53.475749)",408.0,,35,,,,
100000363,Fairfield Street,3,100000463,100000464,,,"LINESTRING (-2.225472 53.47599,-2.222859 53.475749)",,,,,,,
100000364,Fairfield Street,4,100000464,100000465,2310_2325,2017-09-29,"LINESTRING (-2.222859 53.475749,-2.221223 53.475605)",426.0,,39,,,,
100000364,Fairfield Street,4,100000464,100000465,2325_2340,2017-09-29,"LINESTRING (-2.222859 53.475749,-2.221223 53.475605)",576.0,,38,,,,
100000364,Fairfield Street,4,100000464,100000465,2340_2355,2017-09-29,"LINESTRING (-2.222859 53.475749,-2.221223 53.475605)",606.0,,32,,,,
100000364,Fairfield Street,4,100000464,100000465,2355_0010,2017-09-29,"LINESTRING (-2.222859 53.475749,-2.221223 53.475605)",306.0,,33,,,,
100000364,Fairfield Street,4,100000464,100000465,0010_0025,2017-09-30,"LINESTRING (-2.222859 53.475749,-2.221223 53.475605)",408.0,,35,,,,
100000364,Fairfield Street,4,100000464,100000465,,,"LINESTRING (-2.222859 53.475749,-2.221223 53.475605)",,,,,,,
100000365,Fairfield Street,5,100000465,100000466,2310_2325,2017-09-29,"LINESTRING (-2.221223 53.475605,-2.220259 53.475522)",426.0,,39,,,,
100000365,Fairfield Street,5,100000465,100000466,2325_2340,2017-09-29,"LINESTRING (-2.221223 53.475605,-2.220259 53.475522)",576.0,,38,,,,
100000365,Fairfield Street,5,100000465,100000466,2340_2355,2017-09-29,"LINESTRING (-2.221223 53.475605,-2.220259 53.475522)",606.0,,32,,,,
100000365,Fairfield Street,5,100000465,100000466,2355_0010,2017-09-29,"LINESTRING (-2.221223 53.475605,-2.220259 53.475522)",306.0,,33,,,,
100000365,Fairfield Street,5,100000465,100000466,0010_0025,2017-09-30,"LINESTRING (-2.221223 53.475605,-2.220259 53.475522)",408.0,,35,,,,
100000365,Fairfield Street,5,100000465,100000466,,,"LINESTRING (-2.221223 53.475605,-2.220259 53.475522)",,,,,,,
100000366,Fairfield Street,6,100000466,100000467,2310_2325,2017-09-29,"LINESTRING (-2.220259 53.475522,-2.219794 53.47548000000001)",426.0,,39,,,,
100000366,Fairfield Street,6,100000466,100000467,2325_2340,2017-09-29,"LINESTRING (-2.220259 53.475522,-2.219794 53.47548000000001)",576.0,,38,,,,
100000366,Fairfield Street,6,100000466,100000467,2340_2355,2017-09-29,"LINESTRING (-2.220259 53.475522,-2.219794 53.47548000000001)",606.0,,32,,,,
100000366,Fairfield Street,6,100000466,100000467,2355_0010,2017-09-29,"LINESTRING (-2.220259 53.475522,-2.219794 53.47548000000001)",306.0,,33,,,,
100000366,Fairfield Street,6,100000466,100000467,0010_0025,2017-09-30,"LINESTRING (-2.220259 53.475522,-2.219794 53.47548000000001)",408.0,,35,,,,
100000366,Fairfield Street,6,100000466,100000467,,,"LINESTRING (-2.220259 53.475522,-2.219794 53.47548000000001)",,,,,,,
100000367,Mancunian Way,1,100000468,100000469,2310_2325,2017-09-29,"LINESTRING (-2.261832 53.475516000000006,-2.261531 53.475352)",1830.0,,52,,,,
100000367,Mancunian Way,1,100000468,100000469,2325_2340,2017-09-29,"LINESTRING (-2.261832 53.475516000000006,-2.261531 53.475352)",1572.0,,54,,,,
100000367,Mancunian Way,1,100000468,100000469,2340_2355,2017-09-29,"LINESTRING (-2.261832 53.475516000000006,-2.261531 53.475352)",1410.0,,61,,,,
100000367,Mancunian Way,1,100000468,100000469,2355_0010,2017-09-29,"LINESTRING (-2.261832 53.475516000000006,-2.261531 53.475352)",1332.0,,57,,,,
100000367,Mancunian Way,1,100000468,100000469,0010_0025,2017-09-30,"LINESTRING (-2.261832 53.475516000000006,-2.261531 53.475352)",1428.0,,56,,,,
100000367,Mancunian Way,1,100000468,100000469,,,"LINESTRING (-2.261832 53.475516000000006,-2.261531 53.475352)",,,,,,,
100000368,Mancunian Way,2,100000469,100000470,2310_2325,2017-09-29,"LINESTRING (-2.261531 53.475352,-2.261156 53.474901)",1830.0,,52,,,,
100000368,Mancunian Way,2,100000469,100000470,2325_2340,2017-09-29,"LINESTRING (-2.261531 53.475352,-2.261156 53.474901)",1572.0,,54,,,,
100000368,Mancunian Way,2,100000469,100000470,2340_2355,2017-09-29,"LINESTRING (-2.261531 53.475352,-2.261156 53.474901)",1410.0,,61,,,,
100000368,Mancunian Way,2,100000469,100000470,2355_0010,2017-09-29,"LINESTRING (-2.261531 53.475352,-2.261156 53.474901)",1332.0,,57,,,,
100000368,Mancunian Way,2,100000469,100000470,0010_0025,2017-09-30,"LINESTRING (-2.261531 53.475352,-2.261156 53.474901)",1428.0,,56,,,,
100000368,Mancunian Way,2,100000469,100000470,,,"LINESTRING (-2.261531 53.475352,-2.261156 53.474901)",,,,,,,
100000369,Mancunian Way,3,100000470,100000471,2310_2325,2017-09-29,"LINESTRING (-2.261156 53.474901,-2.259686 53.473236)",1830.0,,52,,,,
100000369,Mancunian Way,3,100000470,100000471,2325_2340,2017-09-29,"LINESTRING (-2.261156 53.474901,-2.259686 53.473236)",1572.0,,54,,,,
100000369,Mancunian Way,3,100000470,100000471,2340_2355,2017-09-29,"LINESTRING (-2.261156 53.474901,-2.259686 53.473236)",1410.0,,61,,,,
100000369,Mancunian Way,3,100000470,100000471,2355_0010,2017-09-29,"LINESTRING (-2.261156 53.474901,-2.259686 53.473236)",1332.0,,57,,,,
100000369,Mancunian Way,3,100000470,100000471,0010_0025,2017-09-30,"LINESTRING (-2.261156 53.474901,-2.259686 53.473236)",1428.0,,56,,,,
100000369,Mancunian Way,3,100000470,100000471,,,"LINESTRING (-2.261156 53.474901,-2.259686 53.473236)",,,,,,,
100000370,Mancunian Way,4,100000471,100000472,2310_2325,2017-09-29,"LINESTRING (-2.259686 53.473236,-2.258742 53.472655)",1830.0,,52,,,,
100000370,Mancunian Way,4,100000471,100000472,2325_2340,2017-09-29,"LINESTRING (-2.259686 53.473236,-2.258742 53.472655)",1572.0,,54,,,,
100000370,Mancunian Way,4,100000471,100000472,2340_2355,2017-09-29,"LINESTRING (-2.259686 53.473236,-2.258742 53.472655)",1410.0,,61,,,,
100000370,Mancunian Way,4,100000471,100000472,2355_0010,2017-09-29,"LINESTRING (-2.259686 53.473236,-2.258742 53.472655)",1332.0,,57,,,,
100000370,Mancunian Way,4,100000471,100000472,0010_0025,2017-09-30,"LINESTRING (-2.259686 53.473236,-2.258742 53.472655)",1428.0,,56,,,,
100000370,Mancunian Way,4,100000471,100000472,,,"LINESTRING (-2.259686 53.473236,-2.258742 53.472655)",,,,,,,
100000371,Mancunian Way,5,100000472,100000473,2310_2325,2017-09-29,"LINESTRING (-2.258742 53.472655,-2.25665 53.47155400000001)",1830.0,,52,,,,
100000371,Mancunian Way,5,100000472,100000473,2325_2340,2017-09-29,"LINESTRING (-2.258742 53.472655,-2.25665 53.47155400000001)",1572.0,,54,,,,
100000371,Mancunian Way,5,100000472,100000473,2340_2355,2017-09-29,"LINESTRING (-2.258742 53.472655,-2.25665 53.47155400000001)",1410.0,,61,,,,
100000371,Mancunian Way,5,100000472,100000473,2355_0010,2017-09-29,"LINESTRING (-2.258742 53.472655,-2.25665 53.47155400000001)",1332.0,,57,,,,
100000371,Mancunian Way,5,100000472,100000473,0010_0025,2017-09-30,"LINESTRING (-2.258742 53.472655,-2.25665 53.47155400000001)",1428.0,,56,,,,
100000371,Mancunian Way,5,100000472,100000473,,,"LINESTRING (-2.258742 53.472655,-2.25665 53.47155400000001)",,,,,,,
100000372,Mancunian Way,6,100000473,100000474,2310_2325,2017-09-29,"LINESTRING (-2.25665 53.47155400000001,-2.254643 53.47108100000001)",1830.0,,52,,,,
100000372,Mancunian Way,6,100000473,100000474,2325_2340,2017-09-29,"LINESTRING (-2.25665 53.47155400000001,-2.254643 53.47108100000001)",1572.0,,54,,,,
100000372,Mancunian Way,6,100000473,100000474,2340_2355,2017-09-29,"LINESTRING (-2.25665 53.47155400000001,-2.254643 53.47108100000001)",1410.0,,61,,,,
100000372,Mancunian Way,6,100000473,100000474,2355_0010,2017-09-29,"LINESTRING (-2.25665 53.47155400000001,-2.254643 53.47108100000001)",1332.0,,57,,,,
100000372,Mancunian Way,6,100000473,100000474,0010_0025,2017-09-30,"LINESTRING (-2.25665 53.47155400000001,-2.254643 53.47108100000001)",1428.0,,56,,,,
100000372,Mancunian Way,6,100000473,100000474,,,"LINESTRING (-2.25665 53.47155400000001,-2.254643 53.47108100000001)",,,,,,,
100000373,Mancunian Way,7,100000474,100000475,2310_2325,2017-09-29,"LINESTRING (-2.254643 53.47108100000001,-2.25165 53.47089)",1830.0,,52,,,,
100000373,Mancunian Way,7,100000474,100000475,2325_2340,2017-09-29,"LINESTRING (-2.254643 53.47108100000001,-2.25165 53.47089)",1572.0,,54,,,,
100000373,Mancunian Way,7,100000474,100000475,2340_2355,2017-09-29,"LINESTRING (-2.254643 53.47108100000001,-2.25165 53.47089)",1410.0,,61,,,,
100000373,Mancunian Way,7,100000474,100000475,2355_0010,2017-09-29,"LINESTRING (-2.254643 53.47108100000001,-2.25165 53.47089)",1332.0,,57,,,,
100000373,Mancunian Way,7,100000474,100000475,0010_0025,2017-09-30,"LINESTRING (-2.254643 53.47108100000001,-2.25165 53.47089)",1428.0,,56,,,,
100000373,Mancunian Way,7,100000474,100000475,,,"LINESTRING (-2.254643 53.47108100000001,-2.25165 53.47089)",,,,,,,
100000374,Mancunian Way,8,100000475,100000476,2310_2325,2017-09-29,"LINESTRING (-2.25165 53.47089,-2.2469080000000003 53.470474)",1830.0,,52,,,,
100000374,Mancunian Way,8,100000475,100000476,2325_2340,2017-09-29,"LINESTRING (-2.25165 53.47089,-2.2469080000000003 53.470474)",1572.0,,54,,,,
100000374,Mancunian Way,8,100000475,100000476,2340_2355,2017-09-29,"LINESTRING (-2.25165 53.47089,-2.2469080000000003 53.470474)",1410.0,,61,,,,
100000374,Mancunian Way,8,100000475,100000476,2355_0010,2017-09-29,"LINESTRING (-2.25165 53.47089,-2.2469080000000003 53.470474)",1332.0,,57,,,,
100000374,Mancunian Way,8,100000475,100000476,0010_0025,2017-09-30,"LINESTRING (-2.25165 53.47089,-2.2469080000000003 53.470474)",1428.0,,56,,,,
100000374,Mancunian Way,8,100000475,100000476,,,"LINESTRING (-2.25165 53.47089,-2.2469080000000003 53.470474)",,,,,,,
100000375,Mancunian Way,9,100000476,100000477,2310_2325,2017-09-29,"LINESTRING (-2.2469080000000003 53.470474,-2.244687 53.470289)",1830.0,,52,,,,
100000375,Mancunian Way,9,100000476,100000477,2325_2340,2017-09-29,"LINESTRING (-2.2469080000000003 53.470474,-2.244687 53.470289)",1572.0,,54,,,,
100000375,Mancunian Way,9,100000476,100000477,2340_2355,2017-09-29,"LINESTRING (-2.2469080000000003 53.470474,-2.244687 53.470289)",1410.0,,61,,,,
100000375,Mancunian Way,9,100000476,100000477,2355_0010,2017-09-29,"LINESTRING (-2.2469080000000003 53.470474,-2.244687 53.470289)",1332.0,,57,,,,
100000375,Mancunian Way,9,100000476,100000477,0010_0025,2017-09-30,"LINESTRING (-2.2469080000000003 53.470474,-2.244687 53.470289)",1428.0,,56,,,,
100000375,Mancunian Way,9,100000476,100000477,,,"LINESTRING (-2.2469080000000003 53.470474,-2.244687 53.470289)",,,,,,,
100000376,Mancunian Way,10,100000477,100000478,2310_2325,2017-09-29,"LINESTRING (-2.244687 53.470289,-2.243679 53.47034300000001)",1830.0,,52,,,,
100000376,Mancunian Way,10,100000477,100000478,2325_2340,2017-09-29,"LINESTRING (-2.244687 53.470289,-2.243679 53.47034300000001)",1572.0,,54,,,,
100000376,Mancunian Way,10,100000477,100000478,2340_2355,2017-09-29,"LINESTRING (-2.244687 53.470289,-2.243679 53.47034300000001)",1410.0,,61,,,,
100000376,Mancunian Way,10,100000477,100000478,2355_0010,2017-09-29,"LINESTRING (-2.244687 53.470289,-2.243679 53.47034300000001)",1332.0,,57,,,,
100000376,Mancunian Way,10,100000477,100000478,0010_0025,2017-09-30,"LINESTRING (-2.244687 53.470289,-2.243679 53.47034300000001)",1428.0,,56,,,,
100000376,Mancunian Way,10,100000477,100000478,,,"LINESTRING (-2.244687 53.470289,-2.243679 53.47034300000001)",,,,,,,
100000377,Mancunian Way,11,100000478,100000479,2310_2325,2017-09-29,"LINESTRING (-2.243679 53.47034300000001,-2.242021 53.47057)",1830.0,,52,,,,
100000377,Mancunian Way,11,100000478,100000479,2325_2340,2017-09-29,"LINESTRING (-2.243679 53.47034300000001,-2.242021 53.47057)",1572.0,,54,,,,
100000377,Mancunian Way,11,100000478,100000479,2340_2355,2017-09-29,"LINESTRING (-2.243679 53.47034300000001,-2.242021 53.47057)",1410.0,,61,,,,
100000377,Mancunian Way,11,100000478,100000479,2355_0010,2017-09-29,"LINESTRING (-2.243679 53.47034300000001,-2.242021 53.47057)",1332.0,,57,,,,
100000377,Mancunian Way,11,100000478,100000479,0010_0025,2017-09-30,"LINESTRING (-2.243679 53.47034300000001,-2.242021 53.47057)",1428.0,,56,,,,
100000377,Mancunian Way,11,100000478,100000479,,,"LINESTRING (-2.243679 53.47034300000001,-2.242021 53.47057)",,,,,,,
100000378,Mancunian Way,12,100000479,100000480,2310_2325,2017-09-29,"LINESTRING (-2.242021 53.47057,-2.240197 53.471126)",1830.0,,52,,,,
100000378,Mancunian Way,12,100000479,100000480,2325_2340,2017-09-29,"LINESTRING (-2.242021 53.47057,-2.240197 53.471126)",1572.0,,54,,,,
100000378,Mancunian Way,12,100000479,100000480,2340_2355,2017-09-29,"LINESTRING (-2.242021 53.47057,-2.240197 53.471126)",1410.0,,61,,,,
100000378,Mancunian Way,12,100000479,100000480,2355_0010,2017-09-29,"LINESTRING (-2.242021 53.47057,-2.240197 53.471126)",1332.0,,57,,,,
100000378,Mancunian Way,12,100000479,100000480,0010_0025,2017-09-30,"LINESTRING (-2.242021 53.47057,-2.240197 53.471126)",1428.0,,56,,,,
100000378,Mancunian Way,12,100000479,100000480,,,"LINESTRING (-2.242021 53.47057,-2.240197 53.471126)",,,,,,,
100000379,Mancunian Way,13,100000480,100000481,2310_2325,2017-09-29,"LINESTRING (-2.240197 53.471126,-2.239162 53.47145500000001)",1830.0,,52,,,,
100000379,Mancunian Way,13,100000480,100000481,2325_2340,2017-09-29,"LINESTRING (-2.240197 53.471126,-2.239162 53.47145500000001)",1572.0,,54,,,,
100000379,Mancunian Way,13,100000480,100000481,2340_2355,2017-09-29,"LINESTRING (-2.240197 53.471126,-2.239162 53.47145500000001)",1410.0,,61,,,,
100000379,Mancunian Way,13,100000480,100000481,2355_0010,2017-09-29,"LINESTRING (-2.240197 53.471126,-2.239162 53.47145500000001)",1332.0,,57,,,,
100000379,Mancunian Way,13,100000480,100000481,0010_0025,2017-09-30,"LINESTRING (-2.240197 53.471126,-2.239162 53.47145500000001)",1428.0,,56,,,,
100000379,Mancunian Way,13,100000480,100000481,,,"LINESTRING (-2.240197 53.471126,-2.239162 53.47145500000001)",,,,,,,
100000380,Mancunian Way,14,100000481,100000482,2310_2325,2017-09-29,"LINESTRING (-2.239162 53.47145500000001,-2.23722 53.47184100000001)",1830.0,,52,,,,
100000380,Mancunian Way,14,100000481,100000482,2325_2340,2017-09-29,"LINESTRING (-2.239162 53.47145500000001,-2.23722 53.47184100000001)",1572.0,,54,,,,
100000380,Mancunian Way,14,100000481,100000482,2340_2355,2017-09-29,"LINESTRING (-2.239162 53.47145500000001,-2.23722 53.47184100000001)",1410.0,,61,,,,
100000380,Mancunian Way,14,100000481,100000482,2355_0010,2017-09-29,"LINESTRING (-2.239162 53.47145500000001,-2.23722 53.47184100000001)",1332.0,,57,,,,
100000380,Mancunian Way,14,100000481,100000482,0010_0025,2017-09-30,"LINESTRING (-2.239162 53.47145500000001,-2.23722 53.47184100000001)",1428.0,,56,,,,
