name_osm,link_id_osm,from_node_id_osm,to_node_id_osm,name_tmc,link_id_tmc,from_node_id_tmc,to_node_id_tmc
East Jefferson Court,6792,4810,2301,110N05711,100000001,100000001,100000002
Quail Ridge Drive,6793,4037,4811,110N05707,100000008,100000008,100000009
Quail Ridge Drive,6794,4811,4037,110N05707,100000008,100000008,100000009
Chestnut Hill Avenue,6795,12993,4812,110-05693,100000029,100000029,100000030
Chestnut Hill Avenue,6796,4812,12993,110-05693,100000029,100000029,100000030
Rich Meadow Drive,6797,4813,2378,110+05709,100000058,100000059,100000060
Rich Meadow Drive,6798,2378,4813,110+05709,100000058,100000059,100000060
Rich Meadow Drive,6799,2378,4814,110+05709,100000058,100000059,100000060
Rich Meadow Drive,6800,4814,2378,110+05709,100000058,100000059,100000060
Rich Meadow Drive,6801,4814,4815,110+05710,100000059,100000060,100000061
Rich Meadow Drive,6802,4815,4814,110+05710,100000059,100000060,100000061
Myrtle Square,6803,4200,4816,110N05711,100000001,100000001,100000002
Myrtle Square,6804,4816,4200,110N05711,100000001,100000001,100000002
Bradwell Road,6805,4817,4818,110N05706,100000010,100000010,100000011
Bradwell Road,6806,4818,4817,110N05706,100000010,100000010,100000011
Bradwell Road,6807,4818,3021,110N05706,100000010,100000010,100000011
Bradwell Road,6808,3021,4818,110N05706,100000010,100000010,100000011
Bradwell Road,6809,3021,4819,110N05706,100000010,100000010,100000011
Bradwell Road,6810,4819,3021,110N05706,100000010,100000010,100000011
Bradwell Road,6811,4819,4820,110N05706,100000010,100000010,100000011
Bradwell Road,6812,4820,4819,110N05706,100000010,100000010,100000011
Bradwell Road,6813,4820,4251,110N05706,100000010,100000010,100000011
Bradwell Road,6814,4251,4820,110N05706,100000010,100000010,100000011
Bradwell Road,6815,4251,4821,110N05706,100000010,100000010,100000011
Bradwell Road,6816,4821,4251,110N05706,100000010,100000010,100000011
Berkley Street,6817,4822,4144,110P05692,100000032,100000033,100000034
Berkley Street,6818,4144,4822,110P05692,100000032,100000033,100000034
Cherry Walk Court,6819,4824,4823,110-05697,100000021,100000021,100000022
Cherry Walk Court,6820,4823,4824,110-05697,100000021,100000021,100000022
Nathaniel Lane,6821,4825,4826,110+05694,100000034,100000035,100000036
Nathaniel Lane,6822,4826,4825,110+05694,100000034,100000035,100000036
Nathaniel Lane,6823,4826,4827,110P05694,100000035,100000036,100000037
Nathaniel Lane,6824,4827,4826,110P05694,100000035,100000036,100000037
Xavier Court,6825,4828,4829,110+05694,100000034,100000035,100000036
Xavier Court,6826,4829,4828,110+05694,100000034,100000035,100000036
Lakespray Way,6827,10726,10727,110-05705,100000011,100000011,100000012
Lakespray Way,6828,10727,10726,110-05705,100000011,100000011,100000012
Stockbridge Lane,6829,4027,4830,110-05706,100000009,100000009,100000010
Stockbridge Lane,6830,4830,4027,110-05706,100000009,100000009,100000010
Oakdale Woods Court,6831,4831,4832,110N05697,100000022,100000022,100000023
Oakdale Woods Court,6832,4832,4831,110N05697,100000022,100000022,100000023
Liberty Tree Lane,6833,4833,4834,110-05699,100000017,100000017,100000018
Liberty Tree Lane,6834,4834,4833,110-05699,100000017,100000017,100000018
Cobb Hill Court,6835,4835,4836,110-05703,100000013,100000013,100000014
Cobb Hill Court,6836,4836,4835,110-05703,100000013,100000013,100000014
Virginia Avenue,6837,4839,4717,110-05692,100000030,100000030,100000031
Virginia Avenue,6838,4717,4839,110-05692,100000030,100000030,100000031
Virginia Avenue,6839,4717,920,110N05692,100000031,100000031,100000032
Virginia Avenue,6840,920,4717,110N05692,100000031,100000031,100000032
Rabbitrun Terrace,6841,4837,4838,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6842,4838,4837,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6843,4838,4837,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6844,4837,4838,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6845,4840,4841,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6846,4841,4840,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6847,4841,4838,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6848,4838,4841,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6849,4842,1725,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6850,1725,4842,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6851,1725,4841,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6852,4841,1725,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6853,4843,4840,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6854,4840,4843,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6855,4840,4844,110N05711,100000001,100000001,100000002
Rabbitrun Terrace,6856,4844,4840,110N05711,100000001,100000001,100000002
Virginia Avenue,6857,4845,4846,110-05709,100000004,100000004,100000005
Virginia Avenue,6858,4846,4845,110-05709,100000004,100000004,100000005
Virginia Avenue,6859,4846,4847,110-05709,100000004,100000004,100000005
Virginia Avenue,6860,4847,4846,110-05709,100000004,100000004,100000005
Virginia Avenue,6861,4847,4848,110-05709,100000004,100000004,100000005
Virginia Avenue,6862,4848,4847,110-05709,100000004,100000004,100000005
Virginia Avenue,6863,4848,4849,110-05709,100000004,100000004,100000005
Virginia Avenue,6864,4849,4848,110-05709,100000004,100000004,100000005
Virginia Avenue,6865,920,4850,110N05692,100000031,100000031,100000032
Virginia Avenue,6866,4850,920,110N05692,100000031,100000031,100000032
Colby Court,6867,1379,4851,110N05711,100000001,100000001,100000002
Colby Court,6868,4851,1379,110N05711,100000001,100000001,100000002
Fairway Drive Northeast,6869,3260,4852,110-05698,100000019,100000019,100000020
Fairway Drive Northeast,6870,4852,3260,110-05698,100000019,100000019,100000020
Fairway Drive Northeast,6871,4852,4853,110-05698,100000019,100000019,100000020
Fairway Drive Northeast,6872,4853,4852,110-05698,100000019,100000019,100000020
Fairway Drive Northeast,6873,4853,4674,110N05698,100000020,100000020,100000021
Fairway Drive Northeast,6874,4674,4853,110N05698,100000020,100000020,100000021
Shire Court,6875,4854,6234,110N05706,100000010,100000010,100000011
Shire Court,6876,6234,4854,110N05706,100000010,100000010,100000011
Firth Court,6877,4855,4856,110N05699,100000018,100000018,100000019
Firth Court,6878,4856,4855,110N05699,100000018,100000018,100000019
Springpark Place,6879,3810,10309,110-05707,100000007,100000007,100000008
Springpark Place,6880,10309,3810,110-05707,100000007,100000007,100000008
Springpark Place,6881,10309,4857,110-05707,100000007,100000007,100000008
Springpark Place,6882,4857,10309,110-05707,100000007,100000007,100000008
Merrimac Drive,6883,3785,4872,110+05695,100000036,100000037,100000038
Merrimac Drive,6884,4872,3785,110+05695,100000036,100000037,100000038
Merrimac Drive,6885,4872,12899,110+05695,100000036,100000037,100000038
Merrimac Drive,6886,12899,4872,110+05695,100000036,100000037,100000038
South Shore Road,6887,4876,4875,110N05706,100000010,100000010,100000011
South Shore Road,6888,4875,4876,110N05706,100000010,100000010,100000011
South Shore Road,6889,4875,4874,110N05706,100000010,100000010,100000011
South Shore Road,6890,4874,4875,110N05706,100000010,100000010,100000011
South Shore Road,6891,4875,4877,110N05706,100000010,100000010,100000011
South Shore Road,6892,4877,4875,110N05706,100000010,100000010,100000011
Stratford Court,6893,4879,4880,110N05697,100000022,100000022,100000023
Stratford Court,6894,4880,4879,110N05697,100000022,100000022,100000023
Mattox Creek Drive,6895,4881,3818,110-05703,100000013,100000013,100000014
Mattox Creek Drive,6896,3818,4881,110-05703,100000013,100000013,100000014
North Amelia Street,6897,14437,2158,110N05711,100000001,100000001,100000002
North Amelia Street,6898,2158,14437,110N05711,100000001,100000001,100000002
North Amelia Street,6899,2158,3061,110N05711,100000001,100000001,100000002
North Amelia Street,6900,3061,2158,110N05711,100000001,100000001,100000002
North Amelia Street,6901,3061,4582,110N05711,100000001,100000001,100000002
North Amelia Street,6902,4582,3061,110N05711,100000001,100000001,100000002
North Amelia Street,6903,4582,2957,110N05711,100000001,100000001,100000002
North Amelia Street,6904,2957,4582,110N05711,100000001,100000001,100000002
North Amelia Street,6905,2957,3603,110N05711,100000001,100000001,100000002
North Amelia Street,6906,3603,2957,110N05711,100000001,100000001,100000002
North Amelia Street,6907,3603,2852,110N05711,100000001,100000001,100000002
North Amelia Street,6908,2852,3603,110N05711,100000001,100000001,100000002
North Amelia Street,6909,2852,4531,110N05711,100000001,100000001,100000002
North Amelia Street,6910,4531,2852,110N05711,100000001,100000001,100000002
North Amelia Street,6911,4531,2562,110N05711,100000001,100000001,100000002
North Amelia Street,6912,2562,4531,110N05711,100000001,100000001,100000002
Chiswell Place,6913,4882,12012,110N05706,100000010,100000010,100000011
Chiswell Place,6914,12012,4882,110N05706,100000010,100000010,100000011
Chiswell Place,6915,12012,4883,110N05706,100000010,100000010,100000011
Chiswell Place,6916,4883,12012,110N05706,100000010,100000010,100000011
Westglen Court,6917,4884,4885,110N05696,100000024,100000024,100000025
Westglen Court,6918,4885,4884,110N05696,100000024,100000024,100000025
Quietree Drive,6919,4886,4887,110-05706,100000009,100000009,100000010
Quietree Drive,6920,4887,4886,110-05706,100000009,100000009,100000010
Laurel Ridge Road,6921,4888,4889,110-05698,100000019,100000019,100000020
Laurel Ridge Road,6922,4889,4888,110-05698,100000019,100000019,100000020
Bramblewood Lane,6923,14438,4890,110N05706,100000010,100000010,100000011
Bramblewood Lane,6924,4890,14438,110N05706,100000010,100000010,100000011
Brices Ford Court,6925,4891,4892,110N05706,100000010,100000010,100000011
Brices Ford Court,6926,4892,4891,110N05706,100000010,100000010,100000011
Huntsman Place,6927,4893,4894,110-05709,100000004,100000004,100000005
Huntsman Place,6928,4894,4893,110-05709,100000004,100000004,100000005
Masterworks Drive,6929,4895,4896,110N05697,100000022,100000022,100000023
Masterworks Drive,6930,4896,4895,110N05697,100000022,100000022,100000023
Masterworks Drive,6931,4896,4897,110N05697,100000022,100000022,100000023
Masterworks Drive,6932,4897,4896,110N05697,100000022,100000022,100000023
Masterworks Drive,6933,4897,9768,110N05697,100000022,100000022,100000023
Masterworks Drive,6934,9768,4897,110N05697,100000022,100000022,100000023
Masterworks Drive,6935,4897,4896,110N05697,100000022,100000022,100000023
Masterworks Drive,6936,4896,4897,110N05697,100000022,100000022,100000023
Rosaleigh Court,6937,4898,4899,110-05703,100000013,100000013,100000014
Rosaleigh Court,6938,4899,4898,110-05703,100000013,100000013,100000014
Red Rock Court,6939,4900,4901,110-05701,100000015,100000015,100000016
Red Rock Court,6940,4901,4900,110-05701,100000015,100000015,100000016
Rock Chapel Court,6941,4902,4903,110-05710,100000002,100000002,100000003
Rock Chapel Court,6942,4903,4902,110-05710,100000002,100000002,100000003
Timmark Court,6943,4904,4905,110-05697,100000021,100000021,100000022
Timmark Court,6944,4905,4904,110-05697,100000021,100000021,100000022
Fairhill Road,6945,4906,14439,110-05694,100000027,100000027,100000028
Fairhill Road,6946,14439,4906,110-05694,100000027,100000027,100000028
Rocky Branch Road,6947,4907,1538,110N05699,100000018,100000018,100000019
Rocky Branch Road,6948,1538,4907,110N05699,100000018,100000018,100000019
Rocky Branch Road,6949,1538,4908,110-05698,100000019,100000019,100000020
Rocky Branch Road,6950,4908,1538,110-05698,100000019,100000019,100000020
Rocky Branch Road,6951,4908,4909,110-05698,100000019,100000019,100000020
Rocky Branch Road,6952,4909,4908,110-05698,100000019,100000019,100000020
Ridings Court,6953,4912,4913,110+05700,100000046,100000047,100000048
Ridings Court,6954,4913,4912,110+05700,100000046,100000047,100000048
Strata Street,6955,14440,3227,110+05693,100000033,100000034,100000035
Strata Street,6956,3227,14440,110+05693,100000033,100000034,100000035
Glen Avenue Southwest,6957,4914,4348,110-05697,100000021,100000021,100000022
Glen Avenue Southwest,6958,4348,4914,110-05697,100000021,100000021,100000022
Glen Avenue Southwest,6959,4348,4205,110N05697,100000022,100000022,100000023
Glen Avenue Southwest,6960,4205,4348,110N05697,100000022,100000022,100000023
Glen Avenue Southwest,6961,4205,4915,110N05697,100000022,100000022,100000023
Glen Avenue Southwest,6962,4915,4205,110N05697,100000022,100000022,100000023
Whippoorwill Road,6963,1392,882,110-05700,100000016,100000016,100000017
Whippoorwill Road,6964,882,1392,110-05700,100000016,100000016,100000017
Whippoorwill Road,6965,882,793,110-05700,100000016,100000016,100000017
Whippoorwill Road,6966,793,882,110-05700,100000016,100000016,100000017
Windcloud Court,6967,4916,4917,110-05698,100000019,100000019,100000020
Windcloud Court,6968,4917,4916,110-05698,100000019,100000019,100000020
Wendell Holmes Road,6969,4918,4919,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6970,4919,4918,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6971,4919,1170,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6972,1170,4919,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6973,4920,954,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6974,954,4920,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6975,954,4921,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6976,4921,954,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6977,1170,4922,110N05706,100000010,100000010,100000011
Wendell Holmes Road,6978,4922,1170,110N05706,100000010,100000010,100000011
Glengyle Drive,6979,4923,11801,110-05697,100000021,100000021,100000022
Glengyle Drive,6980,11801,4923,110-05697,100000021,100000021,100000022
Glengyle Drive,6981,11801,11866,110-05697,100000021,100000021,100000022
Glengyle Drive,6982,11866,11801,110-05697,100000021,100000021,100000022
Idylwood Valley Place,6983,4927,4928,110-05695,100000025,100000025,100000026
Idylwood Valley Place,6984,4928,4927,110-05695,100000025,100000025,100000026
Colonade Drive,6985,3016,4929,110N05697,100000022,100000022,100000023
Colonade Drive,6986,4929,3016,110N05697,100000022,100000022,100000023
Colonade Drive,6987,4929,4930,110N05697,100000022,100000022,100000023
Colonade Drive,6988,4930,4929,110N05697,100000022,100000022,100000023
Stable Farm Court,6989,4931,4932,110N05706,100000010,100000010,100000011
Stable Farm Court,6990,4932,4931,110N05706,100000010,100000010,100000011
Halcyon Lane,6991,4933,1097,110-05701,100000015,100000015,100000016
Halcyon Lane,6992,1097,4933,110-05701,100000015,100000015,100000016
Halcyon Lane,6993,1097,4934,110-05701,100000015,100000015,100000016
Halcyon Lane,6994,4934,1097,110-05701,100000015,100000015,100000016
Ramstead Lane,6995,4619,4937,110-05704,100000012,100000012,100000013
Ramstead Lane,6996,4937,4619,110-05704,100000012,100000012,100000013
Shouse Drive,6997,4938,4939,110-05700,100000016,100000016,100000017
Shouse Drive,6998,4939,4938,110-05700,100000016,100000016,100000017
Golden Sands Lane,6999,4625,4950,110N05706,100000010,100000010,100000011
Golden Sands Lane,7000,4950,4625,110N05706,100000010,100000010,100000011
Clearfield Avenue,7001,11861,4951,110N05698,100000020,100000020,100000021
Clearfield Avenue,7002,4951,11861,110N05698,100000020,100000020,100000021
French Horn Lane,7003,4954,4955,110-05705,100000011,100000011,100000012
French Horn Lane,7004,4955,4954,110-05705,100000011,100000011,100000012
White Chimney Court,7005,4956,4957,110+05703,100000049,100000050,100000051
White Chimney Court,7006,4957,4956,110+05703,100000049,100000050,100000051
Kings Way Court Southwest,7007,10187,4958,110N05696,100000024,100000024,100000025
Kings Way Court Southwest,7008,4958,10187,110N05696,100000024,100000024,100000025
Weatherstone Court,7009,10888,9619,110N05707,100000008,100000008,100000009
Weatherstone Court,7010,9619,10888,110N05707,100000008,100000008,100000009
Weatherstone Court,7011,9619,9619,110N05707,100000008,100000008,100000009
Weatherstone Court,7012,9619,9619,110N05707,100000008,100000008,100000009
Statute Lane,7013,4053,3213,110N05699,100000018,100000018,100000019
Statute Lane,7014,3213,4053,110N05699,100000018,100000018,100000019
Statute Lane,7015,3213,3873,110N05699,100000018,100000018,100000019
Statute Lane,7016,3873,3213,110N05699,100000018,100000018,100000019
Statute Lane,7017,3873,4042,110-05698,100000019,100000019,100000020
Statute Lane,7018,4042,3873,110-05698,100000019,100000019,100000020
Statute Lane,7019,4042,4959,110-05698,100000019,100000019,100000020
Statute Lane,7020,4959,4042,110-05698,100000019,100000019,100000020
Holly Blossom Court,7021,4960,4961,110P05710,100000060,100000061,100000062
Holly Blossom Court,7022,4961,4960,110P05710,100000060,100000061,100000062
Holly Blossom Court,7023,4961,4962,110P05710,100000060,100000061,100000062
Holly Blossom Court,7024,4962,4961,110P05710,100000060,100000061,100000062
Bryan Pond Court,7025,4963,10775,110+05702,100000048,100000049,100000050
Bryan Pond Court,7026,10775,4963,110+05702,100000048,100000049,100000050
Aaron Court,7027,4964,4965,110+05706,100000052,100000053,100000054
Aaron Court,7028,4965,4964,110+05706,100000052,100000053,100000054
Myrtlewood Square,7029,4966,4816,110N05711,100000001,100000001,100000002
Myrtlewood Square,7030,4816,4966,110N05711,100000001,100000001,100000002
Myrtlewood Square,7031,4816,4966,110N05711,100000001,100000001,100000002
Myrtlewood Square,7032,4966,4816,110N05711,100000001,100000001,100000002
Springhouse Place,7033,2941,4968,110N05707,100000008,100000008,100000009
Springhouse Place,7034,4968,2941,110N05707,100000008,100000008,100000009
Springhouse Place,7035,4968,496,110N05707,100000008,100000008,100000009
Springhouse Place,7036,496,4968,110N05707,100000008,100000008,100000009
Springhouse Place,7037,496,497,110N05707,100000008,100000008,100000009
Springhouse Place,7038,497,496,110N05707,100000008,100000008,100000009
Springhouse Place,7039,4968,495,110N05707,100000008,100000008,100000009
Springhouse Place,7040,495,4968,110N05707,100000008,100000008,100000009
Blair Ridge Road,7041,4969,4970,110N05706,100000010,100000010,100000011
Blair Ridge Road,7042,4970,4969,110N05706,100000010,100000010,100000011
Blair Ridge Road,7043,4970,4971,110N05706,100000010,100000010,100000011
Blair Ridge Road,7044,4971,4970,110N05706,100000010,100000010,100000011
Silentree Drive,7045,3429,3453,110-05695,100000025,100000025,100000026
Silentree Drive,7046,3453,3429,110-05695,100000025,100000025,100000026
Silentree Drive,7047,3453,4972,110-05695,100000025,100000025,100000026
Silentree Drive,7048,4972,3453,110-05695,100000025,100000025,100000026
Silentree Drive,7049,4972,4973,110-05695,100000025,100000025,100000026
Silentree Drive,7050,4973,4972,110-05695,100000025,100000025,100000026
Broyhill Street,7051,14441,4974,110+05693,100000033,100000034,100000035
Broyhill Street,7052,4974,14441,110+05693,100000033,100000034,100000035
Woodhurst Boulevard,7053,2731,4975,110+05700,100000046,100000047,100000048
Woodhurst Boulevard,7054,4975,2731,110+05700,100000046,100000047,100000048
Woodhurst Boulevard,7055,4975,3623,110+05700,100000046,100000047,100000048
Woodhurst Boulevard,7056,3623,4975,110+05700,100000046,100000047,100000048
Woodhurst Boulevard,7057,3623,4976,110-05699,100000017,100000017,100000018
Woodhurst Boulevard,7058,4976,3623,110-05699,100000017,100000017,100000018
Woodhurst Boulevard,7059,4976,4977,110-05699,100000017,100000017,100000018
Woodhurst Boulevard,7060,4977,4976,110-05699,100000017,100000017,100000018
Polk Street,7061,4978,2727,110+05700,100000046,100000047,100000048
Polk Street,7062,2727,4978,110+05700,100000046,100000047,100000048
Hunter Gate Way,7063,14871,14206,110N05706,100000010,100000010,100000011
Hunter Gate Way,7064,14206,14871,110N05706,100000010,100000010,100000011
Watermill Court,7065,4982,4983,110-05703,100000013,100000013,100000014
Watermill Court,7066,4983,4982,110-05703,100000013,100000013,100000014
Norwegian Mill Court,7067,4984,3770,110-05699,100000017,100000017,100000018
Norwegian Mill Court,7068,3770,4984,110-05699,100000017,100000017,100000018
East Kennedy Road,7069,1289,1900,110N05711,100000001,100000001,100000002
East Kennedy Road,7070,1900,1289,110N05711,100000001,100000001,100000002
East Kennedy Road,7071,1900,2595,110N05711,100000001,100000001,100000002
East Kennedy Road,7072,2595,1900,110N05711,100000001,100000001,100000002
East Kennedy Road,7073,2595,14442,110N05711,100000001,100000001,100000002
East Kennedy Road,7074,14442,2595,110N05711,100000001,100000001,100000002
Nathaniel Oaks Drive,7075,4985,12056,110N05706,100000010,100000010,100000011
Nathaniel Oaks Drive,7076,12056,4985,110N05706,100000010,100000010,100000011
Nathaniel Oaks Drive,7077,12056,655,110N05706,100000010,100000010,100000011
Nathaniel Oaks Drive,7078,655,12056,110N05706,100000010,100000010,100000011
Nathaniel Oaks Drive,7079,655,4986,110N05706,100000010,100000010,100000011
Nathaniel Oaks Drive,7080,4986,655,110N05706,100000010,100000010,100000011
Nathaniel Oaks Drive,7081,4986,4987,110N05706,100000010,100000010,100000011
Nathaniel Oaks Drive,7082,4987,4986,110N05706,100000010,100000010,100000011
Heathcliff Lane,7083,4988,4989,110N05706,100000010,100000010,100000011
Heathcliff Lane,7084,4989,4988,110N05706,100000010,100000010,100000011
Elmtree Lane,7085,1250,3732,110N05711,100000001,100000001,100000002
Elmtree Lane,7086,3732,1250,110N05711,100000001,100000001,100000002
Elmtree Lane,7087,3732,5010,110N05711,100000001,100000001,100000002
Elmtree Lane,7088,5010,3732,110N05711,100000001,100000001,100000002
Indian Spring Court,7089,5016,5017,110+05710,100000059,100000060,100000061
Indian Spring Court,7090,5017,5016,110+05710,100000059,100000060,100000061
Pickett Place Southwest,7091,5018,5019,110-05696,100000023,100000023,100000024
Pickett Place Southwest,7092,5019,5018,110-05696,100000023,100000023,100000024
East Church Road,7093,3720,3926,110N05711,100000001,100000001,100000002
East Church Road,7094,3926,3720,110N05711,100000001,100000001,100000002
East Church Road,7095,3926,1282,110N05711,100000001,100000001,100000002
East Church Road,7096,1282,3926,110N05711,100000001,100000001,100000002
East Church Road,7097,1282,1126,110N05711,100000001,100000001,100000002
East Church Road,7098,1126,1282,110N05711,100000001,100000001,100000002
East Church Road,7099,1126,1121,110N05711,100000001,100000001,100000002
East Church Road,7100,1121,1126,110N05711,100000001,100000001,100000002
Sharon Lane Northwest,7101,5020,5021,110N05698,100000020,100000020,100000021
Sharon Lane Northwest,7102,5021,5020,110N05698,100000020,100000020,100000021
East Church Road,7103,1121,2777,110N05711,100000001,100000001,100000002
East Church Road,7104,2777,1121,110N05711,100000001,100000001,100000002
East Church Road,7105,2777,1156,110N05711,100000001,100000001,100000002
East Church Road,7106,1156,2777,110N05711,100000001,100000001,100000002
East Church Road,7107,1156,14443,110N05711,100000001,100000001,100000002
East Church Road,7108,14443,1156,110N05711,100000001,100000001,100000002
Wolftrap Run Road,7109,2444,10020,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7110,10020,2444,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7111,10020,610,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7112,610,10020,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7113,610,3492,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7114,3492,610,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7115,3492,2023,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7116,2023,3492,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7117,2023,4621,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7118,4621,2023,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7119,4621,5022,110-05700,100000016,100000016,100000017
Wolftrap Run Road,7120,5022,4621,110-05700,100000016,100000016,100000017
Evergreen Street,7121,1706,3438,110N05711,100000001,100000001,100000002
Evergreen Street,7122,3438,1706,110N05711,100000001,100000001,100000002
Evergreen Street,7123,3438,1247,110N05711,100000001,100000001,100000002
Evergreen Street,7124,1247,3438,110N05711,100000001,100000001,100000002
Rivers Edge Drive,7125,2911,14444,110+05707,100000054,100000055,100000056
Rivers Edge Drive,7126,14444,2911,110+05707,100000054,100000055,100000056
Bright Meadows Lane,7127,5024,5025,110N05694,100000028,100000028,100000029
Bright Meadows Lane,7128,5025,5024,110N05694,100000028,100000028,100000029
Bright Meadows Lane,7129,5025,5026,110N05694,100000028,100000028,100000029
Bright Meadows Lane,7130,5026,5025,110N05694,100000028,100000028,100000029
Trosby Court,7131,13129,5027,110N05697,100000022,100000022,100000023
Trosby Court,7132,5027,13129,110N05697,100000022,100000022,100000023
Trosby Court,7133,5027,5028,110N05697,100000022,100000022,100000023
Trosby Court,7134,5028,5027,110N05697,100000022,100000022,100000023
Trosby Court,7135,5029,5027,110N05697,100000022,100000022,100000023
Trosby Court,7136,5027,5029,110N05697,100000022,100000022,100000023
Stephanie Circle,7137,5030,5031,110+05706,100000052,100000053,100000054
Stephanie Circle,7138,5031,5030,110+05706,100000052,100000053,100000054
Stephanie Circle,7139,5031,2228,110+05706,100000052,100000053,100000054
Stephanie Circle,7140,2228,5031,110+05706,100000052,100000053,100000054
Oak Valley Court,7141,5032,5033,110-05697,100000021,100000021,100000022
Oak Valley Court,7142,5033,5032,110-05697,100000021,100000021,100000022
Snow Meadow Lane,7143,5034,5035,110+05698,100000042,100000043,100000044
Snow Meadow Lane,7144,5035,5034,110+05698,100000042,100000043,100000044
Juhasz Drive,7145,5036,856,110+05703,100000049,100000050,100000051
Juhasz Drive,7146,856,5036,110+05703,100000049,100000050,100000051
Roberta Court,7147,5037,5038,110P05695,100000037,100000038,100000039
Roberta Court,7148,5038,5037,110P05695,100000037,100000038,100000039
Spanish Moss Court,7149,5039,5040,110N05706,100000010,100000010,100000011
Spanish Moss Court,7150,5040,5039,110N05706,100000010,100000010,100000011
Meadow Chase Drive,7151,5041,5042,110-05709,100000004,100000004,100000005
Meadow Chase Drive,7152,5042,5041,110-05709,100000004,100000004,100000005
Reddfield Drive,7153,5043,5044,110+05693,100000033,100000034,100000035
Reddfield Drive,7154,5044,5043,110+05693,100000033,100000034,100000035
Reddfield Drive,7155,5044,5045,110+05693,100000033,100000034,100000035
Reddfield Drive,7156,5045,5044,110+05693,100000033,100000034,100000035
Poplar Grove Drive,7157,5046,5047,110-05707,100000007,100000007,100000008
Poplar Grove Drive,7158,5047,5046,110-05707,100000007,100000007,100000008
Poplar Grove Drive,7159,5047,5048,110-05707,100000007,100000007,100000008
Poplar Grove Drive,7160,5048,5047,110-05707,100000007,100000007,100000008
Poplar Grove Drive,7161,5048,10736,110-05707,100000007,100000007,100000008
Poplar Grove Drive,7162,10736,5048,110-05707,100000007,100000007,100000008
Poplar Grove Drive,7163,5048,5047,110-05707,100000007,100000007,100000008
Poplar Grove Drive,7164,5047,5048,110-05707,100000007,100000007,100000008
Hursley Court,7165,5049,5050,110-05698,100000019,100000019,100000020
Hursley Court,7166,5050,5049,110-05698,100000019,100000019,100000020
Autumn Crest Court,7167,5051,5052,110N05706,100000010,100000010,100000011
Autumn Crest Court,7168,5052,5051,110N05706,100000010,100000010,100000011
Moorefield Hill Grove Southwest,7169,5054,10193,110N05697,100000022,100000022,100000023
Moorefield Hill Grove Southwest,7170,10193,5054,110N05697,100000022,100000022,100000023
Glencroft Court,7171,5055,14095,110N05698,100000020,100000020,100000021
Glencroft Court,7172,14095,5055,110N05698,100000020,100000020,100000021
Brookmeade Place,7173,5056,5057,110-05704,100000012,100000012,100000013
Brookmeade Place,7174,5057,5056,110-05704,100000012,100000012,100000013
Waterfront Road,7175,3955,10616,110-05706,100000009,100000009,100000010
Waterfront Road,7176,10616,3955,110-05706,100000009,100000009,100000010
Waterfront Road,7177,10616,5058,110-05706,100000009,100000009,100000010
Waterfront Road,7178,5058,10616,110-05706,100000009,100000009,100000010
Waterfront Road,7179,5058,1105,110-05706,100000009,100000009,100000010
Waterfront Road,7180,1105,5058,110-05706,100000009,100000009,100000010
Waterfront Road,7181,1105,1103,110-05706,100000009,100000009,100000010
Waterfront Road,7182,1103,1105,110-05706,100000009,100000009,100000010
Waterfront Road,7183,1103,1101,110-05706,100000009,100000009,100000010
Waterfront Road,7184,1101,1103,110-05706,100000009,100000009,100000010
Waterfront Road,7185,1101,1915,110-05706,100000009,100000009,100000010
Waterfront Road,7186,1915,1101,110-05706,100000009,100000009,100000010
Sycamore Street,7187,5059,9412,110P05692,100000032,100000033,100000034
