link_id,osm_way_id,from_node_id,to_node_id,lanes,length,link_type_name,time_period,date,geometry,volume,speed,ip_address
30827,879886802,9621,14870,3,78.65288503530684,trunk,0440_0445,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,48,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0445_0450,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0450_0455,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,48,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0455_0500,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,48,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0500_0505,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,47,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0505_0510,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,47,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0510_0515,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,48,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0515_0520,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,49,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0520_0525,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,51,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0525_0530,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,51,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0530_0535,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,51,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0535_0540,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,56,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0540_0545,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,55,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0545_0550,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,50,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0550_0555,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,52,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0555_0600,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,51,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0600_0605,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,51,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0605_0610,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,54,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0610_0615,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,54,www.openstreetmap.org/?way=879886802
